Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;3507209;Borá (SP);3000;1494;1800;2100;1980;2400;1560;2433;2500;-;-;-;-;-;-;-;2100;-;-;-
MU;3507308;Boracéia (SP);-;-;-;3000;3000;2400;-;-;-;-;-;-;2700;2700;3241;3545;2494;2882;2755;3038
MU;3507407;Borborema (SP);2100;2400;2400;2400;2400;2640;2640;2640;2640;-;-;-;-;3000;3000;3000;3000;3000;3000;3600
MU;3507456;Borebi (SP);-;2451;2100;-;-;-;-;-;-;-;-;-;-;3962;4100;3742;3742;2989;3301;3250
MU;3507506;Botucatu (SP);2820;2700;2700;2520;2000;2700;2520;2520;2520;2700;2700;2100;3000;3000;2880;2881;2883;2883;2982;3898
MU;3507605;Bragança Paulista (SP);-;-;-;-;-;-;-;-;-;-;-;-;2500;2500;2500;2500;2500;2500;2500;2500
MU;3507704;Braúna (SP);-;1500;2220;2700;3000;2700;-;2687;3300;2700;3000;2100;3000;3000;3300;3300;2400;2400;3300;2250
MU;3507753;Brejo Alegre (SP);2685;2500;2280;2700;2700;2950;-;3000;2700;3240;3180;1980;2700;3600;3600;3300;1500;3600;3600;2700
MU;3507803;Brodowski (SP);2700;2700;2700;2700;2700;2927;2700;2700;2700;2700;2700;2700;2400;2700;2400;3600;3600;3600;3600;3200
MU;3507902;Brotas (SP);-;-;-;-;-;-;-;-;-;-;-;-;2100;3000;3419;4116;3262;4036;3237;3358
MU;3508009;Buri (SP);3000;2800;2980;3000;3120;3000;3300;2000;2200;2523;2564;2564;3000;3000;3000;4001;3146;3146;3884;3874
MU;3508108;Buritama (SP);2995;2880;2100;3000;3000;2900;2698;2700;2750;2750;3164;1433;3752;3000;3752;2169;3710;3986;3240;3637
MU;3508207;Buritizal (SP);2400;2400;2400;2400;2520;2700;3000;3000;2728;2600;3000;1800;3000;3300;3300;3300;2100;2100;2900;3300
MU;3508306;Cabrália Paulista (SP);-;-;-;3000;3000;2400;3000;3000;3000;2640;2600;3000;-;-;-;3375;-;2800;-;-
MU;3508405;Cabreúva (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;1919;-;-;-;-;-;-
MU;3508504;Caçapava (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3508603;Cachoeira Paulista (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3508702;Caconde (SP);-;-;-;-;-;-;-;-;-;-;1900;1900;1900;1900;1900;-;3000;3000;3000;3000
MU;3508801;Cafelândia (SP);-;2400;2600;2400;2400;2583;-;-;-;-;-;2400;-;-;3000;3058;1501;3000;3299;3720
MU;3508900;Caiabu (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3509007;Caieiras (SP);-;...;...;...;...;...;...;...;...;...;...;...;...;...;...;-;-;-;-;-
MU;3509106;Caiuá (SP);-;-;1800;-;-;-;-;-;-;-;-;3000;-;-;2500;-;-;2500;2500;2500
MU;3509205;Cajamar (SP);...;...;...;...;...;...;...;...;...;-;-;...;...;...;...;-;-;-;-;-
MU;3509254;Cajati (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3509304;Cajobi (SP);1800;-;1941;-;-;-;-;-;-;-;3617;-;-;3360;3600;2698;2711;3600;3000;3841
MU;3509403;Cajuru (SP);1800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3360;3360;3360;3360
MU;3509452;Campina do Monte Alegre (SP);3000;2500;3000;2800;2800;1906;1600;2300;2460;2400;2800;2400;3720;4200;4200;4200;4200;4200;4200;4200
MU;3509502;Campinas (SP);2400;1600;2654;2400;2660;2604;2604;-;-;-;1700;1500;2200;2400;3300;2500;2400;2400;2400;2660
MU;3509601;Campo Limpo Paulista (SP);-;-;-;-;-;-;-;-;...;-;...;...;...;...;...;...;...;...;...;...
MU;3509700;Campos do Jordão (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...
MU;3509809;Campos Novos Paulista (SP);3000;2800;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;2100;2700;3000;3100;3600;3290;3200;3178
MU;3509908;Cananéia (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3509957;Canas (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3510005;Cândido Mota (SP);2820;2465;1793;2445;2520;2700;2100;2700;3240;2520;3240;2040;2886;3000;3229;3190;3263;3263;3663;4046
MU;3510104;Cândido Rodrigues (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;1689;4000;4000;-;-;3600
MU;3510153;Canitar (SP);2800;3000;3000;3000;3000;2700;2733;2735;2742;3000;3000;3000;3000;2480;3300;3104;2700;2810;3500;2833
MU;3510203;Capão Bonito (SP);-;-;2800;3200;3200;3000;3000;3391;2000;3000;2875;3000;4500;4500;4500;4500;4500;4500;4800;4500
MU;3510302;Capela do Alto (SP);2500;2500;2100;2100;2100;-;-;-;-;2313;3400;-;2700;3600;3000;3000;3000;3133;4200;4500
MU;3510401;Capivari (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;3000;3000;3000;3000;3000;3000;3000
MU;3510500;Caraguatatuba (SP);...;...;...;...;...;...;...;...;...;...;-;...;-;-;-;-;-;-;-;-
MU;3510609;Carapicuíba (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3510708;Cardoso (SP);2400;3000;2100;2100;2100;3040;2429;3409;3000;3000;2691;3000;3438;2800;3320;3058;1756;3446;2782;2730
MU;3510807;Casa Branca (SP);2700;2500;2880;2700;2700;2927;2927;-;2927;3300;2700;2700;2700;2700;3600;3586;3600;3460;3460;3460
MU;3510906;Cássia dos Coqueiros (SP);-;1800;-;-;-;-;-;-;-;-;-;-;3000;3000;-;-;-;2700;2700;2700
MU;3511003;Castilho (SP);2400;2400;1200;2400;2400;3000;2400;3000;3600;3000;2520;1200;1720;2400;2400;3000;1680;2173;2324;2299
MU;3511102;Catanduva (SP);2041;2100;1469;2100;2100;2400;-;-;-;-;-;-;-;-;3419;2462;3600;3600;3600;3600
MU;3511201;Catiguá (SP);-;-;1476;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4200;4000
MU;3511300;Cedral (SP);2100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700;3000;3000;3000
MU;3511409;Cerqueira César (SP);2100;1920;1440;2100;2400;2300;2400;2400;3000;3000;3000;3000;2284;3375;4640;3380;3150;3750;4280;4144
MU;3511508;Cerquilho (SP);-;2400;2700;2400;3000;2400;3000;3000;3000;3300;3000;-;3000;3564;3429;3300;2800;2800;2800;2800
MU;3511607;Cesário Lange (SP);2100;2100;2100;2700;2700;2400;2400;2300;2300;2000;-;-;2450;-;3600;3600;3600;3400;4200;3600
MU;3511706;Charqueada (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3511904;Clementina (SP);-;1800;1700;2250;2250;-;-;-;-;-;2500;1800;2701;3000;3000;3000;1800;3000;3000;2580
MU;3512001;Colina (SP);2800;2820;2100;2100;2400;2400;2700;2700;1800;2700;2700;1800;2220;2700;3600;3000;2333;3700;3073;3470
MU;3512100;Colômbia (SP);2385;2185;2094;2178;2159;2100;2160;2159;3142;2804;2535;2344;2329;3000;3612;3436;2881;3480;3000;3407
MU;3512209;Conchal (SP);-;-;-;-;-;-;-;-;-;4200;3720;2399;3480;3720;3720;3720;3360;3900;3900;3900
MU;3512308;Conchas (SP);-;-;-;-;-;-;-;-;-;-;2518;-;3000;3000;2717;3959;3980;4063;3000;2009
MU;3512407;Cordeirópolis (SP);3000;3000;3000;3000;3000;3250;3000;3000;3000;3000;3300;1920;1919;3600;3600;3500;3238;3481;1602;3600
MU;3512506;Coroados (SP);3000;2800;2600;3000;3600;3500;3600;3900;2700;3000;3356;1806;2730;3209;3600;3480;2135;3000;1700;2760
MU;3512605;Coronel Macedo (SP);2700;2700;1920;2520;2800;2400;2400;3600;3300;3245;3277;2280;3150;3325;3700;3160;3798;3600;3741;3756
MU;3512704;Corumbataí (SP);3000;3000;-;-;-;-;-;-;-;-;-;-;-;2600;-;2600;2600;3600;3600;3600
MU;3512803;Cosmópolis (SP);-;1500;-;-;-;-;-;-;-;-;-;2393;2391;2391;2391;2600;3750;2793;3000;3600
MU;3512902;Cosmorama (SP);-;3000;2700;2700;2700;2930;-;-;-;-;3000;833;1400;3500;3375;3375;2400;2760;2400;2400
MU;3513009;Cotia (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3513108;Cravinhos (SP);2400;1800;2700;3000;3000;2478;-;-;-;2700;2430;2400;3000;3000;-;-;-;-;-;-
MU;3513207;Cristais Paulista (SP);2400;2279;2531;2400;2700;2600;2700;2700;2700;2700;3120;3300;3300;3360;3420;3420;3000;3280;4200;4000
MU;3513306;Cruzália (SP);2520;2100;1679;2437;2460;2700;1800;2880;3300;2280;3240;1800;2760;-;3375;2883;2878;2883;3002;3008
MU;3513405;Cruzeiro (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3513504;Cubatão (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3513603;Cunha (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3513702;Descalvado (SP);2100;2100;2200;2400;2100;2100;-;-;-;-;-;-;-;-;-;-;-;3000;3600;3000
MU;3513850;Dirce Reis (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3513900;Divinolândia (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3000;3000;-;-
MU;3514007;Dobrada (SP);2280;2300;1936;2280;1700;2475;2280;2000;1600;1800;3300;2100;2100;2100;3417;4000;3800;3500;3500;3500
MU;3514106;Dois Córregos (SP);-;3000;-;-;-;-;-;-;-;-;-;-;3000;3000;3295;3531;3319;3544;2745;2323
MU;3514205;Dolcinópolis (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3514304;Dourado (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;2700;2000;3540;3540;3200;3148;3000
MU;3514403;Dracena (SP);2300;2450;2100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3000;2598
MU;3514502;Duartina (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3514601;Dumont (SP);3000;3000;3000;3000;3000;-;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3400;3600;3600;3600
MU;3514700;Echaporã (SP);2699;2580;1439;2459;2519;2520;1980;2400;3000;2400;2880;1980;2460;-;2520;2520;2520;2500;2940;3000
MU;3514809;Eldorado (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3514908;Elias Fausto (SP);-;-;-;-;-;-;-;3600;3600;-;-;-;-;3000;3600;2100;2100;3500;2235;3600
MU;3514924;Elisiário (SP);2555;2555;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2703;-;3000;-
MU;3514957;Embaúba (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;3000;3000;3000;2714;3600;3600;4000
MU;3515004;Embu das Artes (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;-;...;...;...;...;...
MU;3515103;Embu-Guaçu (SP);...;...;...;...;...;...;...;...;...;...;...;...;-;...;...;-;-;-;-;-
MU;3515129;Emilianópolis (SP);-;-;-;-;-;-;-;-;-;-;-;1675;2534;3000;2400;3300;3300;2700;2598;2576
MU;3515152;Engenheiro Coelho (SP);-;-;-;-;-;-;-;-;-;-;-;2500;2500;4000;4000;3701;3480;3193;3425;3600
MU;3515186;Espírito Santo do Pinhal (SP);-;-;-;-;-;-;2800;3100;-;-;-;-;-;-;3000;-;-;-;-;-
MU;3515194;Espírito Santo do Turvo (SP);-;-;-;-;-;-;-;-;-;-;-;-;2231;2700;3800;3226;3000;3050;3600;2967
MU;3515202;Estrela d'Oeste (SP);1000;2200;2800;3000;-;3250;2880;2878;2100;2218;2102;1803;-;1803;2400;2400;1800;1750;1800;3000
MU;3515301;Estrela do Norte (SP);3000;3000;1800;1800;2200;2700;-;-;2617;2417;-;1984;2700;2400;2300;3900;3900;3899;2500;2400
MU;3515350;Euclides da Cunha Paulista (SP);2400;1800;1200;1800;2400;2400;2400;3000;3000;2400;3000;1500;300;1500;1500;1350;3600;3600;3600;3600
MU;3515400;Fartura (SP);2100;2000;3000;3000;3000;3200;3288;2400;2691;3016;2700;3600;3600;3300;3300;3300;3600;3000;3000;3000
MU;3515509;Fernandópolis (SP);2400;2100;2000;2200;2400;2400;2400;2400;1500;2400;2400;-;-;2400;3000;3333;2700;3330;1500;2400
MU;3515608;Fernando Prestes (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3500;-;3600;3600
MU;3515657;Fernão (SP);-;1791;1800;3000;3000;2400;-;-;-;-;-;-;3000;-;3600;-;-;2500;3000;3000
MU;3515707;Ferraz de Vasconcelos (SP);...;...;...;...;...;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3515806;Flora Rica (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2800;2000;2400;3000;2400
MU;3515905;Floreal (SP);-;-;-;-;-;-;-;-;-;-;-;1800;3200;-;2200;1920;2100;3000;3600;2700
MU;3516002;Flórida Paulista (SP);-;1500;1800;1500;1500;1200;-;-;-;-;-;-;-;-;2519;2500;1800;2100;3000;3000
MU;3516101;Florínea (SP);2700;2381;2276;2340;2460;3000;1980;2880;3300;2160;3600;2280;3305;3250;3250;3257;3288;3288;3292;3760
MU;3516200;Franca (SP);2220;2181;2700;2400;2400;2601;2400;2450;3000;3000;3000;3000;3000;3300;3300;3300;3200;3267;3289;3780
MU;3516309;Francisco Morato (SP);...;...;...;...;...;...;...;...;...;...;...;-;-;-;-;-;-;-;-;-
MU;3516408;Franco da Rocha (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;-;-;-;-;-;-;-
MU;3516507;Gabriel Monteiro (SP);2708;1812;1798;-;2900;-;-;2333;2400;2405;2403;1923;3000;3000;3000;-;2219;2702;3000;3000
MU;3516606;Gália (SP);-;-;-;-;-;-;-;-;-;-;1818;2698;3000;3000;3000;3000;2500;2500;3000;3000
MU;3516705;Garça (SP);-;1800;1200;-;-;-;-;3000;-;-;3000;3000;3000;3000;3000;3000;4200;3500;3600;3600
MU;3516804;Gastão Vidigal (SP);2100;2100;1466;2400;2400;2625;2400;2405;2400;-;2429;3000;2405;2400;2400;2397;2700;2890;2650;2396
MU;3516853;Gavião Peixoto (SP);2400;2400;2400;2400;2500;2400;-;2700;2700;3000;3000;1800;3000;2769;2769;3200;2769;3000;2846;2950
MU;3516903;General Salgado (SP);2100;2000;2000;-;-;2397;3000;3200;6600;2518;2400;2100;2400;2100;3600;3600;2400;3200;3000;3600
MU;3517000;Getulina (SP);-;2200;2500;2500;2500;2625;2100;-;-;-;-;-;-;-;-;2400;2100;2700;1800;2099
MU;3517109;Glicério (SP);2700;2340;2520;2000;2400;3000;-;3000;2767;3000;3000;1800;2400;3000;3257;3676;1800;2800;2400;2400
MU;3517208;Guaiçara (SP);-;2100;2400;2400;2400;2500;-;-;-;-;-;-;-;3000;3595;3595;2102;3000;3000;3300
MU;3517307;Guaimbê (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;2400;-;-;-;2280;2700
MU;3517406;Guaíra (SP);2578;2600;2294;2425;3000;3000;2813;2100;2100;2700;2760;1920;2100;2700;3408;3213;2848;4085;2988;3518
MU;3517505;Guapiaçu (SP);2500;2300;2500;2500;2500;2400;2300;2500;2500;2500;-;-;2538;-;4200;3300;2700;3000;2520;3000
MU;3517604;Guapiara (SP);-;-;-;-;-;-;-;-;2000;-;2800;3600;3600;3600;3600;3600;3600;3600;4000;3882
MU;3517703;Guará (SP);2880;2400;2700;3000;3000;3000;3000;3000;2975;3020;3022;2718;2735;3300;3310;3300;2542;2542;3048;3048
MU;3517802;Guaraçaí (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3517901;Guaraci (SP);2220;2220;1800;2100;2100;2300;2449;2100;2100;2100;2700;2400;1800;3696;3308;3292;2708;3619;3009;3309
MU;3518008;Guarani d'Oeste (SP);2400;2700;2000;2400;-;2562;-;-;1500;-;-;-;-;2455;2400;2400;1800;3000;3000;3000
MU;3518107;Guarantã (SP);-;-;1780;1780;1780;1937;-;-;-;-;2429;1800;-;-;-;-;150;2880;1800;1800
MU;3518206;Guararapes (SP);2100;2400;1800;2400;1800;2600;3480;3480;2880;3300;2400;1680;3000;3300;3300;3000;2100;3700;2450;3600
MU;3518305;Guararema (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3518404;Guaratinguetá (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;2400;-;2400;3000;3000;3304;4200
MU;3518503;Guareí (SP);1800;2500;1500;1600;1600;1718;2000;1440;2400;2400;2800;1900;3000;3000;3000;3000;3300;3300;3600;3000
MU;3518602;Guariba (SP);2700;2292;2160;2160;2400;2400;2400;2400;2400;2700;1800;3000;3000;3000;2500;2000;3000;3000;3000;3000
MU;3518701;Guarujá (SP);...;...;...;...;...;...;-;...;...;...;...;-;-;-;...;-;-;...;-;-
MU;3518800;Guarulhos (SP);-;-;...;-;-;-;-;-;-;-;-;...;...;...;...;...;...;...;...;...
MU;3518859;Guatapará (SP);2100;2100;2100;2100;2400;2276;-;-;-;-;-;-;2400;-;3000;-;2703;2703;2703;2811
MU;3518909;Guzolândia (SP);2400;2398;2395;2400;2400;2586;-;-;-;-;-;-;-;-;2800;2400;2100;3000;2800;2400
MU;3519006;Herculândia (SP);-;-;-;-;-;-;-;-;-;-;-;3016;-;3299;3507;3000;3000;3000;2700;3500
MU;3519055;Holambra (SP);-;-;-;3000;3000;3800;3800;3000;3000;3000;3000;3000;3000;4200;4200;4200;4200;4200;4200;4200
MU;3519071;Hortolândia (SP);3000;3000;-;-;-;-;-;...;-;-;-;-;...;...;...;...;...;...;...;...
MU;3519105;Iacanga (SP);-;2479;1500;1500;1625;1500;1500;1500;2400;-;-;-;-;-;-;3000;3000;3000;3000;4800
MU;3519204;Iacri (SP);-;1195;1800;2000;2000;-;-;-;-;-;-;-;-;3000;-;-;-;-;2700;-
MU;3519253;Iaras (SP);2400;2400;1200;2100;2700;2275;1800;2400;2400;-;3000;3000;3000;3786;4000;3978;3613;3750;3797;3707
MU;3519303;Ibaté (SP);3000;3000;3000;2000;2700;2700;2700;2700;2500;3000;3000;1857;3000;3000;3000;3000;3000;3000;3000;3000
MU;3519402;Ibirá (SP);2275;2275;2277;2275;2275;2400;2400;2400;2400;-;-;-;-;-;-;-;2160;3000;3600;4200
MU;3519501;Ibirarema (SP);2700;2355;1800;2400;2219;2700;2040;2700;3120;2400;3000;1800;2475;3000;3400;3000;3000;3000;2769;3500
MU;3519600;Ibitinga (SP);2400;2400;2400;2400;2400;2600;2600;2800;2800;-;-;1792;2638;3000;3600;3600;3000;3000;2700;2700
MU;3519709;Ibiúna (SP);-;-;-;-;-;-;-;-;-;3000;3000;3000;3000;3000;3000;3000;3500;3000;3000;3000
MU;3519808;Icém (SP);-;-;700;1599;2098;2000;2000;2100;2000;2407;2407;-;2407;-;-;2379;1505;3000;3000;3500
MU;3519907;Iepê (SP);3000;2100;1558;3030;3000;3000;3000;3000;3000;3000;3254;2099;3624;2982;3132;3500;3500;3393;3204;3286
MU;3520004;Igaraçu do Tietê (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3422
MU;3520103;Igarapava (SP);2460;2700;2760;4500;2520;2640;2640;2940;2889;2840;2640;2400;2700;3600;3600;3600;2700;2700;3300;3600
MU;3520202;Igaratá (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3520301;Iguape (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3520400;Ilhabela (SP);...;...;...;...;...;...;...;...;...;...;-;...;...;...;...;...;...;...;...;...
MU;3520442;Ilha Solteira (SP);2457;2100;2400;3300;2100;2100;2000;2000;2000;2000;-;-;-;-;2600;2600;2630;3021;2262;3000
MU;3520509;Indaiatuba (SP);-;-;-;-;-;-;-;-;-;-;-;-;2100;2100;2100;2100;2100;2400;1680;2200
MU;3520608;Indiana (SP);-;-;-;-;-;-;-;-;-;-;2360;-;-;-;-;-;-;3705;3750;3705
MU;3520707;Indiaporã (SP);3300;2368;2000;2200;2400;2400;2400;-;2400;2400;2400;1500;-;2400;2400;2700;1663;3000;2500;3000
MU;3520806;Inúbia Paulista (SP);1802;1980;1800;2400;2400;2400;-;-;-;1497;-;950;990;1800;3000;3060;1800;2400;3000;2600
MU;3520905;Ipaussu (SP);2866;2888;3000;3000;3000;2700;3000;3000;-;2700;2749;2751;3060;3000;3300;3000;3000;3050;3300;3000
MU;3521002;Iperó (SP);-;-;-;-;-;2000;1750;1800;1800;1800;2281;-;2281;-;-;2278;2278;2278;2278;2278
MU;3521101;Ipeúna (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3521150;Ipiguá (SP);2176;2297;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700;3000;3000;3300
MU;3521200;Iporanga (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3521309;Ipuã (SP);2520;2600;2994;3037;3000;3030;5056;3000;3000;2700;2700;2700;2400;2400;3626;3629;2806;2828;3096;3627
MU;3521408;Iracemápolis (SP);-;-;-;-;-;-;-;-;3000;3000;3000;1919;2763;2919;2919;3180;3400;3080;3134;3600
MU;3521507;Irapuã (SP);-;-;-;-;-;-;3000;1800;1800;1800;1800;2100;2100;2400;3000;3000;1300;3480;3000;3000
MU;3521606;Irapuru (SP);2400;1800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800;-;-;2500
MU;3521705;Itaberá (SP);2520;2500;2871;2911;2850;3180;3600;3442;1800;2908;2850;3500;3915;4000;4200;3915;3915;3941;3950;3950
MU;3521804;Itaí (SP);2800;3000;1950;2700;2400;2925;3000;3000;3000;3300;3300;3300;2640;3600;4500;3800;3100;3500;3814;3933
MU;3521903;Itajobi (SP);3000;3000;2700;2700;2500;3000;3000;3000;3000;2400;-;-;-;-;-;-;-;-;-;-
MU;3522000;Itaju (SP);-;2000;2100;2396;2681;3000;3000;3000;3000;2700;2400;2100;3000;3600;3000;3060;3000;3600;3217;3362
MU;3522109;Itanhaém (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3522158;Itaoca (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3522208;Itapecerica da Serra (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;-;...;...;...;...;...
MU;3522307;Itapetininga (SP);2400;2400;2400;2400;2500;2600;2500;1604;2100;2400;2900;2200;3000;3600;3600;3600;3600;4200;4800;4200
MU;3522406;Itapeva (SP);3120;2650;2690;3154;3120;3000;3300;3887;2000;3501;3909;3439;3430;4021;4223;4215;3857;3835;3972;4444
MU;3522505;Itapevi (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3522604;Itapira (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;3300;3000;3622;3276;3300;3600;3600
MU;3522653;Itapirapuã Paulista (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3522703;Itápolis (SP);2100;2100;2500;2500;2500;2714;2800;2800;2800;-;-;-;-;1800;2100;2500;4000;3500;3800;3800
MU;3522802;Itaporanga (SP);2400;1800;1680;2400;4200;3000;3000;2400;2400;3300;1800;2001;3070;3350;4000;3630;3102;3687;3817;3781
MU;3522901;Itapuí (SP);-;2101;2400;2098;2095;2261;-;-;-;-;2583;1803;3241;2623;3261;3576;1804;2701;2699;3000
MU;3523008;Itapura (SP);3600;3600;3600;3600;3600;3000;3000;2399;3533;3436;3000;2800;3513;3509;3514;3600;3456;3600;3600;3600
MU;3523107;Itaquaquecetuba (SP);-;-;-;-;...;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3523206;Itararé (SP);3000;2200;2100;2100;2460;2415;2700;3660;3060;2992;3500;1500;3800;4000;3694;3600;3719;4500;4200;3800
MU;3523305;Itariri (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3523404;Itatiba (SP);2400;2400;-;-;-;-;-;-;-;-;-;-;-;-;3500;3500;3500;3500;3500;3500
MU;3523503;Itatinga (SP);-;2400;2400;2400;2580;2500;2400;-;-;-;3500;3000;3600;3600;4200;4391;4314;4314;3600;4200
MU;3523602;Itirapina (SP);2800;2800;2900;3000;3000;3200;3000;3000;3000;-;-;-;2600;2606;2600;2600;2600;2600;2600;2600
MU;3523701;Itirapuã (SP);-;-;2398;2398;2300;2500;-;-;-;-;-;-;-;-;3000;3600;3600;3600;3600;3600
MU;3523800;Itobi (SP);2700;3000;-;3000;3000;3333;3333;-;-;-;-;-;-;-;-;-;3720;3720;3720;3720
MU;3523909;Itu (SP);-;-;-;-;-;-;-;3100;3100;-;-;1500;2100;-;-;2100;2100;2800;2700;2700
MU;3524006;Itupeva (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1200;1200
MU;3524105;Ituverava (SP);2700;2500;2693;2722;2700;2520;2700;2700;2975;3007;3008;2444;3300;3000;3734;3741;3743;3743;3750;3600
MU;3524204;Jaborandi (SP);2800;2820;1980;1980;2400;2520;2500;2520;1920;2700;2700;2100;2220;3000;3000;3300;3063;3631;3029;3025
MU;3524303;Jaboticabal (SP);2700;2280;2160;2160;2400;2400;2400;2400;2400;3000;3000;3000;1800;3000;3000;3000;3000;3600;3600;3600
MU;3524402;Jacareí (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3524501;Jaci (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;2700;3600;2400;2400;2400;2400;2400
MU;3524600;Jacupiranga (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3524709;Jaguariúna (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600;3600;3600;3600;3600;3600
MU;3524808;Jales (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600
MU;3524907;Jambeiro (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3525003;Jandira (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3525102;Jardinópolis (SP);2400;2400;2400;2400;2400;2400;360;3000;3000;3360;3000;3000;3480;3600;3600;3600;3600;3600;3600;3600
MU;3525201;Jarinu (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;3525300;Jaú (SP);3042;2552;3177;3000;3000;2800;2800;2913;3307;2509;2497;2381;3278;2922;3155;3140;2315;3852;2749;3436
MU;3525409;Jeriquara (SP);2400;2500;2400;2400;2400;2400;2540;2700;3000;3000;3187;2339;3300;3300;3400;3600;3340;3000;3600;3600
MU;3525508;Joanópolis (SP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
