Município;2005;2004;2003
Pr-Arapongas;68;118;93
Pr-Arapoti;109;96;106
Pr-Arapua;3;4;3
Pr-Araruna;12;14;11
Pr-Araucaria;0;0;0
Pr-Ariranha do Ivai;8;8;10
Pr-Assai;9;10;6
Pr-Assis Chateaubriand;8;6;4
Pr-Astorga;32;27;25
Pr-Atalaia;4;4;2
Pr-Balsa Nova;16;11;9
Pr-Bandeirantes;31;27;31
Pr-Barbosa Ferraz;86;88;35
Pr-Barracao;0;0;0
Pr-Barra do Jacare;3;1;1
Pr-Bela Vista da Caroba;0;0;0
Pr-Bela Vista do Paraiso;34;34;33
Pr-Bituruna;1;0;0
Pr-Boa Esperanca;3;2;4
Pr-Boa Esperanca do Iguacu;3;2;5
Pr-Boa Ventura de Sao Roque;3;2;0
Pr-Boa Vista da Aparecida;12;10;10
Pr-Bocaiuva do Sul;3;5;10
Pr-Bom Jesus do Sul;0;1;1
Pr-Bom Sucesso;29;31;34
Pr-Bom Sucesso do Sul;0;0;0
Pr-Borrazopolis;28;23;18
Pr-Braganey;13;15;14
Pr-Brasilandia do Sul;20;18;16
Pr-Cafeara;53;46;18
Pr-Cafelandia;0;0;0
Pr-Cafezal do Sul;33;36;49
Pr-California;6;19;4
Pr-Cambara;23;20;20
Pr-Cambe;38;40;49
Pr-Cambira;15;8;15
Pr-Campina da Lagoa;37;20;10
Pr-Campina do Simao;0;0;0
Pr-Campina Grande do Sul;9;10;9
Pr-Campo Bonito;14;8;12
Pr-Campo do Tenente;1;1;3
Pr-Campo Largo;13;53;7
Pr-Campo Magro;2;2;2
Pr-Campo Mourao;94;67;91
Pr-Candido de Abreu;90;91;87
Pr-Candoi;9;11;11
Pr-Cantagalo;15;14;17
Pr-Capanema;9;7;8
Pr-Capitao Leonidas Marques;15;18;17
Pr-Carambei;38;31;37
Pr-Carlopolis;40;37;35
Pr-Cascavel;116;132;166
Pr-Castro;307;335;310
Pr-Catanduvas;20;21;17
Pr-Centenario do Sul;67;79;53
Pr-Cerro Azul;2;1;0
Pr-Ceu Azul;26;12;11
Pr-Chopinzinho;28;31;35
Pr-Cianorte;309;294;289
Pr-Cidade Gaucha;110;106;109
Pr-Clevelandia;53;56;41
Pr-Colombo;0;0;0
Pr-Colorado;11;11;18
Pr-Congonhinhas;54;53;54
Pr-Conselheiro Mairinck;80;81;79
Pr-Contenda;0;0;0
Pr-Corbelia;15;13;11
Pr-Cornelio Procopio;79;112;86
Pr-Coronel Domingos Soares;14;14;14
Pr-Coronel Vivida;11;11;13
Pr-Corumbatai do Sul;34;31;24
Pr-Cruzeiro do Iguacu;10;15;12
Pr-Cruzeiro do Oeste;124;115;116
Pr-Cruzeiro do Sul;30;31;31
Pr-Cruz Machado;0;0;0
Pr-Cruzmaltina;11;27;19
Pr-Curitiba;287;311;345
Pr-Curiuva;38;31;29
Pr-Diamante do Norte;51;47;47
Pr-Diamante do Sul;8;5;4
Pr-Diamante D Oeste;15;17;19
Pr-Dois Vizinhos;23;21;20
Pr-Douradina;82;82;84
Pr-Doutor Camargo;3;3;1
Pr-Eneas Marques;3;3;3
Pr-Engenheiro Beltrao;1;5;9
Pr-Esperanca Nova;21;15;9
Pr-Entre Rios do Oeste;0;0;0
Pr-Espigao Alto do Iguacu;2;2;2
Pr-Farol;1;1;1
Pr-Faxinal;59;115;109
Pr-Fazenda Rio Grande;0;0;0
Pr-Fenix;6;4;2
Pr-Fernandes Pinheiro;3;3;2
Pr-Figueira;5;5;4
Pr-Florai;23;23;20
Pr-Flor da Serra do Sul;0;0;0
Pr-Floresta;0;0;0
Pr-Florestopolis;1;1;3
Pr-Florida;16;13;12
Pr-Formosa do Oeste;1;1;2
Pr-Foz do Iguacu;32;30;21
Pr-Francisco Alves;38;34;44
Pr-Francisco Beltrao;27;18;20
Pr-Foz do Jordao;3;2;1
Pr-General Carneiro;20;17;53
Pr-Godoy Moreira;0;0;0
Pr-Goioere;40;44;38
Pr-Goioxim;0;0;2
Pr-Grandes Rios;51;31;27
Pr-Guaira;78;82;71
Pr-Guairaca;125;101;106
Pr-Guamiranga;2;2;2
Pr-Guapirama;57;48;54
Pr-Guaporema;21;22;23
Pr-Guaraci;54;58;66
Pr-Guaraniacu;122;79;75
Pr-Guarapuava;94;98;109
Pr-Guaraquecaba;2;1;0
Pr-Guaratuba;0;0;0
Pr-Honorio Serpa;28;24;7
Pr-Ibaiti;96;95;94
Pr-Ibema;0;0;0
Pr-Ibipora;17;17;13
Pr-Icaraima;95;91;88
Pr-Iguaracu;12;15;13
Pr-Iguatu;1;1;1
Pr-Imbau;0;1;1
Pr-Imbituva;1;3;3
Pr-Inacio Martins;5;2;1
Pr-Inaja;35;22;27
Pr-Indianopolis;3;3;3
Pr-Ipiranga;0;3;2
Pr-Ipora;81;79;67
Pr-Iracema do Oeste;0;0;0
Pr-Irati;1;1;2
Pr-Iretama;45;44;41
Pr-Itaguaje;38;34;37
Pr-Itaipulandia;2;1;2
Pr-Itambaraca;0;0;4
Pr-Itambe;4;2;3
Pr-Itapejara D Oeste;1;1;1
Pr-Itaperucu;0;0;1
Pr-Itauna do Sul;22;21;16
Pr-Ivai;7;4;3
Pr-Ivaipora;31;43;39
Pr-Ivate;61;64;36
Pr-Ivatuba;0;0;0
Pr-Jaboti;8;14;11
Pr-Jacarezinho;96;94;94
Pr-Jaguapita;58;60;45
Pr-Jaguariaiva;70;64;55
Pr-Jandaia do Sul;15;12;11
Pr-Janiopolis;8;8;9
Pr-Japira;17;20;17
Pr-Japura;2;2;1
Pr-Jardim Alegre;8;7;6
Pr-Jardim Olinda;16;27;36
Pr-Jataizinho;11;15;8
Pr-Jesuitas;4;6;3
Pr-Joaquim Tavora;104;95;92
Pr-Jundiai do Sul;77;67;63
Pr-Juranda;2;1;0
Pr-Jussara;9;7;8
Pr-Kalore;5;8;6
Pr-Lapa;81;10;40
Pr-Laranjal;22;22;10
Pr-Laranjeiras do Sul;23;19;14
Pr-Leopolis;35;33;11
Pr-Lidianopolis;5;4;1
Pr-Lindoeste;16;16;17
Pr-Loanda;81;79;130
Pr-Lobato;10;14;10
Pr-Londrina;410;489;505
Pr-Luiziana;23;28;21
Pr-Lunardelli;17;41;17
Pr-Lupionopolis;33;34;32
Pr-Mallet;1;0;0
Pr-Mambore;0;3;1
Pr-Mandaguacu;26;21;23
Pr-Mandaguari;75;68;66
Pr-Mandirituba;1;1;1
Pr-Manfrinopolis;2;0;0
Pr-Mangueirinha;24;25;30
Pr-Manoel Ribas;35;34;38
Pr-Marechal Candido Rondon;8;9;9
Pr-Maria Helena;79;88;92
Pr-Marialva;22;35;27
Pr-Marilandia do Sul;69;56;34
Pr-Marilena;35;22;22
Pr-Mariluz;20;25;41
Pr-Maringa;72;87;93
Pr-Mariopolis;9;10;11
Pr-Maripa;0;0;0
Pr-Marmeleiro;0;0;1
Pr-Marquinho;9;9;6
Pr-Marumbi;2;3;4
Pr-Matelandia;7;11;4
Pr-Matinhos;0;0;0
Pr-Mato Rico;18;9;4
Pr-Maua da Serra;4;3;3
Pr-Medianeira;7;5;8
Pr-Mercedes;2;1;0
Pr-Mirador;52;34;30
Pr-Miraselva;12;13;12
Pr-Missal;3;3;2
Pr-Moreira Sales;43;44;38
Pr-Morretes;5;1;3
Pr-Munhoz de Melo;8;4;4
Pr-Nossa Senhora das Gracas;36;24;25
Pr-Nova Alianca do Ivai;37;34;36
Pr-Nova America da Colina;10;12;8
Pr-Nova Aurora;1;1;2
Pr-Nova Cantu;42;28;24
Pr-Nova Esperanca;75;72;59
Pr-Nova Esperanca do Sudoeste;8;7;6
Pr-Nova Fatima;37;41;27
Pr-Nova Laranjeiras;33;36;31
Pr-Nova Londrina;93;69;70
Pr-Nova Olimpia;32;30;29
Pr-Nova Santa Barbara;0;0;0
Pr-Nova Santa Rosa;7;3;3
Pr-Nova Prata do Iguacu;21;16;19
Pr-Nova Tebas;15;12;12
Pr-Novo Itacolomi;12;10;6
Pr-Ortigueira;147;139;142
Pr-Ourizona;2;0;0
Pr-Ouro Verde do Oeste;6;11;14
Pr-Paicandu;8;9;8
Pr-Palmas;117;125;92
Pr-Palmeira;44;46;45
Pr-Palmital;31;41;36
Pr-Palotina;10;11;7
Pr-Paraiso do Norte;19;25;23
Pr-Paranacity;26;27;34
Pr-Paranagua;2;2;4
Pr-Paranapoema;17;24;28
Pr-Paranavai;353;351;344
Pr-Pato Bragado;4;2;1
Pr-Pato Branco;44;57;45
Pr-Paula Freitas;4;2;2
Pr-Paulo Frontin;0;0;0
Pr-Peabiru;15;6;6
Pr-Perobal;43;33;33
Pr-Perola;44;45;52
Pr-Perola D Oeste;0;0;0
Pr-Pien;0;0;0
Pr-Pinhais;0;0;0
Pr-Pinhalao;16;14;12
Pr-Pinhal de Sao Bento;1;0;0
Pr-Pinhao;32;12;15
Pr-Pirai do Sul;13;15;14
Pr-Piraquara;2;2;0
Pr-Pitanga;33;28;22
Pr-Pitangueiras;1;1;4
Pr-Planaltina do Parana;99;23;11
Pr-Planalto;6;9;7
Pr-Ponta Grossa;108;122;108
Pr-Pontal do Parana;0;0;0
Pr-Porecatu;9;9;9
Pr-Porto Amazonas;5;2;3
Pr-Porto Barreiro;1;0;1
Pr-Porto Rico;37;15;18
Pr-Porto Vitoria;4;2;3
Pr-Prado Ferreira;11;11;14
Pr-Pranchita;0;0;0
Pr-Presidente Castelo Branco;20;21;13
Pr-Primeiro de Maio;5;5;1
Pr-Prudentopolis;14;16;2
Pr-Quarto Centenario;0;0;0
Pr-Quatigua;37;34;39
Pr-Quatro Barras;0;1;1
Pr-Quatro Pontes;2;2;2
Pr-Quedas do Iguacu;31;28;29
Pr-Querencia do Norte;108;105;106
Pr-Quinta do Sol;1;0;0
Pr-Quitandinha;0;0;0
Pr-Ramilandia;25;25;22
Pr-Rancho Alegre;0;0;0
Pr-Rancho Alegre D Oeste;5;8;6
Pr-Realeza;5;6;8
Pr-Reboucas;0;0;0
Pr-Renascenca;2;2;3
Pr-Reserva;39;54;34
Pr-Reserva do Iguacu;4;4;3
Pr-Ribeirao Claro;120;121;114
Pr-Ribeirao do Pinhal;41;39;43
Pr-Rio Azul;2;2;1
Pr-Rio Bom;26;22;14
Pr-Rio Bonito do Iguacu;9;7;7
Pr-Rio Branco do Ivai;7;19;6
Pr-Rio Branco do Sul;3;1;0
Pr-Rio Negro;2;1;20
Pr-Rolandia;27;24;27
Pr-Roncador;32;32;26
Pr-Rondon;107;117;100
Pr-Rosario do Ivai;17;16;10
Pr-Sabaudia;13;13;19
Pr-Salgado Filho;1;2;4
Pr-Salto do Itarare;3;2;1
Pr-Salto do Lontra;3;3;0
Pr-Santa Amelia;2;2;3
Pr-Santa Cecilia do Pavao;1;1;2
Pr-Santa Cruz de Monte Castelo;74;64;75
Pr-Santa Fe;86;61;66
Pr-Santa Helena;0;1;0
Pr-Santa Ines;21;27;32
Pr-Santa Isabel do Ivai;42;29;39
Pr-Santa Izabel do Oeste;10;9;5
Pr-Santa Lucia;3;2;2
Pr-Santa Maria do Oeste;5;1;1
Pr-Santa Mariana;1;14;12
Pr-Santa Monica;30;32;34
Pr-Santana do Itarare;23;24;10
Pr-Santa Tereza do Oeste;17;6;3
Pr-Santa Terezinha de Itaipu;21;24;21
Pr-Santo Antonio da Platina;249;262;225
Pr-Santo Antonio do Caiua;80;75;45
Pr-Santo Antonio do Paraiso;8;7;7
Pr-Santo Antonio do Sudoeste;8;13;5
Pr-Santo Inacio;122;125;157
Pr-Sao Carlos do Ivai;11;7;4
Pr-Sao Jeronimo da Serra;48;65;49
Pr-Sao Joao;6;6;11
Pr-Sao Joao do Caiua;200;250;217
Pr-Sao Joao do Ivai;9;8;4
Pr-Sao Joao do Triunfo;3;3;3
Pr-Sao Jorge D Oeste;39;44;39
Pr-Sao Jorge do Ivai;6;6;7
Pr-Sao Jorge do Patrocinio;16;12;14
Pr-Sao Jose da Boa Vista;13;13;13
Pr-Sao Jose das Palmeiras;16;12;10
Pr-Sao Jose dos Pinhais;35;25;24
Pr-Sao Manoel do Parana;0;0;3
Pr-Sao Mateus do Sul;1;0;0
Pr-Sao Miguel do Iguacu;7;2;2
Pr-Sao Pedro do Iguacu;16;17;14
Pr-Sao Pedro do Ivai;24;20;19
Pr-Sao Pedro do Parana;20;44;9
Pr-Sao Sebastiao da Amoreira;0;0;0
Pr-Sao Tome;8;7;7
Pr-Sapopema;89;88;73
Pr-Sarandi;5;16;5
Pr-Saudade do Iguacu;0;0;0
Pr-Senges;9;8;9
Pr-Serranopolis do Iguacu;0;0;0
Pr-Sertaneja;4;4;1
Pr-Sertanopolis;34;45;65
Pr-Siqueira Campos;57;45;28
Pr-Sulina;3;2;3
Pr-Tamarana;99;74;84
Pr-Tamboara;35;23;19
Pr-Tapejara;106;119;110
Pr-Tapira;61;66;76
Pr-Teixeira Soares;13;12;8
Pr-Telemaco Borba;53;31;43
Pr-Terra Boa;3;3;3
Pr-Terra Rica;53;59;42
Pr-Terra Roxa;13;18;31
Pr-Tibagi;34;30;31
Pr-Tijucas do Sul;3;4;3
Pr-Toledo;37;29;22
Pr-Tomazina;101;97;69
Pr-Tres Barras do Parana;27;25;23
Pr-Tunas do Parana;0;0;0
Pr-Tuneiras do Oeste;28;35;29
Pr-Tupassi;5;5;5
Pr-Turvo;3;4;3
Pr-Ubirata;19;24;22
Pr-Umuarama;469;504;472
Pr-Uniao da Vitoria;7;13;16
Pr-Uniflor;24;22;22
Pr-Urai;4;7;8
Pr-Wenceslau Braz;37;14;13
Pr-Ventania;6;3;5
Pr-Vera Cruz do Oeste;13;11;7
Pr-Vere;2;2;3
Pr-Alto Paraiso;138;122;107
Pr-Doutor Ulysses;1;0;0
Pr-Virmond;1;2;1
Pr-Vitorino;1;1;1
Pr-Xambre;79;81;79
Pr-Ignorado;0;0;0
Sc-Abdon Batista;0;0;0
Sc-Abelardo Luz;3;1;1
Sc-Agrolandia;4;3;3
Sc-Agronomica;0;0;0
Sc-Agua Doce;16;12;12
Sc-Aguas de Chapeco;1;1;1
Sc-Aguas Frias;1;0;0
Sc-Aguas Mornas;0;0;0
Sc-Alfredo Wagner;5;3;5
Sc-Alto Bela Vista;0;0;0
Sc-Anchieta;7;3;0
Sc-Angelina;0;0;0
Sc-Anita Garibaldi;11;13;11
Sc-Anitapolis;1;0;0
Sc-Antonio Carlos;0;0;0
Sc-Apiuna;5;4;2
Sc-Arabuta;0;0;0
Sc-Araquari;30;29;27
Sc-Ararangua;0;1;0
Sc-Armazem;0;0;0
Sc-Arroio Trinta;0;0;0
Sc-Arvoredo;0;0;0
Sc-Ascurra;0;0;0
Sc-Atalanta;0;0;0
Sc-Aurora;0;0;0
Sc-Balneario Arroio do Silva;0;0;0
Sc-Balneario Camboriu;8;7;9
Sc-Balneario Barra do Sul;1;1;1
Sc-Balneario Gaivota;6;7;7
Sc-Bandeirante;11;7;7
Sc-Barra Bonita;0;0;0
Sc-Barra Velha;4;4;4
Sc-Bela Vista do Toldo;6;1;0
Sc-Belmonte;2;3;3
Sc-Benedito Novo;27;27;25
Sc-Biguacu;0;0;0
Sc-Blumenau;6;1;1
Sc-Bocaina do Sul;1;1;1
Sc-Bombinhas;0;0;0
Sc-Bom Jardim da Serra;11;7;9
Sc-Bom Jesus;0;0;0
Sc-Bom Jesus do Oeste;0;0;0
Sc-Bom Retiro;74;73;59
Sc-Botuvera;0;3;2
Sc-Braco do Norte;0;0;1
Sc-Braco do Trombudo;0;0;0
Sc-Brunopolis;23;36;14
Sc-Brusque;1;0;0
Sc-Cacador;32;23;44
Sc-Caibi;0;0;0
Sc-Calmon;2;1;0
Sc-Camboriu;3;1;1
Sc-Capao Alto;63;46;39
Sc-Campo Alegre;31;2;4
Sc-Campo Belo do Sul;50;50;33
Sc-Campo Ere;0;0;0
Sc-Campos Novos;2;4;4
Sc-Canelinha;0;0;0
Sc-Canoinhas;29;22;37
Sc-Capinzal;1;1;1
Sc-Capivari de Baixo;1;0;0
Sc-Catanduvas;7;5;7
Sc-Caxambu do Sul;7;3;3
Sc-Celso Ramos;3;0;0
Sc-Cerro Negro;1;2;1
Sc-Chapadao do Lageado;0;0;0
Sc-Chapeco;36;31;12
Sc-Cocal do Sul;1;0;0
Sc-Concordia;7;12;10
Sc-Cordilheira Alta;0;0;0
Sc-Coronel Freitas;6;4;5
Sc-Coronel Martins;5;0;0
Sc-Corupa;0;0;0
Sc-Correia Pinto;2;0;1
Sc-Criciuma;28;25;25
Sc-Cunha Pora;3;2;0
Sc-Cunhatai;0;0;0
Sc-Curitibanos;71;79;98
Sc-Descanso;15;18;10
Sc-Dionisio Cerqueira;13;11;12
Sc-Dona Emma;0;0;0
Sc-Doutor Pedrinho;1;1;1
Sc-Entre Rios;1;1;0
Sc-Ermo;0;0;0
Sc-Erval Velho;1;1;1
Sc-Faxinal dos Guedes;2;2;2
Sc-Flor do Sertao;0;0;0
Sc-Florianopolis;4;7;9
Sc-Formosa do Sul;3;3;3
Sc-Forquilhinha;0;0;0
Sc-Fraiburgo;12;14;6
Sc-Frei Rogerio;0;0;0
Sc-Galvao;0;0;0
Sc-Garopaba;0;0;0
Sc-Garuva;7;9;9
Sc-Gaspar;18;17;13
Sc-Governador Celso Ramos;0;0;0
Sc-Grao Para;3;1;2
Sc-Gravatal;4;3;1
Sc-Guabiruba;0;0;0
Sc-Guaraciaba;5;4;5
Sc-Guaramirim;0;0;0
Sc-Guaruja do Sul;0;0;0
Sc-Guatambu;2;2;2
Sc-Herval D Oeste;0;0;0
Sc-Ibiam;0;0;0
Sc-Ibicare;6;7;7
Sc-Ibirama;0;0;0
Sc-Icara;0;0;0
Sc-Ilhota;11;15;8
Sc-Imarui;0;0;0
Sc-Imbituba;0;0;0
Sc-Imbuia;0;1;0
Sc-Indaial;1;2;1
Sc-Iomere;2;2;2
Sc-Ipira;0;0;0
Sc-Ipora do Oeste;2;2;2
Sc-Ipuacu;1;1;0
Sc-Ipumirim;2;2;0
Sc-Iraceminha;0;0;0
Sc-Irani;1;2;0
Sc-Irati;0;0;0
Sc-Irineopolis;0;11;1
Sc-Ita;0;0;0
Sc-Itaiopolis;4;4;11
Sc-Itajai;9;11;12
Sc-Itapema;2;2;3
Sc-Itapiranga;0;0;0
Sc-Itapoa;0;0;0
Sc-Ituporanga;0;0;0
Sc-Jabora;10;11;11
Sc-Jacinto Machado;3;6;1
Sc-Jaguaruna;1;6;2
Sc-Jaragua do Sul;0;4;0
Sc-Jardinopolis;0;0;0
Sc-Joacaba;2;5;4
Sc-Joinville;18;41;61
Sc-Jose Boiteux;0;0;0
Sc-Jupia;0;0;0
Sc-Lacerdopolis;4;0;0
Sc-Lages;257;233;212
Sc-Laguna;7;7;7
Sc-Lajeado Grande;1;0;0
Sc-Laurentino;6;6;6
Sc-Lauro Muller;0;0;0
Sc-Lebon Regis;3;3;1
Sc-Leoberto Leal;0;0;0
Sc-Lindoia do Sul;1;2;4
Sc-Lontras;4;4;4
Sc-Luiz Alves;5;6;5
Sc-Luzerna;0;0;0
Sc-Macieira;0;0;0
Sc-Mafra;12;10;11
Sc-Major Gercino;0;0;0
Sc-Major Vieira;3;2;1
Sc-Maracaja;0;0;0
Sc-Maravilha;0;0;0
Sc-Marema;4;3;6
Sc-Massaranduba;2;1;1
Sc-Matos Costa;1;1;2
Sc-Meleiro;0;0;1
Sc-Mirim Doce;4;4;4
Sc-Modelo;0;0;0
Sc-Mondai;0;0;0
Sc-Monte Carlo;5;1;0
Sc-Monte Castelo;0;0;0
Sc-Morro da Fumaca;0;0;0
Sc-Morro Grande;0;0;0
Sc-Navegantes;11;4;12
Sc-Nova Erechim;0;0;0
Sc-Nova Itaberaba;0;0;0
Sc-Nova Trento;0;1;0
Sc-Nova Veneza;0;0;0
Sc-Novo Horizonte;2;4;1
Sc-Orleans;3;3;4
Sc-Otacilio Costa;1;3;4
Sc-Ouro;0;0;0
Sc-Ouro Verde;1;0;0
Sc-Paial;0;0;0
Sc-Painel;0;3;1
Sc-Palhoca;1;0;0
Sc-Palma Sola;3;2;3
Sc-Palmeira;1;0;0
Sc-Palmitos;0;1;1
Sc-Papanduva;6;7;7
Sc-Paraiso;24;26;22
Sc-Passo de Torres;0;0;0
Sc-Passos Maia;5;1;8
Sc-Paulo Lopes;0;0;0
Sc-Pedras Grandes;0;0;0
Sc-Penha;3;3;3
Sc-Peritiba;0;0;0
Sc-Pescaria Brava;0;0;0
Sc-Petrolandia;0;0;0
Sc-Balneario Picarras;2;0;0
Sc-Pinhalzinho;1;1;1
Sc-Pinheiro Preto;1;0;0
Sc-Piratuba;0;0;0
Sc-Planalto Alegre;0;0;0
Sc-Pomerode;0;0;0
Sc-Ponte Alta;0;0;0
Sc-Ponte Alta do Norte;6;8;9
Sc-Ponte Serrada;11;7;8
Sc-Porto Belo;2;2;2
Sc-Porto Uniao;5;5;1
Sc-Pouso Redondo;3;2;4
Sc-Praia Grande;0;0;0
Sc-Presidente Castello Branco;0;0;0
Sc-Presidente Getulio;20;18;17
Sc-Presidente Nereu;0;0;0
Sc-Princesa;0;0;1
Sc-Quilombo;2;1;0
Sc-Rancho Queimado;6;6;6
Sc-Rio das Antas;15;5;3
Sc-Rio do Campo;2;2;0
Sc-Rio do Oeste;0;0;0
Sc-Rio dos Cedros;10;7;10
Sc-Rio do Sul;1;4;2
Sc-Rio Fortuna;0;0;0
Sc-Rio Negrinho;14;11;12
Sc-Rio Rufino;0;0;1
Sc-Riqueza;0;0;1
Sc-Rodeio;2;3;3
Sc-Romelandia;0;0;1
Sc-Salete;0;0;0
Sc-Saltinho;0;0;0
Sc-Salto Veloso;0;2;2
Sc-Sangao;0;0;0
Sc-Santa Cecilia;35;40;44
Sc-Santa Helena;0;0;0
Sc-Santa Rosa de Lima;0;0;0
Sc-Santa Rosa do Sul;0;0;0
Sc-Santa Terezinha;0;1;1
Sc-Santa Terezinha do Progresso;0;0;0
Sc-Santiago do Sul;0;0;0
Sc-Santo Amaro da Imperatriz;0;0;0
Sc-Sao Bernardino;0;0;0
Sc-Sao Bento do Sul;15;12;15
Sc-Sao Bonifacio;0;0;0
Sc-Sao Carlos;0;0;2
Sc-Sao Cristovao do Sul;2;2;2
Sc-Sao Domingos;1;3;4
Sc-Sao Francisco do Sul;0;0;0
Sc-Sao Joao do Oeste;0;0;0
Sc-Sao Joao Batista;3;1;5
Sc-Sao Joao do Itaperiu;0;0;0
Sc-Sao Joao do Sul;0;0;0
Sc-Sao Joaquim;24;11;6
Sc-Sao Jose;0;0;0
Sc-Sao Jose do Cedro;6;6;6
Sc-Sao Jose do Cerrito;5;4;6
Sc-Sao Lourenco do Oeste;20;15;7
Sc-Sao Ludgero;1;0;0
Sc-Sao Martinho;0;0;0
Sc-Sao Miguel da Boa Vista;0;0;0
Sc-Sao Miguel do Oeste;34;35;30
Sc-Sao Pedro de Alcantara;0;0;0
Sc-Saudades;0;0;0
Sc-Schroeder;0;0;0
Sc-Seara;0;0;0
Sc-Serra Alta;0;0;0
Sc-Sideropolis;0;0;0
Sc-Sombrio;0;0;0
Sc-Sul Brasil;0;0;0
Sc-Taio;4;4;22
Sc-Tangara;0;0;0
Sc-Tigrinhos;0;0;0
Sc-Tijucas;5;4;5
Sc-Timbe do Sul;1;2;4
Sc-Timbo;0;0;1
Sc-Timbo Grande;0;0;0
Sc-Tres Barras;11;0;1
Sc-Treviso;0;0;0
Sc-Treze de Maio;0;0;0
Sc-Treze Tilias;0;0;0
Sc-Trombudo Central;0;3;6
Sc-Tubarao;24;25;35
Sc-Tunapolis;10;9;6
Sc-Turvo;0;0;0
Sc-Uniao do Oeste;1;2;1
Sc-Urubici;10;9;8
Sc-Urupema;7;4;6
Sc-Urussanga;0;0;0
Sc-Vargeao;0;0;0
Sc-Vargem;0;0;0
Sc-Vargem Bonita;2;2;0
Sc-Vidal Ramos;0;0;0
Sc-Videira;8;10;22
Sc-Vitor Meireles;0;0;0
Sc-Witmarsum;0;0;0
Sc-Xanxere;1;2;0
Sc-Xavantina;0;0;0
Sc-Xaxim;30;16;16
Sc-Zortea;2;1;1
Sc-Balneario Rincao;0;0;0
Sc-Ignorado;0;0;0
Rs-Acegua;62;60;56
Rs-Agua Santa;4;4;0
Rs-Agudo;0;0;0
Rs-Ajuricaba;3;0;3
Rs-Alecrim;3;4;4
Rs-Alegrete;1003;1012;945
Rs-Alegria;0;0;0
Rs-Almirante Tamandare do Sul;0;0;0
Rs-Alpestre;0;0;0
Rs-Alto Alegre;0;0;0
Rs-Alto Feliz;0;0;0
Rs-Alvorada;0;0;0
Rs-Amaral Ferrador;14;16;16
Rs-Ametista do Sul;0;0;0
Rs-Andre da Rocha;15;16;9
Rs-Anta Gorda;0;0;0
Rs-Antonio Prado;9;9;9
Rs-Arambare;29;5;3
Rs-Ararica;0;0;0
Rs-Aratiba;0;0;1
Rs-Arroio do Meio;0;0;3
Rs-Arroio do Sal;1;2;2
Rs-Arroio do Padre;0;0;0
Rs-Arroio dos Ratos;27;27;28
Rs-Arroio do Tigre;0;0;0
Rs-Arroio Grande;96;109;97
Rs-Arvorezinha;2;1;2
Rs-Augusto Pestana;0;0;0
Rs-Aurea;0;0;0
Rs-Bage;653;686;615
Rs-Balneario Pinhal;0;0;0
Rs-Barao;0;0;0
Rs-Barao de Cotegipe;0;0;0
Rs-Barao do Triunfo;1;1;1
Rs-Barracao;5;9;10
Rs-Barra do Guarita;0;0;0
Rs-Barra do Quarai;0;0;0
Rs-Barra do Ribeiro;9;14;15
Rs-Barra do Rio Azul;0;0;0
Rs-Barra Funda;0;0;0
Rs-Barros Cassal;2;2;4
Rs-Benjamin Constant do Sul;0;0;0
Rs-Bento Goncalves;9;11;11
Rs-Boa Vista das Missoes;0;0;0
Rs-Boa Vista do Burica;0;0;0
Rs-Boa Vista do Cadeado;0;0;0
Rs-Boa Vista do Incra;0;0;0
Rs-Boa Vista do Sul;0;0;0
Rs-Bom Jesus;138;91;109
Rs-Bom Principio;1;2;2
Rs-Bom Progresso;0;0;0
Rs-Bom Retiro do Sul;7;3;3
Rs-Boqueirao do Leao;1;1;1
Rs-Bossoroca;25;19;20
Rs-Bozano;1;1;0
Rs-Braga;0;0;0
Rs-Brochier;0;0;0
Rs-Butia;25;27;26
Rs-Cacapava do Sul;113;104;115
Rs-Cacequi;49;43;37
Rs-Cachoeira do Sul;170;176;186
Rs-Cachoeirinha;3;1;2
Rs-Cacique Doble;0;0;0
Rs-Caibate;0;0;0
Rs-Caicara;0;0;0
Rs-Camaqua;67;65;61
Rs-Camargo;0;0;0
Rs-Cambara do Sul;13;9;6
Rs-Campestre da Serra;12;5;28
Rs-Campina das Missoes;0;0;0
Rs-Campinas do Sul;0;0;0
Rs-Campo Bom;6;9;4
Rs-Campo Novo;2;1;2
Rs-Campos Borges;0;0;0
Rs-Candelaria;3;4;4
Rs-Candido Godoi;4;4;0
Rs-Candiota;8;5;7
Rs-Canela;12;7;0
Rs-Cangucu;17;47;48
Rs-Canoas;17;5;11
Rs-Canudos do Vale;0;0;0
Rs-Capao Bonito do Sul;1;0;1
Rs-Capao da Canoa;12;11;6
Rs-Capao do Cipo;2;5;4
Rs-Capao do Leao;42;38;30
Rs-Capivari do Sul;0;1;1
Rs-Capela de Santana;3;4;5
Rs-Capitao;0;0;0
Rs-Carazinho;0;1;0
Rs-Caraa;0;0;0
Rs-Carlos Barbosa;0;0;0
Rs-Carlos Gomes;0;0;0
Rs-Casca;0;0;0
Rs-Caseiros;2;5;4
Rs-Catuipe;1;3;2
Rs-Caxias do Sul;89;96;102
Rs-Centenario;0;0;0
Rs-Cerrito;39;44;26
Rs-Cerro Branco;0;0;0
Rs-Cerro Grande;0;0;0
Rs-Cerro Grande do Sul;0;0;0
Rs-Cerro Largo;0;0;0
