Município;2021;2020;2019;2018;2017
Rj-Campos dos Goytacazes;326;343;366;369;361
Rj-Cantagalo;82;93;91;84;164
Rj-Cardoso Moreira;43;47;53;55;56
Rj-Carmo;74;66;71;70;74
Rj-Casimiro de Abreu;29;32;32;36;38
Rj-Conceicao de Macabu;63;76;77;72;76
Rj-Cordeiro;25;26;28;32;35
Rj-Duas Barras;55;54;50;53;53
Rj-Duque de Caxias;1;1;1;0;0
Rj-Engenheiro Paulo de Frontin;2;2;2;3;3
Rj-Guapimirim;13;13;14;16;16
Rj-Iguaba Grande;1;1;1;2;1
Rj-Itaborai;24;29;31;30;32
Rj-Itaguai;8;9;10;12;7
Rj-Italva;28;27;25;28;32
Rj-Itaocara;38;38;40;48;50
Rj-Itaperuna;272;264;296;298;303
Rj-Itatiaia;5;4;7;10;9
Rj-Japeri;2;1;1;1;1
Rj-Laje do Muriae;38;54;57;61;56
Rj-Macae;73;84;84;102;106
Rj-Macuco;16;15;17;20;22
Rj-Mage;4;5;7;10;8
Rj-Mangaratiba;2;0;4;5;2
Rj-Marica;8;8;8;10;11
Rj-Mendes;2;2;2;2;2
Rj-Mesquita;0;0;0;0;0
Rj-Miguel Pereira;10;13;15;17;11
Rj-Miracema;71;78;80;83;80
Rj-Natividade;74;80;76;84;84
Rj-Nilopolis;0;0;1;0;0
Rj-Niteroi;3;3;2;6;5
Rj-Nova Friburgo;6;7;8;12;9
Rj-Nova Iguacu;3;3;2;4;1
Rj-Paracambi;4;5;7;7;4
Rj-Paraiba do Sul;74;73;69;71;73
Rj-Paraty;1;1;1;1;1
Rj-Paty do Alferes;7;9;10;7;9
Rj-Petropolis;24;24;26;24;21
Rj-Pinheiral;5;4;5;6;7
Rj-Pirai;38;44;47;51;53
Rj-Porciuncula;33;34;36;32;33
Rj-Porto Real;4;2;5;6;7
Rj-Quatis;32;22;34;36;39
Rj-Queimados;1;1;1;2;1
Rj-Quissama;31;31;27;31;33
Rj-Resende;54;58;133;138;126
Rj-Rio Bonito;55;57;59;59;61
Rj-Rio Claro;80;78;94;93;94
Rj-Rio das Flores;59;50;46;37;45
Rj-Rio das Ostras;13;18;16;17;19
Rj-Rio de Janeiro;39;35;34;44;47
Rj-Santa Maria Madalena;112;115;113;125;129
Rj-Santo Antonio de Padua;83;93;107;108;115
Rj-Sao Francisco de Itabapoana;73;72;76;70;69
Rj-Sao Fidelis;97;100;105;109;110
Rj-Sao Goncalo;2;2;1;4;5
Rj-Sao Joao da Barra;22;26;26;24;24
Rj-Sao Joao de Meriti;0;0;0;0;0
Rj-Sao Jose de Uba;18;20;25;24;26
Rj-Sao Jose do Vale do Rio Preto;6;6;5;5;6
Rj-Sao Pedro da Aldeia;30;32;30;26;28
Rj-Sao Sebastiao do Alto;51;52;51;55;59
Rj-Sapucaia;48;50;47;61;69
Rj-Saquarema;14;15;13;14;13
Rj-Seropedica;4;5;5;4;2
Rj-Silva Jardim;88;99;98;101;104
Rj-Sumidouro;24;26;25;28;29
Rj-Tangua;10;11;8;10;12
Rj-Teresopolis;14;12;9;10;9
Rj-Trajano de Moraes;35;35;38;43;44
Rj-Tres Rios;31;37;37;37;43
Rj-Valenca;220;214;231;243;242
Rj-Varre-Sai;10;12;14;14;13
Rj-Vassouras;50;46;51;55;54
Rj-Volta Redonda;12;13;16;12;14
Rj-Ignorado;0;0;0;0;0
Sp-Adamantina;74;73;78;79;76
Sp-Adolfo;11;10;12;10;10
Sp-Aguai;18;17;18;18;18
Sp-Aguas da Prata;13;11;11;9;9
Sp-Aguas de Lindoia;10;11;14;14;14
Sp-Aguas de Santa Barbara;22;28;30;33;31
Sp-Aguas de Sao Pedro;0;0;0;2;2
Sp-Agudos;70;77;77;80;89
Sp-Alambari;24;25;24;27;28
Sp-Alfredo Marcondes;27;27;19;14;29
Sp-Altair;5;6;7;7;8
Sp-Altinopolis;30;33;31;34;41
Sp-Alto Alegre;34;34;35;39;39
Sp-Aluminio;1;1;1;1;2
Sp-Alvares Florence;54;56;54;65;63
Sp-Alvares Machado;61;59;48;49;63
Sp-Alvaro de Carvalho;21;19;20;18;19
Sp-Alvinlandia;7;5;7;7;8
Sp-Americana;2;3;1;2;3
Sp-Americo Brasiliense;2;2;2;2;3
Sp-Americo de Campos;27;22;26;21;27
Sp-Amparo;61;61;63;63;61
Sp-Analandia;24;30;29;31;31
Sp-Andradina;82;90;98;98;96
Sp-Angatuba;76;70;67;79;76
Sp-Anhembi;44;44;48;51;54
Sp-Anhumas;42;43;36;34;41
Sp-Aparecida;29;26;28;29;33
Sp-Aparecida D Oeste;12;13;15;20;12
Sp-Apiai;9;8;9;10;8
Sp-Aracariguama;4;4;4;4;4
Sp-Aracatuba;192;185;199;255;244
Sp-Aracoiaba da Serra;31;29;26;31;28
Sp-Aramina;4;3;3;3;4
Sp-Arandu;35;38;37;47;50
Sp-Arapei;18;17;17;13;13
Sp-Araraquara;22;19;16;16;15
Sp-Araras;6;6;7;8;6
Sp-Arco-Iris;26;26;25;22;21
Sp-Arealva;80;75;85;84;93
Sp-Areias;36;39;47;55;53
Sp-Areiopolis;1;1;1;2;3
Sp-Ariranha;0;1;0;0;0
Sp-Artur Nogueira;7;4;3;3;7
Sp-Aruja;0;1;1;1;1
Sp-Aspasia;4;4;5;5;7
Sp-Assis;29;29;38;38;38
Sp-Atibaia;23;24;27;23;28
Sp-Auriflama;80;96;87;81;79
Sp-Avai;44;45;57;64;64
Sp-Avanhandava;17;16;18;23;16
Sp-Avare;131;143;135;170;186
Sp-Bady Bassitt;22;26;27;27;34
Sp-Balbinos;6;7;5;10;12
Sp-Balsamo;18;24;23;14;16
Sp-Bananal;86;80;84;85;86
Sp-Barao de Antonina;10;10;11;11;13
Sp-Barbosa;15;17;20;20;17
Sp-Bariri;43;41;39;32;28
Sp-Barra Bonita;2;2;2;2;2
Sp-Barra do Chapeu;4;4;3;4;3
Sp-Barra do Turvo;12;11;10;12;15
Sp-Barretos;106;101;99;109;114
Sp-Barrinha;2;2;1;1;1
Sp-Barueri;3;3;3;3;5
Sp-Bastos;16;17;16;18;14
Sp-Batatais;26;21;26;34;35
Sp-Bauru;90;100;151;159;158
Sp-Bebedouro;13;10;11;14;14
Sp-Bento de Abreu;12;12;12;11;12
Sp-Bernardino de Campos;12;12;13;15;12
Sp-Bertioga;0;0;0;0;0
Sp-Bilac;38;37;34;41;40
Sp-Birigui;106;104;115;117;129
Sp-Biritiba-Mirim;0;0;0;1;0
Sp-Boa Esperanca do Sul;9;9;9;10;15
Sp-Bocaina;37;33;34;35;33
Sp-Bofete;44;42;43;49;57
Sp-Boituva;23;25;29;26;36
Sp-Bom Jesus dos Perdoes;5;5;7;4;4
Sp-Bom Sucesso de Itarare;1;1;1;2;1
Sp-Bora;14;13;12;10;11
Sp-Boraceia;6;6;6;7;7
Sp-Borborema;40;37;42;45;39
Sp-Borebi;5;5;4;1;0
Sp-Botucatu;113;111;128;141;144
Sp-Braganca Paulista;63;65;61;59;56
Sp-Brauna;14;15;21;20;20
Sp-Brejo Alegre;8;9;8;8;5
Sp-Brodowski;17;15;13;12;15
Sp-Brotas;60;53;63;62;54
Sp-Buri;47;49;58;56;60
Sp-Buritama;56;59;56;64;66
Sp-Buritizal;17;21;22;23;24
Sp-Cabralia Paulista;41;40;41;41;46
Sp-Cabreuva;20;15;13;22;21
Sp-Cacapava;56;61;58;64;63
Sp-Cachoeira Paulista;80;78;85;88;85
Sp-Caconde;23;25;21;19;24
Sp-Cafelandia;74;74;76;75;79
Sp-Caiabu;12;13;10;9;12
Sp-Caieiras;0;0;0;0;1
Sp-Caiua;53;59;56;57;60
Sp-Cajamar;0;0;0;1;0
Sp-Cajati;11;9;8;9;11
Sp-Cajobi;6;4;5;5;7
Sp-Cajuru;85;84;96;94;97
Sp-Campina do Monte Alegre;13;15;16;16;17
Sp-Campinas;50;47;46;47;49
Sp-Campo Limpo Paulista;2;3;3;1;2
Sp-Campos do Jordao;2;2;2;2;1
Sp-Campos Novos Paulista;21;20;21;22;22
Sp-Cananeia;3;3;4;4;3
Sp-Canas;13;12;14;16;16
Sp-Candido Mota;4;5;5;7;6
Sp-Candido Rodrigues;0;0;0;0;0
Sp-Canitar;1;0;0;1;3
Sp-Capao Bonito;39;40;38;35;32
Sp-Capela do Alto;13;12;16;14;16
Sp-Capivari;4;5;6;4;3
Sp-Caraguatatuba;2;3;3;4;3
Sp-Carapicuiba;0;0;0;0;0
Sp-Cardoso;87;79;76;72;71
Sp-Casa Branca;30;29;30;32;29
Sp-Cassia dos Coqueiros;40;36;35;37;42
Sp-Castilho;61;58;65;68;65
Sp-Catanduva;11;12;16;17;16
Sp-Catigua;0;0;0;2;2
Sp-Cedral;46;54;54;60;59
Sp-Cerqueira Cesar;63;66;65;68;69
Sp-Cerquilho;21;9;15;14;10
Sp-Cesario Lange;27;27;34;40;42
Sp-Charqueada;3;5;3;6;6
Sp-Clementina;13;13;17;16;17
Sp-Colina;9;11;10;15;9
Sp-Colombia;13;16;18;17;16
Sp-Conchal;3;1;2;1;1
Sp-Conchas;86;86;93;90;83
Sp-Cordeiropolis;2;4;4;2;3
Sp-Coroados;39;42;40;41;39
Sp-Coronel Macedo;13;14;11;12;14
Sp-Corumbatai;28;33;32;15;13
Sp-Cosmopolis;2;2;2;5;5
Sp-Cosmorama;43;42;38;49;47
Sp-Cotia;3;3;3;2;1
Sp-Cravinhos;5;5;5;5;5
Sp-Cristais Paulista;32;34;36;37;41
Sp-Cruzalia;1;0;1;0;0
Sp-Cruzeiro;55;57;60;68;72
Sp-Cubatao;0;0;0;0;0
Sp-Cunha;222;230;248;249;292
Sp-Descalvado;54;55;50;42;50
Sp-Diadema;0;0;0;0;0
Sp-Dirce Reis;7;7;9;8;8
Sp-Divinolandia;11;10;8;7;7
Sp-Dobrada;2;2;2;1;1
Sp-Dois Corregos;15;16;17;16;12
Sp-Dolcinopolis;6;5;7;6;2
Sp-Dourado;17;15;18;22;21
Sp-Dracena;70;74;77;78;80
Sp-Duartina;47;49;52;55;49
Sp-Dumont;1;0;0;1;1
Sp-Echapora;36;37;39;44;43
Sp-Eldorado;19;26;25;30;28
Sp-Elias Fausto;9;9;9;10;10
Sp-Elisiario;1;3;2;2;0
Sp-Embauba;0;1;1;1;2
Sp-Embu das Artes;0;0;0;0;1
Sp-Embu-Guacu;2;2;2;2;1
Sp-Emilianopolis;29;28;22;22;33
Sp-Engenheiro Coelho;5;8;8;4;4
Sp-Espirito Santo do Pinhal;24;22;23;23;25
Sp-Espirito Santo do Turvo;16;20;20;22;24
Sp-Estrela D Oeste;36;32;32;34;34
Sp-Estrela do Norte;32;31;31;26;31
Sp-Euclides da Cunha Paulista;27;29;28;28;27
Sp-Fartura;43;40;42;37;40
Sp-Fernandopolis;76;78;93;86;89
Sp-Fernando Prestes;2;0;0;0;0
Sp-Fernao;14;13;13;14;18
Sp-Ferraz de Vasconcelos;0;0;0;0;0
Sp-Flora Rica;30;26;31;34;35
Sp-Floreal;23;27;24;30;27
Sp-Florida Paulista;63;59;49;64;64
Sp-Florinia;1;2;1;1;1
Sp-Franca;45;41;46;47;44
Sp-Francisco Morato;0;0;0;0;0
Sp-Franco da Rocha;1;0;0;0;0
Sp-Gabriel Monteiro;16;15;14;15;15
Sp-Galia;29;30;32;39;42
Sp-Garca;64;67;75;71;70
Sp-Gastao Vidigal;16;26;17;27;27
Sp-Gaviao Peixoto;2;1;1;1;2
Sp-General Salgado;100;100;94;91;90
Sp-Getulina;44;40;42;48;47
Sp-Glicerio;37;40;35;38;37
Sp-Guaicara;27;26;32;30;30
Sp-Guaimbe;29;30;32;33;35
Sp-Guaira;26;27;27;29;32
Sp-Guapiacu;37;41;43;50;48
Sp-Guapiara;1;3;3;4;2
Sp-Guara;10;12;10;12;11
Sp-Guaracai;57;60;60;55;55
Sp-Guaraci;26;25;30;29;30
Sp-Guarani D Oeste;17;19;19;17;17
Sp-Guaranta;47;43;45;51;55
Sp-Guararapes;96;98;100;101;106
Sp-Guararema;12;10;13;12;10
Sp-Guaratingueta;186;188;201;201;234
Sp-Guarei;43;47;46;46;45
Sp-Guariba;0;0;0;0;0
Sp-Guaruja;0;0;0;0;0
Sp-Guarulhos;1;1;1;1;1
Sp-Guatapara;4;5;6;5;4
Sp-Guzolandia;53;63;69;61;71
Sp-Herculandia;46;42;44;50;50
Sp-Holambra;2;2;2;1;2
Sp-Hortolandia;3;3;1;3;3
Sp-Iacanga;40;42;39;39;47
Sp-Iacri;35;40;39;45;48
Sp-Iaras;5;5;3;8;10
Sp-Ibate;6;6;6;8;9
Sp-Ibira;16;14;13;14;10
Sp-Ibirarema;5;3;4;7;6
Sp-Ibitinga;43;36;38;35;39
Sp-Ibiuna;4;3;3;3;3
Sp-Icem;23;23;24;18;27
Sp-Iepe;34;39;42;43;43
Sp-Igaracu do Tiete;0;0;0;0;0
Sp-Igarapava;11;11;14;16;19
Sp-Igarata;25;25;28;31;34
Sp-Iguape;18;15;15;19;19
Sp-Ilhabela;1;1;0;0;0
Sp-Ilha Comprida;0;0;0;0;0
Sp-Ilha Solteira;16;24;24;31;26
Sp-Indaiatuba;23;21;19;21;16
Sp-Indiana;23;29;22;25;28
Sp-Indiapora;20;39;42;43;40
Sp-Inubia Paulista;14;11;13;9;8
Sp-Ipaussu;9;8;9;7;8
Sp-Ipero;7;6;5;5;6
Sp-Ipeuna;18;17;18;13;12
Sp-Ipigua;26;22;22;25;18
Sp-Iporanga;4;4;6;6;6
Sp-Ipua;19;18;15;8;7
Sp-Iracemapolis;0;0;0;0;0
Sp-Irapua;8;7;6;7;8
Sp-Irapuru;28;27;27;28;26
Sp-Itabera;23;23;27;30;32
Sp-Itai;69;72;64;70;78
Sp-Itajobi;15;16;13;14;14
Sp-Itaju;21;18;20;17;14
Sp-Itanhaem;0;0;0;0;0
Sp-Itaoca;6;6;9;9;7
Sp-Itapecerica da Serra;1;1;1;2;2
Sp-Itapetininga;184;183;198;200;225
Sp-Itapeva;51;41;49;47;51
Sp-Itapevi;0;0;0;0;0
Sp-Itapira;56;61;60;59;55
Sp-Itapirapua Paulista;7;5;5;6;6
Sp-Itapolis;31;33;33;31;38
Sp-Itaporanga;31;30;32;33;36
Sp-Itapui;3;2;3;3;4
Sp-Itapura;14;14;16;18;21
Sp-Itaquaquecetuba;0;0;0;0;0
Sp-Itarare;23;24;23;33;29
Sp-Itariri;0;0;0;0;0
Sp-Itatiba;30;28;31;32;30
Sp-Itatinga;75;74;72;78;76
Sp-Itirapina;49;57;61;41;39
Sp-Itirapua;21;23;27;27;28
Sp-Itobi;22;19;27;22;30
Sp-Itu;80;83;83;80;85
Sp-Itupeva;12;12;11;10;8
Sp-Ituverava;39;43;48;38;40
Sp-Jaborandi;8;7;8;7;4
Sp-Jaboticabal;22;19;25;24;19
Sp-Jacarei;66;73;72;79;87
Sp-Jaci;20;19;21;21;25
Sp-Jacupiranga;18;16;22;26;26
Sp-Jaguariuna;21;20;19;17;16
Sp-Jales;45;45;45;58;62
Sp-Jambeiro;32;32;37;31;36
Sp-Jandira;0;0;0;0;0
Sp-Jardinopolis;7;8;8;10;10
Sp-Jarinu;9;8;9;7;9
Sp-Jau;29;32;31;35;32
Sp-Jeriquara;4;2;4;4;5
Sp-Joanopolis;24;20;18;19;19
Sp-Joao Ramalho;42;39;38;43;38
Sp-Jose Bonifacio;95;92;99;97;96
Sp-Julio Mesquita;17;17;16;14;16
Sp-Jumirim;16;15;16;19;17
Sp-Jundiai;6;5;6;9;7
Sp-Junqueiropolis;41;44;43;43;60
Sp-Juquia;19;17;17;19;32
Sp-Juquitiba;4;3;2;3;1
Sp-Lagoinha;71;70;80;78;82
Sp-Laranjal Paulista;38;35;37;36;35
Sp-Lavinia;67;60;62;61;59
Sp-Lavrinhas;30;30;31;31;34
Sp-Leme;5;5;7;8;9
Sp-Lencois Paulista;13;14;16;12;11
Sp-Limeira;20;16;20;24;21
Sp-Lindoia;13;13;9;9;8
Sp-Lins;61;62;65;70;72
Sp-Lorena;118;122;118;119;121
Sp-Lourdes;11;12;13;12;12
Sp-Louveira;1;1;1;2;1
Sp-Lucelia;49;47;43;51;48
Sp-Lucianopolis;28;27;25;28;29
Sp-Luis Antonio;10;11;9;9;8
Sp-Luiziania;20;22;22;25;25
Sp-Lupercio;19;15;15;16;15
Sp-Lutecia;35;44;42;49;47
Sp-Macatuba;5;7;7;3;4
Sp-Macaubal;25;26;26;26;24
Sp-Macedonia;49;50;50;59;54
Sp-Magda;36;37;5;32;34
Sp-Mairinque;2;2;2;2;3
Sp-Mairipora;2;1;1;0;0
Sp-Manduri;15;17;16;18;25
Sp-Maraba Paulista;77;80;79;69;70
Sp-Maracai;5;7;6;9;9
Sp-Marapoama;2;3;2;3;3
Sp-Mariapolis;46;36;35;40;37
Sp-Marilia;199;198;211;221;220
Sp-Marinopolis;10;8;7;5;7
Sp-Martinopolis;80;108;108;112;121
Sp-Matao;8;7;7;8;11
Sp-Maua;0;0;0;0;0
Sp-Mendonca;14;14;17;17;16
Sp-Meridiano;26;23;23;25;26
Sp-Mesopolis;4;7;7;7;10
Sp-Miguelopolis;15;13;15;17;21
Sp-Mineiros do Tiete;9;10;12;11;12
Sp-Miracatu;2;1;3;1;5
Sp-Mira Estrela;38;37;37;35;32
Sp-Mirandopolis;86;76;89;90;93
Sp-Mirante do Paranapanema;118;114;111;108;107
Sp-Mirassol;46;56;49;31;40
Sp-Mirassolandia;22;16;18;22;21
Sp-Mococa;125;127;134;128;127
Sp-Mogi das Cruzes;9;5;5;7;7
Sp-Mogi Guacu;19;16;21;25;25
Sp-Mogi Mirim;25;21;21;19;20
Sp-Mombuca;2;2;3;2;2
Sp-Moncoes;8;7;8;7;7
Sp-Mongagua;0;0;0;0;0
Sp-Monte Alegre do Sul;7;8;5;8;7
Sp-Monte Alto;19;16;19;18;25
Sp-Monte Aprazivel;42;46;43;45;39
Sp-Monte Azul Paulista;6;6;5;7;5
Sp-Monte Castelo;25;25;24;24;29
Sp-Monteiro Lobato;12;11;11;49;58
Sp-Monte Mor;9;10;9;7;5
Sp-Morro Agudo;14;12;11;8;9
Sp-Morungaba;7;10;10;8;9
Sp-Motuca;2;2;2;0;1
Sp-Murutinga do Sul;31;35;38;42;39
Sp-Nantes;12;13;15;15;18
Sp-Narandiba;21;23;17;17;27
Sp-Natividade da Serra;41;38;41;45;49
Sp-Nazare Paulista;8;7;5;4;4
Sp-Neves Paulista;42;37;33;32;33
Sp-Nhandeara;54;56;59;64;66
Sp-Nipoa;16;15;15;14;18
Sp-Nova Alianca;34;35;38;37;37
Sp-Nova Campina;0;0;1;1;0
Sp-Nova Canaa Paulista;10;11;14;11;12
Sp-Nova Castilho;26;25;21;26;30
Sp-Nova Europa;0;0;0;1;2
Sp-Nova Granada;74;83;81;70;85
Sp-Nova Guataporanga;2;1;2;2;1
Sp-Nova Independencia;17;17;18;16;15
Sp-Novais;1;1;1;1;1
Sp-Nova Luzitania;8;9;5;9;8
Sp-Nova Odessa;3;2;2;2;2
Sp-Novo Horizonte;32;39;46;64;72
Sp-Nuporanga;5;4;4;7;7
Sp-Ocaucu;38;36;38;40;38
Sp-Oleo;15;15;16;17;16
Sp-Olimpia;29;31;34;35;33
Sp-Onda Verde;9;11;14;15;19
Sp-Oriente;25;27;32;32;33
Sp-Orindiuva;14;14;15;12;14
Sp-Orlandia;9;13;12;9;9
Sp-Osasco;0;1;1;0;0
Sp-Oscar Bressane;35;30;33;32;36
Sp-Osvaldo Cruz;48;48;48;50;54
Sp-Ourinhos;12;12;10;10;12
Sp-Ouroeste;25;27;29;32;30
Sp-Ouro Verde;16;25;25;29;32
Sp-Pacaembu;44;46;50;45;50
Sp-Palestina;73;66;71;70;82
Sp-Palmares Paulista;0;0;0;0;0
Sp-Palmeira D Oeste;51;54;48;45;46
Sp-Palmital;3;4;3;4;3
Sp-Panorama;38;37;39;43;38
Sp-Paraguacu Paulista;63;66;60;76;75
Sp-Paraibuna;83;89;92;109;120
Sp-Paraiso;2;2;2;0;0
Sp-Paranapanema;46;56;51;51;61
Sp-Paranapua;10;13;12;11;13
Sp-Parapua;43;48;43;49;55
Sp-Pardinho;31;31;29;31;32
Sp-Pariquera-Acu;9;12;13;14;14
Sp-Parisi;14;14;16;18;17
Sp-Patrocinio Paulista;86;88;90;95;104
Sp-Pauliceia;25;28;25;28;32
Sp-Paulinia;2;2;1;2;2
Sp-Paulistania;16;18;21;22;21
Sp-Paulo de Faria;53;60;65;66;71
Sp-Pederneiras;34;33;33;32;33
Sp-Pedra Bela;13;10;7;12;10
Sp-Pedranopolis;48;40;37;38;41
Sp-Pedregulho;56;52;56;55;53
Sp-Pedreira;14;14;19;18;16
Sp-Pedrinhas Paulista;2;2;2;1;1
Sp-Pedro de Toledo;4;4;4;5;3
Sp-Penapolis;81;70;81;92;93
Sp-Pereira Barreto;47;54;64;72;79
Sp-Pereiras;31;38;39;38;41
Sp-Peruibe;1;1;1;1;1
Sp-Piacatu;12;13;12;12;13
Sp-Piedade;17;18;18;18;18
Sp-Pilar do Sul;17;17;18;19;17
Sp-Pindamonhangaba;76;72;75;75;68
Sp-Pindorama;9;8;10;12;13
Sp-Pinhalzinho;4;4;4;5;4
Sp-Piquerobi;74;69;65;61;65
Sp-Piquete;34;32;33;35;38
Sp-Piracaia;25;26;18;31;30
Sp-Piracicaba;74;62;68;69;62
Sp-Piraju;66;65;70;72;62
Sp-Pirajui;81;87;93;102;107
Sp-Pirangi;2;1;2;2;3
Sp-Pirapora do Bom Jesus;0;0;0;0;0
Sp-Pirapozinho;63;70;64;59;72
Sp-Pirassununga;20;21;20;20;15
Sp-Piratininga;75;71;82;82;84
Sp-Pitangueiras;5;5;5;7;5
Sp-Planalto;24;21;24;22;24
Sp-Platina;10;12;13;13;12
Sp-Poa;0;0;0;0;0
Sp-Poloni;16;18;18;18;13
Sp-Pompeia;99;93;106;100;99
Sp-Pongai;13;12;13;17;18
Sp-Pontal;1;2;3;3;3
Sp-Pontalinda;28;28;23;28;28
Sp-Pontes Gestal;14;11;11;11;11
Sp-Populina;23;23;19;21;24
Sp-Porangaba;82;81;90;91;93
Sp-Porto Feliz;58;50;57;59;53
Sp-Porto Ferreira;11;9;7;6;7
Sp-Potim;11;12;12;11;12
Sp-Potirendaba;37;37;30;42;48
Sp-Pracinha;10;5;7;9;10
Sp-Pradopolis;0;0;0;0;0
Sp-Praia Grande;0;0;0;0;0
Sp-Pratania;14;14;14;14;15
Sp-Presidente Alves;26;32;34;34;37
Sp-Presidente Bernardes;100;112;110;105;120
Sp-Presidente Epitacio;83;89;94;90;91
Sp-Presidente Prudente;122;133;120;118;164
Sp-Presidente Venceslau;133;135;131;127;124
Sp-Promissao;69;62;76;61;71
Sp-Quadra;18;27;29;25;27
Sp-Quata;37;44;48;48;43
Sp-Queiroz;23;18;20;19;21
Sp-Queluz;33;8;9;28;31
Sp-Quintana;40;40;42;43;42
Sp-Rafard;8;10;10;11;10
Sp-Rancharia;158;164;159;165;163
Sp-Redencao da Serra;43;42;47;39;37
Sp-Regente Feijo;72;79;71;69;82
Sp-Reginopolis;28;30;33;33;31
Sp-Registro;33;33;29;29;26
Sp-Restinga;22;22;20;24;22
Sp-Ribeira;8;7;7;11;7
Sp-Ribeirao Bonito;36;28;22;27;33
Sp-Ribeirao Branco;7;6;10;8;9
Sp-Ribeirao Corrente;8;8;8;10;7
Sp-Ribeirao do Sul;6;6;6;7;7
Sp-Ribeirao dos Indios;16;12;12;16;18
Sp-Ribeirao Grande;5;6;4;4;5
Sp-Ribeirao Pires;0;0;0;0;0
Sp-Ribeirao Preto;22;19;23;20;22
Sp-Riversul;24;16;16;15;14
Sp-Rifaina;17;22;17;16;15
Sp-Rincao;3;3;3;3;3
Sp-Rinopolis;37;40;50;48;48
Sp-Rio Claro;43;48;41;17;16
Sp-Rio das Pedras;2;1;2;2;2
Sp-Rio Grande da Serra;0;0;0;0;0
Sp-Riolandia;71;70;74;77;74
Sp-Rosana;32;33;34;29;35
Sp-Roseira;21;21;20;22;30
Sp-Rubiacea;28;22;24;27;29
Sp-Rubineia;19;19;18;20;22
Sp-Sabino;15;14;19;18;16
Sp-Sagres;18;16;17;16;20
Sp-Sales;13;13;15;17;16
Sp-Sales Oliveira;6;8;7;6;9
Sp-Salesopolis;4;6;7;8;9
Sp-Salmourao;13;14;11;14;10
Sp-Saltinho;5;4;5;5;4
Sp-Salto;7;8;7;6;8
Sp-Salto de Pirapora;21;24;24;25;19
Sp-Salto Grande;7;7;6;9;8
Sp-Sandovalina;24;27;28;30;34
Sp-Santa Adelia;8;10;10;9;9
Sp-Santa Albertina;27;28;32;29;28
Sp-Santa Barbara D Oeste;2;1;1;1;1
Sp-Santa Branca;22;19;24;22;20
Sp-Santa Clara D Oeste;15;16;14;14;16
Sp-Santa Cruz da Conceicao;12;11;12;12;15
Sp-Santa Cruz da Esperanca;3;5;4;5;6
Sp-Santa Cruz das Palmeiras;5;5;6;5;5
Sp-Santa Cruz do Rio Pardo;104;104;112;118;126
Sp-Santa Ernestina;0;0;0;0;0
Sp-Santa Fe do Sul;23;26;32;28;29
Sp-Santa Gertrudes;2;2;2;0;0
Sp-Santa Isabel;20;25;28;27;36
Sp-Santa Lucia;2;2;2;2;2
Sp-Santa Maria da Serra;15;15;18;20;18
Sp-Santa Mercedes;21;21;25;26;21
Sp-Santana da Ponte Pensa;17;18;17;18;18
Sp-Santana de Parnaiba;1;1;1;1;0
Sp-Santa Rita D Oeste;11;16;16;16;19
Sp-Santa Rita do Passa Quatro;39;35;31;35;43
Sp-Santa Rosa de Viterbo;19;21;23;24;25
Sp-Santa Salete;8;10;10;11;10
Sp-Santo Anastacio;101;102;113;103;104
Sp-Santo Andre;1;2;2;3;10
Sp-Santo Antonio da Alegria;62;63;75;83;76
Sp-Santo Antonio de Posse;8;7;8;8;9
Sp-Santo Antonio do Aracangua;119;120;120;118;119
Sp-Santo Antonio do Jardim;6;6;7;9;9
Sp-Santo Antonio do Pinhal;10;10;14;11;7
Sp-Santo Expedito;11;11;8;6;13
Sp-Santopolis do Aguapei;10;11;11;11;13
Sp-Santos;0;0;0;0;0
Sp-Sao Bento do Sapucai;18;19;21;21;18
Sp-Sao Bernardo do Campo;2;1;1;3;6
Sp-Sao Caetano do Sul;1;1;1;1;3
Sp-Sao Carlos;87;87;90;101;101
Sp-Sao Francisco;11;12;11;9;8
Sp-Sao Joao da Boa Vista;124;130;122;138;134
Sp-Sao Joao das Duas Pontes;25;24;23;20;24
Sp-Sao Joao de Iracema;18;18;18;18;19
Sp-Sao Joao do Pau D Alho;6;5;4;7;8
Sp-Sao Joaquim da Barra;11;11;10;10;10
Sp-Sao Jose da Bela Vista;10;10;10;11;10
Sp-Sao Jose do Barreiro;54;47;54;55;55
Sp-Sao Jose do Rio Pardo;93;85;84;96;87
Sp-Sao Jose do Rio Preto;64;80;103;110;112
Sp-Sao Jose dos Campos;120;120;143;153;148
Sp-Sao Lourenco da Serra;0;2;1;0;0
Sp-Sao Luis do Paraitinga;119;118;119;126;116
Sp-Sao Manuel;27;24;25;32;33
Sp-Sao Miguel Arcanjo;70;66;67;71;77
Sp-Sao Paulo;83;81;84;84;97
Sp-Sao Pedro;64;70;70;68;74
Sp-Sao Pedro do Turvo;63;60;61;64;72
Sp-Sao Roque;8;6;6;5;5
Sp-Sao Sebastiao;0;1;0;0;2
Sp-Sao Sebastiao da Grama;18;18;16;15;15
Sp-Sao Simao;20;20;23;26;29
Sp-Sao Vicente;0;0;0;0;0
Sp-Sarapui;55;60;58;72;71
Sp-Sarutaia;7;5;5;6;6
Sp-Sebastianopolis do Sul;11;12;8;9;10
Sp-Serra Azul;3;4;3;5;5
Sp-Serrana;2;2;1;1;1
