Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;1504802;Monte Alegre (PA);-;270;270;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1504901;Muaná (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1504950;Nova Esperança do Piriá (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1504976;Nova Ipixuna (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505007;Nova Timboteua (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505031;Novo Progresso (PA);-;36;625;2720;3000;3000;3000;-;-;3000;3000;3000;6000;48000;56100;24000;41250;41250;66000;66000
MU;1505064;Novo Repartimento (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505106;Óbidos (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505205;Oeiras do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505304;Oriximiná (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505403;Ourém (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505437;Ourilândia do Norte (PA);-;-;-;-;72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505486;Pacajá (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505494;Palestina do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505502;Paragominas (PA);8640;9777;20970;30000;21000;35160;42600;71820;119514;123740;121800;121800;275500;337138;439326;465000;486000;526050;571128;616387
MU;1505536;Parauapebas (PA);-;-;-;-;-;-;-;-;-;-;1620;1620;1620;1620;1620;-;1620;1701;1620;-
MU;1505551;Pau D'Arco (PA);-;-;-;-;300;972;1200;1500;-;-;-;-;-;1590;1500;-;-;1347;850;850
MU;1505601;Peixe-Boi (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505635;Piçarra (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505650;Placas (PA);-;-;-;105;-;432;216;216;594;594;810;810;2160;1755;1755;1755;1890;2160;2160;2808
MU;1505700;Ponta de Pedras (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505809;Portel (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1505908;Porto de Moz (PA);-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506005;Prainha (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506104;Primavera (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506112;Quatipuru (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506138;Redenção (PA);600;600;2010;3600;3600;3600;2400;625;1375;1750;2600;3480;6120;14512;15015;10496;16383;23640;17393;22199
MU;1506161;Rio Maria (PA);-;-;-;-;-;-;-;-;-;-;-;1440;1625;1200;1800;1104;1800;1700;1667;1667
MU;1506187;Rondon do Pará (PA);-;-;-;-;-;450;960;1155;6000;24000;36000;36000;39600;120000;172800;150000;105000;115200;146640;162855
MU;1506195;Rurópolis (PA);-;-;-;-;-;189;189;189;486;486;486;945;1296;918;506;918;918;2244;2244;2176
MU;1506203;Salinópolis (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506302;Salvaterra (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506351;Santa Bárbara do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506500;Santa Izabel do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506559;Santa Luzia do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506583;Santa Maria das Barreiras (PA);-;-;2550;6300;6300;8700;8700;8400;9072;9453;17160;21700;33480;33264;68028;96000;162000;142698;170004;158676
MU;1506609;Santa Maria do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1506708;Santana do Araguaia (PA);1500;18000;29700;39600;26400;15279;18150;18450;23100;29370;105930;186000;135000;160800;187645;201600;191337;233310;241392;359520
MU;1506807;Santarém (PA);12420;29700;66000;58500;36000;46575;48600;46170;48060;48060;38175;43980;43980;43200;54000;62700;51249;59400;96000;105000
MU;1506906;Santarém Novo (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507003;Santo Antônio do Tauá (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507102;São Caetano de Odivelas (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507151;São Domingos do Araguaia (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507201;São Domingos do Capim (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507300;São Félix do Xingu (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1200;1344;1747;12199;21450
MU;1507409;São Francisco do Pará (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507458;São Geraldo do Araguaia (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507466;São João da Ponta (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507474;São João de Pirabas (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507508;São João do Araguaia (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;2800;1120;1120;1120;1098;1098;1098
MU;1507607;São Miguel do Guamá (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507706;São Sebastião da Boa Vista (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507755;Sapucaia (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507805;Senador José Porfírio (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507904;Soure (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507953;Tailândia (PA);-;-;-;-;-;-;-;410;620;2520;2700;3840;11799;9000;7500;28440;30160;40250;35945;47250
MU;1507961;Terra Alta (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1507979;Terra Santa (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1508001;Tomé-Açu (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1508035;Tracuateua (PA);-;1554;1080;-;-;-;-;-;-;-;-;228;267;240;648;480;720;-;-;-
MU;1508050;Trairão (PA);270;270;270;270;-;-;-;-;-;-;-;-;-;-;-;-;2400;6300;6300;6300
MU;1508084;Tucumã (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;135;900;1440;1512;1440
MU;1508100;Tucuruí (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1508126;Ulianópolis (PA);7150;11570;16779;18751;4919;15950;24825;31312;30000;20600;80738;106224;106224;151800;174600;180000;155000;155925;162918;174013
MU;1508159;Uruará (PA);26;840;588;702;370;624;716;864;947;1660;1934;1994;1944;1200;1200;1200;690;690;690;1950
MU;1508209;Vigia (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1508308;Viseu (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1508357;Vitória do Xingu (PA);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1508407;Xinguara (PA);-;-;-;-;-;-;-;-;-;-;63;-;-;-;-;-;360;360;360;360
MU;1600055;Serra do Navio (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600105;Amapá (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;504;-;-
MU;1600154;Pedra Branca do Amapari (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600204;Calçoene (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600212;Cutias (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600238;Ferreira Gomes (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1470;1620;802;810
MU;1600253;Itaubal (AP);-;-;-;-;-;-;-;-;-;-;3834;9517;7195;10329;13136;11731;8085;7440;3825;3893
MU;1600279;Laranjal do Jari (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600303;Macapá (AP);-;-;-;-;-;-;-;-;-;-;8656;29785;21628;29570;37971;25689;17166;19958;7963;7786
MU;1600402;Mazagão (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600501;Oiapoque (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600535;Porto Grande (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2850;2040;1160;1226
MU;1600550;Pracuúba (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1600600;Santana (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;180;522;-;-
MU;1600709;Tartarugalzinho (AP);-;-;-;-;-;-;-;-;-;-;416;1490;547;2452;3293;19819;17071;15734;4206;4320
MU;1600808;Vitória do Jari (AP);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1700251;Abreulândia (TO);-;182;864;-;-;-;-;-;-;-;-;924;13802;11200;19532;17391;16335;9500;27000;27000
MU;1700301;Aguiarnópolis (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1700350;Aliança do Tocantins (TO);2304;2990;-;-;-;-;-;-;-;2028;3000;5190;11000;7600;18500;19000;19115;20500;23000;28328
MU;1700400;Almas (TO);660;1250;9315;1760;1150;3375;2160;2160;1280;1360;6600;13500;26400;19200;13600;27603;22774;31270;35000;44415
MU;1700707;Alvorada (TO);5400;9800;12015;9600;6110;7000;13140;22320;29920;43494;58800;76496;70000;33000;71000;81200;60000;94350;96600;75732
MU;1701002;Ananás (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800;1800;1800;27
MU;1701051;Angico (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1701101;Aparecida do Rio Negro (TO);4800;10080;10080;8400;6720;4590;11280;11760;31200;31200;39600;52920;52920;37900;56700;66006;74250;102000;86400;100573
MU;1701309;Aragominas (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1200;1200;1200;1200;1200
MU;1701903;Araguacema (TO);-;-;1440;912;-;1476;2160;1400;7500;6720;7000;15400;19221;32000;44929;37139;57600;65200;67145;113652
MU;1702000;Araguaçu (TO);260;836;3780;3740;3600;1350;1800;2000;2100;1650;6756;16354;27000;12000;23450;28000;24966;44705;46302;52285
MU;1702109;Araguaína (TO);2108;5400;5000;-;-;-;-;-;-;-;-;-;10890;13260;12100;15400;20231;15915;15915;15979
MU;1702158;Araguanã (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1702208;Araguatins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1702307;Arapoema (TO);-;-;500;2000;1900;2700;1512;1620;1728;3120;3640;3700;3700;3700;2073;2080;1901;1188;1188;1339
MU;1702406;Arraias (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1702554;Augustinópolis (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1702703;Aurora do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1702901;Axixá do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1703008;Babaçulândia (TO);-;-;1950;-;-;2600;1350;1620;1566;1650;1814;2900;2890;3863;5940;5940;5940;6079;6079;5986
MU;1703057;Bandeirantes do Tocantins (TO);-;-;500;750;700;-;-;-;-;280;420;560;700;700;980;1400;750;840;-;-
MU;1703073;Barra do Ouro (TO);182;780;4240;4048;4800;6615;6120;8100;13500;14300;19600;21918;22100;25200;6342;15665;13519;12557;33818;33818
MU;1703107;Barrolândia (TO);-;2052;2106;1872;1872;1764;-;1120;1120;1120;840;896;924;924;-;-;-;-;-;936
MU;1703206;Bernardo Sayão (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1248;3090;11388
MU;1703305;Bom Jesus do Tocantins (TO);9828;12150;16200;12240;11550;13500;12600;16500;16500;14400;18000;16416;24624;15492;15290;26127;39150;48960;39503;55270
MU;1703602;Brasilândia do Tocantins (TO);-;6500;13000;14000;13680;5670;5600;5670;5184;3360;3640;4200;-;-;-;-;875;200;-;-
MU;1703701;Brejinho de Nazaré (TO);7560;18720;17040;12000;6000;8100;15087;15680;29100;29100;40500;58800;63000;50296;59220;69090;67620;70500;71300;76956
MU;1703800;Buriti do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1703826;Cachoeirinha (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1703842;Campos Lindos (TO);63700;83592;121500;90720;127400;126000;126000;134400;164300;166920;213570;232140;220660;198390;128790;213060;227700;228090;405600;390948
MU;1703867;Cariri do Tocantins (TO);690;880;2220;2200;2100;3510;6000;12090;11136;16562;21898;64762;62409;23804;45500;53396;44945;52400;52956;65077
MU;1703883;Carmolândia (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1703891;Carrasco Bonito (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1703909;Caseara (TO);-;5040;5520;-;-;1260;1350;1680;1540;6300;11200;24360;24795;126687;90611;98901;103314;133300;140000;173693
MU;1704105;Centenário (TO);-;1625;4590;6250;5750;6750;4320;4050;4800;4500;-;4500;9000;6300;9000;8325;11100;11970;13695;6998
MU;1704600;Chapada de Areia (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;714;713;1900;4656
MU;1705102;Chapada da Natividade (TO);2520;1350;6475;9600;10350;11340;12600;12600;17600;22100;25600;36000;49500;40500;37400;37240;34975;39600;43400;43776
MU;1705508;Colinas do Tocantins (TO);-;-;500;650;600;540;-;-;432;435;580;870;-;-;-;-;-;-;-;-
MU;1705557;Combinado (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1705607;Conceição do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;918
MU;1706001;Couto Magalhães (TO);-;625;1020;1750;1675;2700;3321;3510;3456;6380;6670;7000;7560;8400;10253;8910;11660;17466;41760;41760
MU;1706100;Cristalândia (TO);-;600;-;-;-;-;-;-;-;-;1600;1800;6500;5234;2941;7697;16513;18950;11800;24453
MU;1706258;Crixás do Tocantins (TO);3192;3250;6300;5760;5635;1350;1620;1950;2106;5250;4563;6790;12500;10000;12700;16170;15885;16500;17000;21883
MU;1706506;Darcinópolis (TO);72;3120;11750;8925;9360;12528;9060;12826;16790;17340;20000;21802;21802;25310;31320;31320;29088;29439;29907;30186
MU;1707009;Dianópolis (TO);10555;53560;49950;31200;30000;63840;67200;67200;90560;96220;90000;105000;1500;1200;1820;1720;2160;42240;64078;57455
MU;1707108;Divinópolis do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;2079;9900;17980;25773;24298;22211;23500;47000;52807
MU;1707207;Dois Irmãos do Tocantins (TO);-;-;151;-;-;3490;2160;2800;2520;1800;1680;1820;1876;1876;7291;10937;12000;11912;11436;28526
MU;1707306;Dueré (TO);7361;4995;6090;4482;4420;1023;-;-;-;-;-;3915;9400;8300;9700;4510;4400;7350;6420;12548
MU;1707405;Esperantina (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1707553;Fátima (TO);-;120;-;-;-;-;-;-;-;-;1733;3528;5264;2730;5170;5324;5561;5817;6768;7056
MU;1707652;Figueirópolis (TO);6750;14190;18360;9275;9350;9936;11400;18000;25200;27018;28947;48786;70000;36000;63000;76074;65182;67374;65170;81406
MU;1707702;Filadélfia (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1708205;Formoso do Araguaia (TO);37750;43408;43236;22000;22260;32098;39100;50220;49544;54426;84058;60237;66650;60140;56100;7600;4687;9500;13600;16149
MU;1708254;Tabocão (TO);1536;1920;3062;6480;6480;7920;5880;6440;8400;8400;8680;8680;8680;5642;8680;13866;13866;14560;11525;13374
MU;1708304;Goianorte (TO);-;-;-;-;-;810;1620;1755;864;580;-;-;240;264;11367;8100;6458;22253;33000;30368
MU;1709005;Goiatins (TO);-;2805;16875;7744;10350;24960;10800;25650;29393;45240;37250;42387;49190;60000;53929;53929;33540;34320;43500;44280
MU;1709302;Guaraí (TO);1920;4160;20655;24700;22500;22950;23760;24300;27000;27000;27000;36300;36300;24195;42230;31900;37483;15035;40204;43200
MU;1709500;Gurupi (TO);-;-;625;9424;-;405;-;360;396;1629;13950;13500;32500;11080;26900;32220;35405;51500;46187;54629
MU;1709807;Ipueiras (TO);-;-;903;3876;-;9936;10152;10640;16800;16800;18000;19992;20750;13464;19584;8010;9235;8526;8208;9408
MU;1710508;Itacajá (TO);450;2750;5100;7500;6720;2700;11200;13500;11808;10150;10440;17368;12040;12040;20450;19000;13652;15155;36400;16345
MU;1710706;Itaguatins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1710904;Itapiratins (TO);-;2000;9100;11475;7350;18900;18900;20250;16704;15950;16240;32137;32190;16820;29700;33750;26719;30363;58364;35845
MU;1711100;Itaporã do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1711506;Jaú do Tocantins (TO);-;270;420;278;323;270;-;-;-;-;-;-;-;-;5300;5400;4030;4900;2523;4904
MU;1711803;Juarina (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;270;1610;2041
MU;1711902;Lagoa da Confusão (TO);14400;37400;24000;37800;32400;32262;35983;36400;33600;58800;78000;149400;131472;101470;121432;116931;99630;143074;140000;160245
MU;1711951;Lagoa do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;1450;6468;6072;4290;8000;6000;7614;7290;7920;8970
MU;1712009;Lajeado (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1712157;Lavandeira (TO);-;-;-;-;-;-;-;-;-;-;3150;-;-;-;-;-;-;-;-;-
MU;1712405;Lizarda (TO);-;-;432;360;-;-;-;-;-;-;-;-;4500;5880;4500;11200;3765;5715;5900;5715
MU;1712454;Luzinópolis (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1080;1080;1080;1080
MU;1712504;Marianópolis do Tocantins (TO);-;-;648;1140;-;-;-;-;-;-;12500;15500;37500;34884;60729;55722;84630;47560;64041;106891
MU;1712702;Mateiros (TO);34210;47760;72240;64404;64404;72900;75600;84000;123000;99000;126000;102900;110250;85400;120400;132583;130275;138000;144060;157590
MU;1712801;Maurilândia do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1713205;Miracema do Tocantins (TO);-;-;2304;3234;3150;5798;3240;1960;3360;3360;3360;3360;12000;9750;21000;22950;30089;27600;27700;27400
MU;1713304;Miranorte (TO);-;528;1296;2160;2160;2288;2160;2240;2800;2520;2464;7458;7458;5693;22275;40850;29921;38115;39639;38115
MU;1713601;Monte do Carmo (TO);720;10080;12480;14820;13260;32130;33558;33600;39000;33000;47600;79380;97950;61950;85050;97586;105640;105480;102200;108780
MU;1713700;Monte Santo do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;1313;1563;3480;3852;7500;8303
MU;1713809;Palmeiras do Tocantins (TO);-;-;-;-;-;-;-;-;1728;540;200;-;-;-;-;-;900;900;900;900
MU;1713957;Muricilândia (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;3024;3024;2016;2016;2016;2016
MU;1714203;Natividade (TO);735;-;1900;-;1680;1620;-;-;-;-;3100;1200;3300;2400;4350;7260;7008;7340;9600;10080
MU;1714302;Nazaré (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1714880;Nova Olinda (TO);-;1000;12500;15300;13680;15660;15400;16200;576;576;700;1160;1247;1247;564;962;897;1036;1036;1011
MU;1715002;Nova Rosalândia (TO);-;147;-;-;-;-;-;-;-;-;-;8750;9000;9000;9588;14775;12525;17000;22500;27004
MU;1715101;Novo Acordo (TO);-;-;-;-;-;-;-;-;-;-;2160;8820;8960;6080;8820;15215;17918;17057;16023;17594
MU;1715150;Novo Alegre (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1715259;Novo Jardim (TO);1955;2700;3240;2400;1920;2700;1350;1350;-;-;-;-;-;-;-;-;-;250;576;2497
MU;1715507;Oliveira de Fátima (TO);-;-;-;-;-;621;-;-;-;1800;3132;4557;4185;3255;4968;4561;4127;4315;5112;5498
MU;1715705;Palmeirante (TO);-;750;5100;7500;7125;15390;12150;13500;11808;16200;17550;20000;26000;26000;25000;29040;15936;9871;30059;26886
MU;1715754;Palmeirópolis (TO);-;-;1050;-;-;280;-;2970;3200;1650;6653;7555;9700;3900;6500;6600;5656;9500;11000;11000
MU;1716109;Paraíso do Tocantins (TO);-;2640;3600;3120;3120;2600;1620;-;-;2800;2430;2565;34840;6000;1867;1920;3715;2050;3800;4976
MU;1716208;Paranã (TO);-;-;-;-;-;-;-;81;-;-;-;-;-;-;-;-;-;-;-;1260
MU;1716307;Pau D'Arco (TO);-;-;500;750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1716505;Pedro Afonso (TO);90790;99900;118800;87720;73500;85680;76950;70000;39200;40020;45000;41952;42432;27574;42432;42455;34560;37800;54427;61560
MU;1716604;Peixe (TO);2900;8800;6690;4788;6440;18900;23100;27945;15230;29700;25183;61683;150000;74000;148890;149390;100000;177780;163982;170049
MU;1716653;Pequizeiro (TO);440;875;1125;1530;1425;-;-;-;-;-;-;-;-;-;432;-;714;2908;3186;5993
MU;1716703;Colméia (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1717008;Pindorama do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;1110;2195;2508;2790;9300;14260
MU;1717206;Piraquê (TO);-;-;-;-;-;-;-;-;-;-;-;2706;13248;13248;3875;12625;14544;13534;13534;22532
MU;1717503;Pium (TO);-;4416;5280;2400;9230;1350;1796;4200;3920;11100;4020;13050;29730;31615;31195;42472;46698;41009;70000;73608
MU;1717800;Ponte Alta do Bom Jesus (TO);-;-;-;480;480;540;270;270;-;-;-;-;-;-;-;-;-;670;-;165
MU;1717909;Ponte Alta do Tocantins (TO);-;1920;1680;2964;3120;2160;-;-;-;-;-;-;750;630;-;-;-;-;-;729
MU;1718006;Porto Alegre do Tocantins (TO);-;1500;1870;240;-;540;-;-;-;-;-;-;-;-;-;-;-;1398;3501;3480
MU;1718204;Porto Nacional (TO);9192;20400;31200;29640;26400;29700;31020;33600;61620;66000;81000;108780;129166;82950;118900;95877;132800;137600;139840;156275
MU;1718303;Praia Norte (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1718402;Presidente Kennedy (TO);990;5500;13520;15210;14880;5940;4200;4320;2448;3300;3600;4200;1820;1820;1400;480;-;-;-;-
MU;1718451;Pugmil (TO);-;-;-;-;-;-;-;-;-;-;-;3150;3300;5700;6585;5805;7442;10783;11589;13074
MU;1718501;Recursolândia (TO);-;-;500;765;700;810;810;810;540;540;540;540;6480;4860;-;-;-;-;-;-
MU;1718550;Riachinho (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1718659;Rio da Conceição (TO);3240;-;-;3600;3120;4050;4320;4320;-;-;-;-;-;-;-;-;-;-;-;-
MU;1718709;Rio dos Bois (TO);-;410;8688;7200;6000;16536;10800;11200;11200;11200;11200;28050;28050;19635;28050;25217;27363;20715;20715;20715
MU;1718758;Rio Sono (TO);-;1742;2160;2100;1824;1920;1620;1890;1890;1890;1890;1890;1890;2626;2700;5738;8910;9990;10989;9990
MU;1718808;Sampaio (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1718840;Sandolândia (TO);-;225;-;-;-;-;-;-;-;-;250;331;552;705;1240;1240;2023;2130;2155;3252
MU;1718865;Santa Fé do Araguaia (TO);-;52;325;330;540;-;-;-;-;-;-;-;2880;23484;22140;22140;22560;23688;24570;24570
MU;1718881;Santa Maria do Tocantins (TO);-;5000;7650;10400;10800;12420;675;1960;1960;1960;11200;13200;33000;23000;9430;19285;19320;28800;38466;25206
MU;1718899;Santa Rita do Tocantins (TO);440;-;2100;3600;3600;4050;-;630;1200;1800;1908;14700;18900;13020;29000;33105;37800;43500;48180;51450
MU;1718907;Santa Rosa do Tocantins (TO);10800;18720;28800;15960;15600;18900;19740;30128;45900;48000;60420;77910;98700;60475;103680;98518;97820;114700;115290;120432
MU;1719004;Santa Tereza do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1720002;Santa Terezinha do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1720101;São Bento do Tocantins (TO);-;800;800;800;400;-;-;-;-;-;-;1500;1500;900;1800;1800;-;-;-;-
MU;1720150;São Félix do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;-
MU;1720200;São Miguel do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1720259;São Salvador do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;405
MU;1720309;São Sebastião do Tocantins (TO);-;-;252;252;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;1720499;São Valério (TO);400;-;3570;9177;8815;6750;7290;4125;3840;2784;14931;42904;38000;24000;45000;50640;38110;52500;50000;52360
MU;1720655;Silvanópolis (TO);3360;21600;24240;10260;18000;27000;24816;28000;72000;57000;36300;45570;48960;65327;59040;37118;60480;69600;72520;69460
MU;1720804;Sítio Novo do Tocantins (TO);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
