Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;2402808;Coronel Ezequiel (RN);3399;3569;3890;4162;4245;3991;3313;2816;2693;1616;1598;1710;1649;1665;1498;1650;2200;3000;2980;2850
MU;2402907;Coronel João Pessoa (RN);1814;2080;1920;2213;2050;2430;2625;2885;2740;2274;2455;2000;2000;1500;2100;1900;2000;2200;2225;2225
MU;2403004;Cruzeta (RN);10800;11898;12520;13566;11348;10525;12320;13305;12640;11568;12086;13277;12675;8200;8900;9384;9665;10055;12739;13134
MU;2403103;Currais Novos (RN);16331;17022;17796;18131;11866;14175;16899;16105;15660;12123;11392;12045;12500;11150;11329;8913;10695;10481;12053;13514
MU;2403202;Doutor Severiano (RN);2936;3080;4672;4910;5315;2128;2384;4340;4135;3584;3834;3800;4000;3700;4250;4000;4200;3952;6200;6350
MU;2403251;Parnamirim (RN);6121;6855;7256;8346;8740;9230;7580;7320;7100;6310;9520;9300;1180;969;900;985;1030;1100;1140;1500
MU;2403301;Encanto (RN);3200;3360;3218;3780;3382;4050;4253;4365;4419;3695;4027;3000;3500;3100;3500;3400;3750;4026;4030;4120
MU;2403400;Equador (RN);1815;1958;1783;1969;3448;3092;2597;2530;2149;1655;1456;1257;1460;1449;1400;1350;1552;1721;1753;1803
MU;2403509;Espírito Santo (RN);1600;2500;2600;2800;2912;3230;5200;4940;4693;4364;3950;3559;3684;3413;4863;4620;4805;4900;4100;4250
MU;2403608;Extremoz (RN);11550;12474;13596;8840;9635;8191;6825;6415;3300;2896;2726;2482;1693;1375;1463;1512;1780;1150;1145;1235
MU;2403707;Felipe Guerra (RN);1402;1420;1560;1580;1710;1774;1862;1805;1947;1432;2560;2248;1928;1656;1810;1987;1795;2014;1837;1740
MU;2403756;Fernando Pedroza (RN);1093;1180;1333;1440;1572;1392;1433;1783;2507;2306;1166;1465;1513;1603;1922;1804;2187;2122;2654;2710
MU;2403806;Florânia (RN);8137;8700;8322;11098;7217;10067;11407;12547;11920;9129;8046;10430;10630;8800;9400;9350;10472;10995;12001;11800
MU;2403905;Francisco Dantas (RN);4536;4625;4660;4893;3570;5816;6107;5069;4765;3815;4120;3500;3700;3330;2800;2900;3100;3150;4460;5000
MU;2404002;Frutuoso Gomes (RN);3672;3714;3862;4248;4505;4956;5352;5885;4752;3468;3803;2900;2420;2000;2600;2200;2300;2000;2500;2250
MU;2404101;Galinhos (RN);310;356;426;486;462;487;490;498;597;520;469;446;484;286;281;276;296;413;411;400
MU;2404200;Goianinha (RN);5000;5400;5500;6330;6100;5680;7467;6347;6790;6909;6508;6550;5624;5738;5946;6740;7144;8150;8000;8200
MU;2404309;Governador Dix-Sept Rosado (RN);3452;4142;4556;3476;3490;3620;6277;6063;6566;4285;4680;4710;3915;3811;3560;3602;3804;3490;3682;3350
MU;2404408;Grossos (RN);1085;1205;1299;1250;1287;1311;1350;1215;1301;1170;1050;838;760;640;578;580;633;640;598;550
MU;2404507;Guamaré (RN);3983;3705;4187;4396;4265;4134;4141;4232;4020;3458;3121;2653;2428;1518;1312;1223;1424;1477;1388;1620
MU;2404606;Ielmo Marinho (RN);14100;15228;16295;16604;14944;15691;15840;11880;11353;15300;11581;12243;10764;10690;9623;10585;11000;11100;11850;13008
MU;2404705;Ipanguaçu (RN);5096;5299;5034;5386;5252;9413;10977;10843;9650;9022;10104;9874;9065;7436;7322;7013;7080;7208;6415;6980
MU;2404804;Ipueira (RN);3145;3454;3376;3465;2798;3869;4614;3928;3985;2863;2815;3521;3917;3890;4012;3160;3254;3710;3900;3800
MU;2404853;Itajá (RN);2281;1376;1582;1629;1597;1599;1603;1635;1798;2039;2088;3235;3075;2768;2906;2558;2589;2745;2650;2400
MU;2404903;Itaú (RN);3411;3495;3819;3780;3693;3818;3875;3682;3998;3467;4380;4402;3184;2950;3220;3610;3761;3921;4218;4592
MU;2405009;Jaçanã (RN);1289;1419;1589;1764;1782;1693;1641;1427;1304;717;712;764;737;690;621;620;1284;1300;1600;1680
MU;2405108;Jandaíra (RN);3516;3987;4266;4735;4673;4812;4834;4861;4958;4364;3932;3849;3472;2796;2262;2187;2310;3231;3000;3091
MU;2405207;Janduís (RN);3201;3266;3919;4020;4290;4306;6648;6395;6575;4603;5860;5750;5689;4390;4790;5290;5770;6010;6098;5650
MU;2405306;Januário Cicco (RN);7640;8175;8911;9445;7934;3097;2555;2646;2427;1406;1316;1480;1438;1360;1210;1392;1475;4400;5067;5063
MU;2405405;Japi (RN);3719;3979;4218;4387;3728;5492;4449;3152;3428;1954;1892;2006;1906;1780;1566;1500;2500;3500;3400;4827
MU;2405504;Jardim de Angicos (RN);2747;2583;1808;2441;2514;2710;2718;2663;2437;2390;3152;2650;2437;2305;2141;2340;2772;3299;7980;7581
MU;2405603;Jardim de Piranhas (RN);11665;12659;12500;13093;10332;9526;11293;10954;14749;11823;18585;19362;18620;16850;17000;13200;14650;16940;23600;23000
MU;2405702;Jardim do Seridó (RN);10224;11093;10352;10820;10481;10438;12481;11586;13243;11468;10337;11335;10870;9510;10500;8100;11790;11790;12719;13550
MU;2405801;João Câmara (RN);12154;13126;11683;13585;12117;13090;13652;12530;12784;11506;13470;13795;12672;10976;10960;12050;13860;14275;14653;14100
MU;2405900;João Dias (RN);1310;1254;1231;1320;1455;1528;1613;1690;1585;1325;1445;1500;1150;1040;1500;1750;1800;1900;1259;1300
MU;2406007;José da Penha (RN);5030;4528;5430;5755;5690;6544;6872;6398;6412;5460;5788;6871;6500;5960;5500;5700;5200;6500;6000;6500
MU;2406106;Jucurutu (RN);16187;17782;11277;11664;17638;16117;18505;19615;16872;12498;10091;23607;25140;24800;25746;22600;23730;29701;31819;28637
MU;2406155;Jundiá (RN);1530;1600;1728;1814;1950;2262;2800;2576;2430;2284;1870;2120;2147;1725;1729;2095;2200;2270;2270;2300
MU;2406205;Lagoa d'Anta (RN);3092;3896;4325;4541;4042;3840;3111;2622;2570;1800;1753;1963;1904;1790;1611;1600;1648;1483;1800;2100
MU;2406304;Lagoa de Pedras (RN);4111;4440;4840;5179;4920;4527;5007;4953;5100;4614;5365;5935;5072;4350;5400;5660;5999;6480;6000;7000
MU;2406403;Lagoa de Velhos (RN);3785;4050;4374;4636;4821;4484;4179;3845;3538;1981;1930;2054;1955;1830;1638;2553;2630;2820;2750;3350
MU;2406502;Lagoa Nova (RN);5410;5800;5181;5623;4773;4530;5297;6254;5780;4458;4758;5743;5354;4320;5150;5438;5680;6248;5935;5945
MU;2406601;Lagoa Salgada (RN);5823;5939;6473;6926;5675;3405;2793;2290;2160;2397;2487;3391;3346;4248;4100;3850;4042;4380;3500;3600
MU;2406700;Lajes (RN);4048;4331;5154;4226;3719;4729;4736;6711;6107;5618;5593;4786;4542;4089;4006;3974;4750;8764;5957;5659
MU;2406809;Lajes Pintadas (RN);2237;2416;2633;2817;3352;3340;2875;2697;2827;1555;1547;1655;1582;1490;1326;2000;2500;2850;1995;2537
MU;2406908;Lucrécia (RN);1428;1392;1355;1490;1545;1730;1840;1527;1478;1313;1438;1139;1500;1400;1200;1400;1520;1810;1940;2150
MU;2407005;Luís Gomes (RN);1840;2020;1810;2035;1805;2160;2440;2190;2132;1825;1990;1145;1000;700;960;1000;1100;1379;1300;1365
MU;2407104;Macaíba (RN);12600;13608;13845;12457;13578;14100;23970;16515;15610;13450;14620;15692;14578;13895;14052;11500;11985;12960;13360;16561
MU;2407203;Macau (RN);2198;2285;2125;2189;2011;2113;2512;2587;2406;1804;1966;1997;1758;1646;1641;1567;1794;1723;1809;1972
MU;2407252;Major Sales (RN);1885;1996;1797;1930;3540;3964;4282;4390;3874;3321;3046;2536;2800;1900;2800;2500;2550;2400;2520;2424
MU;2407302;Marcelino Vieira (RN);12160;11187;12120;12362;11360;11587;11820;10047;9465;7223;7765;8600;6702;5361;5560;6100;6800;7500;8175;7100
MU;2407401;Martins (RN);3415;3303;3291;3456;3870;3948;4343;2899;2525;2156;2330;2100;1200;1950;2200;2000;1900;1950;1533;1400
MU;2407500;Maxaranguape (RN);4260;4643;4360;4426;4611;4320;4150;3480;1670;1278;1687;1380;1450;1250;1179;948;1320;1250;950;1050
MU;2407609;Messias Targino (RN);1615;1696;2700;3760;3820;3876;6999;6633;6806;4696;5230;6020;5117;4466;4815;5960;6725;6340;6550;6250
MU;2407708;Montanhas (RN);4000;4400;4700;5550;6271;5923;6515;5537;5290;4865;4271;5343;5675;5935;6155;6495;6820;6800;7203;7200
MU;2407807;Monte Alegre (RN);13826;12100;15600;16300;15120;12940;18328;15578;15110;12390;10560;9971;9602;9738;9740;10262;10740;11640;12100;15000
MU;2407906;Monte das Gameleiras (RN);2091;2258;2484;2558;2609;2218;1819;1474;1356;949;924;1025;1000;945;831;950;1020;1000;900;950
MU;2408003;Mossoró (RN);22207;22400;23357;20224;21186;21821;25683;24707;26658;19194;24370;21540;19102;16914;15350;17255;17450;17020;16970;16000
MU;2408102;Natal (RN);1815;1542;1310;252;115;647;2257;1467;1153;1350;1474;1482;1205;1039;877;490;410;332;271;198
MU;2408201;Nísia Floresta (RN);4000;4050;5600;6100;6436;6780;6034;6154;6461;5890;4791;4690;3780;4433;4520;4325;4536;5000;5210;6460
MU;2408300;Nova Cruz (RN);10298;13600;14008;14357;14230;14514;24640;22176;21569;18359;15688;18115;19984;18178;22000;22253;23370;25100;25600;25800
MU;2408409;Olho d'Água do Borges (RN);1562;1611;1772;2105;2160;2186;4232;4071;4228;2960;3845;3780;3560;3290;3590;4380;4890;4850;4780;4350
MU;2408508;Ouro Branco (RN);4138;4881;5426;5551;4086;3656;4335;5999;6358;4795;5734;6555;7110;6460;6900;5450;6850;7074;7178;7950
MU;2408607;Paraná (RN);1603;1725;1840;1985;2710;3246;3420;2780;2821;2426;2654;1987;2000;1800;2300;2700;2500;2550;2500;2515
MU;2408706;Paraú (RN);3089;2533;3090;2935;3172;3267;4517;5212;5488;5323;5067;6043;5842;5106;5112;4781;5197;5763;5417;5990
MU;2408805;Parazinho (RN);1039;1196;1363;1527;1451;1503;1578;1567;1763;2990;3991;3320;3372;2842;2912;3100;3320;3969;4178;3700
MU;2408904;Parelhas (RN);6227;6828;8366;8567;8332;19814;16872;14183;12345;9384;8914;8785;9030;8640;8924;6740;7005;10000;10829;11000
MU;2408953;Rio do Fogo (RN);950;1100;1366;1621;1750;1940;2037;1815;1480;1498;992;1050;950;1077;1126;1180;1410;1150;925;1159
MU;2409100;Passa e Fica (RN);2755;2975;3332;3599;3707;4760;4803;4126;4196;2727;2550;2856;2765;2600;2327;3000;3120;3432;3050;3060
MU;2409209;Passagem (RN);1300;1310;1420;1650;1573;2742;3282;2789;2995;2792;2903;3292;2955;2311;2214;2677;2795;2790;2790;2800
MU;2409308;Patu (RN);3782;3914;4305;8115;8219;8296;11627;11138;11489;8271;9710;9020;8934;7332;8020;8460;8450;8410;8920;9000
MU;2409332;Santa Maria (RN);5335;5762;6280;6720;7257;7750;8230;6635;7234;3979;3815;4086;3902;3670;3270;5926;6222;6715;6880;4800
MU;2409407;Pau dos Ferros (RN);7200;7562;9650;9840;9915;11403;11974;7174;7238;6152;6758;8392;9200;8200;8500;9000;9200;9979;10980;13176
MU;2409506;Pedra Grande (RN);1807;2020;1939;1861;1768;1795;1884;1718;1975;1618;1763;1453;1341;1350;1274;1315;1460;1390;1668;2208
MU;2409605;Pedra Preta (RN);2858;2943;2796;3313;3619;3763;3789;3713;3305;3152;2984;2784;2798;3033;2709;2997;3232;3555;3500;3000
MU;2409704;Pedro Avelino (RN);6020;6862;5558;5169;4911;5056;5069;5165;5376;5107;5003;5594;5058;4779;4684;4579;4680;5783;5320;5586
MU;2409803;Pedro Velho (RN);4900;5000;5376;7180;5900;5870;12680;10398;9620;7980;6719;6650;7800;7474;8589;8760;9210;9122;10641;9000
MU;2409902;Pendências (RN);5747;6149;5903;6139;6132;5579;5239;5395;5071;4737;6631;6248;5813;4776;5014;5101;5000;4053;3445;5455
MU;2410009;Pilões (RN);2107;2212;2328;2515;2558;2815;2950;2508;2576;2087;2213;3184;3260;1900;2600;2400;2500;2300;2400;2450
MU;2410108;Poço Branco (RN);6544;7198;8050;9625;10093;10800;11340;9500;6498;5710;6214;6300;5860;5628;6175;6190;7900;8500;8200;9100
MU;2410207;Portalegre (RN);1310;1350;1458;1675;2074;2344;2485;2065;2035;1698;1833;2000;2000;1800;1450;1400;1500;1700;1705;1100
MU;2410256;Porto do Mangue (RN);953;915;1190;1273;1307;1546;1827;1734;1871;1716;1116;1008;887;828;808;790;801;772;770;850
MU;2410306;Serra Caiada (RN);6049;6533;7382;7899;6951;6730;5798;5625;5123;2818;2732;3060;2968;2805;2570;4000;4200;4510;3000;3100
MU;2410405;Pureza (RN);3820;4202;4750;4845;5340;5607;6430;5915;5328;4842;5259;5250;4695;4565;4608;5310;6300;6800;6700;6800
MU;2410504;Rafael Fernandes (RN);2485;2658;2750;3025;3105;3480;3654;3277;3265;2764;3013;2800;2400;1800;2300;2050;2250;2479;2879;2900
MU;2410603;Rafael Godeiro (RN);1604;3520;3410;3750;3860;4053;4135;4020;3523;2763;3012;2869;2983;2984;3200;3100;3200;4200;4400;4500
MU;2410702;Riacho da Cruz (RN);1510;1274;1589;1668;1750;1978;2075;2178;2110;1672;1795;1615;1350;1200;1800;1650;1600;1500;1650;1700
MU;2410801;Riacho de Santana (RN);2320;2620;2318;3150;3319;3438;3780;3290;3345;2776;2970;3250;2250;2246;2500;2700;2760;2486;2615;2700
MU;2410900;Riachuelo (RN);7236;7670;8514;9110;7744;6893;5625;4869;4862;3403;3312;3539;3380;3180;2830;2850;2995;3215;4500;4600
MU;2411007;Rodolfo Fernandes (RN);2811;2970;3334;2870;2651;2751;3048;2864;2951;2124;3708;3405;2689;2186;2354;2755;3158;3412;3783;4156
MU;2411056;Tibau (RN);1250;1308;910;1180;1203;1270;1320;1158;1260;1071;1498;1104;1152;1090;930;1044;952;910;850;820
MU;2411106;Ruy Barbosa (RN);2592;2825;3107;3324;2992;3002;3016;2813;2854;1884;1881;2013;1914;1790;1611;2600;2730;2935;2500;3030
MU;2411205;Santa Cruz (RN);11557;12019;12620;13124;12600;12556;11265;12366;11527;6340;6289;6792;6469;6050;5450;5900;9500;9600;7690;9227
MU;2411403;Santana do Matos (RN);14483;16250;19468;18105;17743;16429;17075;16733;19783;19189;21107;23741;23041;21584;21432;21908;20109;22341;19660;21000
MU;2411429;Santana do Seridó (RN);3243;3326;3260;3346;3884;4311;4566;4446;5153;3619;3438;2813;3200;3250;3544;2630;3500;3800;4000;4100
MU;2411502;Santo Antônio (RN);8264;12050;12100;10240;11465;11680;21500;18275;17710;15100;14302;15229;16827;13934;16458;15624;16405;15584;12000;14400
MU;2411601;São Bento do Norte (RN);1219;1323;1508;1568;1419;1536;1674;1399;1566;1612;1871;2000;1634;1797;1450;1680;1785;2140;2354;2410
MU;2411700;São Bento do Trairí (RN);3333;3600;3888;4121;3709;2862;3349;3240;2978;1638;1562;1673;1606;1510;1370;1500;2640;2376;2600;2800
MU;2411809;São Fernando (RN);12474;13328;12214;12514;14462;12618;11381;10812;10271;7920;11289;12686;13360;12005;12500;10200;10814;11200;12800;14100
MU;2411908;São Francisco do Oeste (RN);1641;1755;1609;1770;3066;3373;3542;3117;2980;2676;2920;4200;3600;3200;3480;3000;3100;3140;3150;3200
MU;2412005;São Gonçalo do Amarante (RN);9884;10674;12381;10523;12206;11680;12344;11300;15000;11541;11877;11980;10120;10207;9774;9452;10800;9350;9380;9530
MU;2412104;São João do Sabugi (RN);7379;8042;7781;7999;6523;7397;8828;8652;8226;6581;8516;9368;9150;8650;9444;6750;10495;10471;10580;10600
MU;2412203;São José de Mipibu (RN);21690;21800;22800;21960;20643;20570;18880;15810;14100;13500;12980;13500;10320;8950;7500;6850;7170;8000;8320;10315
MU;2412302;São José do Campestre (RN);11985;12824;14235;14946;13153;7880;6462;5190;5215;3390;3372;3608;3431;3210;2980;3100;3210;4100;9326;10100
MU;2412401;São José do Seridó (RN);5599;5487;5194;5374;14115;11575;9707;10192;9492;6456;5810;10050;9543;8950;9350;6900;6850;7040;7744;8518
MU;2412500;São Miguel (RN);4170;4330;4158;4830;5315;6172;6480;4288;4148;3526;3810;4040;4280;3850;4000;4200;4300;4085;4900;5050
MU;2412559;São Miguel do Gostoso (RN);1900;2090;2415;3869;4062;4565;4150;4190;4100;2979;3106;3395;3450;3100;3138;3180;3500;4150;3850;3740
MU;2412609;São Paulo do Potengi (RN);10683;11431;12803;13827;12445;10805;12377;10149;10278;7195;7128;7734;7425;6980;6430;6431;6752;7300;7470;9110
MU;2412708;São Pedro (RN);10026;10527;11159;11717;8202;6655;6544;7264;7934;5078;5052;5481;5248;4935;4470;4000;4160;4500;4600;5600
MU;2412807;São Rafael (RN);5085;6051;7594;6303;6239;6246;6243;6274;7403;6859;6481;9084;9814;8994;9173;7522;9218;9453;9642;9980
MU;2412906;São Tomé (RN);8563;8991;9530;10006;8806;8732;8905;7214;7645;4205;4162;4433;4212;3920;3560;4000;4240;4555;3000;3660
MU;2413003;São Vicente (RN);3488;3819;3919;5637;4372;3887;4612;5119;5090;3989;3951;4442;4220;4050;4300;3370;4380;4467;4500;5000
MU;2413102;Senador Elói de Souza (RN);6060;6242;6492;6686;5286;4481;4611;3965;3629;2468;2358;2639;2573;2430;2130;2100;2185;2360;2410;4784
MU;2413201;Senador Georgino Avelino (RN);1700;2006;1806;1896;1612;1715;1800;1350;1100;970;890;780;680;549;530;625;650;620;680;700
MU;2413300;Serra de São Bento (RN);3954;4188;4439;4616;4662;3944;3313;2684;2435;1705;1689;1866;1820;1720;1500;2000;2090;2100;2100;3000
MU;2413359;Serra do Mel (RN);3193;2997;3057;3332;3196;3037;3157;2873;2946;2210;2340;1660;1522;1452;1625;1820;1685;1875;1904;1623
MU;2413409;Serra Negra do Norte (RN);14353;15651;8329;8557;12754;10765;12823;12272;11914;8817;12369;14358;14200;13500;14940;15985;16000;15400;16205;17000
MU;2413508;Serrinha (RN);7500;8625;9315;8688;8945;7962;10360;8806;7930;6980;6230;7180;7776;6229;7200;9142;9510;9500;9400;9500
MU;2413557;Serrinha dos Pintos (RN);2337;2674;2658;2790;3040;3620;3710;3227;3125;2636;2846;2600;3225;2600;3000;3100;3000;3060;3300;3350
MU;2413607;Severiano Melo (RN);2997;3050;3397;2980;2828;2938;2986;2864;2980;2086;3602;3800;2683;2285;2654;2866;3542;3859;4048;3807
MU;2413706;Sítio Novo (RN);4135;4259;4429;4562;3878;3068;2975;2499;2278;1595;1513;1604;1527;1430;1240;1250;1300;1395;1800;1950
MU;2413805;Taboleiro Grande (RN);1887;2020;2228;2340;2598;2730;2924;2632;2760;2345;2462;2230;2000;2000;2150;2550;2600;2650;2500;2600
MU;2413904;Taipu (RN);11400;12426;10670;17381;12980;14180;14605;15335;16208;17350;18071;17733;18200;16800;15299;16200;17400;16500;17400;17800
MU;2414001;Tangará (RN);8683;9117;10029;10731;9121;7478;7552;7401;7398;5179;5084;5435;5166;4830;4200;4500;4680;5010;4500;4600
MU;2414100;Tenente Ananias (RN);6112;6723;7088;7150;8438;9956;10453;8925;8265;6379;6580;5330;5330;5000;4000;4200;4000;3850;4820;4850
MU;2414159;Tenente Laurentino Cruz (RN);1603;1905;2258;2393;1065;2236;2679;3107;2842;2120;1902;2239;2127;1985;2005;1740;1914;1900;2006;2300
MU;2414209;Tibau do Sul (RN);440;1200;1400;1560;1680;1930;1590;1695;1590;1558;1450;1250;1100;850;900;985;1035;1025;1500;1530
MU;2414308;Timbaúba dos Batistas (RN);2879;2947;2491;2558;2357;2936;3467;2944;2856;2175;3278;4075;4550;4100;4450;4080;4498;4850;6500;6500
MU;2414407;Touros (RN);5600;6160;6660;7630;7740;8120;8520;6390;6352;7287;7602;7325;6710;5881;7043;6742;7800;7850;9300;9050
MU;2414456;Triunfo Potiguar (RN);2362;2271;1885;2254;2164;2337;2769;2669;2853;2939;2771;4246;4063;3576;3459;3235;2615;3017;2805;2305
MU;2414506;Umarizal (RN);2278;2596;2804;2868;2710;2801;2910;2565;2761;2346;5670;5705;7454;6980;7675;7823;8352;9875;10108;10134
MU;2414605;Upanema (RN);6184;6494;6540;7259;8452;8730;9079;8833;9125;5932;8480;8670;8230;6914;7536;8936;8687;9254;9835;10521
MU;2414704;Várzea (RN);2800;2800;2900;3000;3270;3410;4020;4180;4602;4230;3946;4271;4247;3529;4200;4150;4357;4300;2100;2100
MU;2414753;Venha-Ver (RN);1360;1560;1794;2146;2230;2670;2750;2885;2932;2379;2498;2400;2300;2070;2200;1850;2000;2400;2700;2970
MU;2414803;Vera Cruz (RN);5617;6178;5850;6220;6034;6330;9023;7489;6840;5747;5495;4892;6416;5966;6050;5920;6216;6775;6980;8660
MU;2414902;Viçosa (RN);1130;940;911;1025;1076;1120;1180;1175;1044;836;895;1200;1200;1100;1400;1200;1250;1450;1500;1550
MU;2415008;Vila Flor (RN);300;100;50;85;70;145;195;214;234;190;165;155;131;133;150;135;142;135;78;85
MU;2500106;Água Branca (PB);2630;2731;3823;3899;3919;4826;6714;6800;8000;3200;4314;5100;5236;5296;5560;5670;6520;6750;7500;7992
MU;2500205;Aguiar (PB);2912;3203;3523;3910;4496;4946;4698;5027;6283;3770;5027;6284;6786;6107;6717;6515;6320;6470;6631;6829
MU;2500304;Alagoa Grande (PB);9985;10683;14000;14980;13482;12133;12911;12498;15324;13225;13849;12982;15059;17167;15382;17233;16550;18000;18100;19000
MU;2500403;Alagoa Nova (PB);5700;5200;4750;4800;4850;5850;5990;5900;4849;5000;4600;4500;4000;3400;3800;4100;4500;4550;3600;3500
MU;2500502;Alagoinha (PB);5500;5800;5870;6339;6854;6438;6000;7509;6886;7057;6096;6338;6550;7609;7058;6517;7112;7385;7405;7500
MU;2500536;Alcantil (PB);6473;7000;6500;6400;6750;6986;6410;6500;6348;4900;5520;5800;5400;4800;4200;4000;4550;4500;4700;4800
MU;2500577;Algodão de Jandaíra (PB);1267;1200;1428;1270;1143;1257;1221;1074;1278;1500;1582;1471;1323;1200;1911;1490;1300;1345;1300;1400
MU;2500601;Alhandra (PB);2299;2184;2293;2402;2810;2472;2338;2398;2500;2700;3172;3330;3000;3500;2803;2600;2500;2750;2700;2500
MU;2500700;São João do Rio do Peixe (PB);12435;12800;13000;14000;16000;15800;17431;14800;16311;10686;13200;15606;16526;15949;16000;16042;17276;17000;17500;17222
MU;2500734;Amparo (PB);1480;1613;1700;1650;1700;1770;1797;1800;2000;1200;1100;1223;1467;1540;1969;1871;1795;2100;2200;2101
MU;2500775;Aparecida (PB);2393;2500;4600;5000;4900;5000;5360;5466;6700;4355;5139;6480;5832;6000;4200;6705;7194;7554;7823;8434
MU;2500809;Araçagi (PB);14305;14400;13620;13674;12324;14845;13840;17233;17500;15485;14975;14823;14486;15223;16286;15507;15927;15787;16293;15800
MU;2500908;Arara (PB);2615;2745;4800;5136;4622;4298;4398;4500;5236;4700;5260;4934;5427;4612;4030;4705;5395;5696;5830;5500
MU;2501005;Araruna (PB);5284;5812;10600;11448;9730;10216;9537;8533;10200;8670;8588;8600;9030;9100;9060;8700;8771;10200;10700;9500
MU;2501104;Areia (PB);7140;10000;11370;12052;13859;14967;12880;10752;11800;10700;10800;10551;12028;12629;10750;12055;11800;11500;11300;10574
MU;2501153;Areia de Baraúnas (PB);725;825;1279;1342;1342;1460;2030;2132;2000;1200;950;850;845;760;798;802;903;1000;1100;1125
MU;2501203;Areial (PB);1520;1600;1850;1924;2116;2285;2137;1795;2100;1890;1787;1572;1383;1161;1480;1400;1200;1100;1000;950
MU;2501302;Aroeiras (PB);4940;5000;5400;5832;6000;6390;6715;6800;7875;7100;7510;7900;7500;8200;8713;9500;9000;9100;8900;9000
MU;2501351;Assunção (PB);1344;1411;1145;1397;1466;1656;1788;2056;2261;1130;1387;1514;1567;1645;1398;1608;1744;1800;1700;1440
