Município;2005;2004;2003
Mg-Cambui;8;9;11
Mg-Cambuquira;27;26;24
Mg-Campanario;26;22;23
Mg-Campanha;4;4;1
Mg-Campestre;2;2;2
Mg-Campina Verde;310;280;249
Mg-Campo Azul;2;1;3
Mg-Campo Belo;38;35;39
Mg-Campo do Meio;0;0;0
Mg-Campo Florido;77;68;64
Mg-Campos Altos;16;13;15
Mg-Campos Gerais;5;2;1
Mg-Canaa;3;2;1
Mg-Canapolis;63;57;37
Mg-Cana Verde;1;1;1
Mg-Candeias;39;37;4
Mg-Cantagalo;4;1;0
Mg-Caparao;0;0;0
Mg-Capela Nova;1;0;0
Mg-Capelinha;1;2;1
Mg-Capetinga;8;5;9
Mg-Capim Branco;8;9;7
Mg-Capinopolis;39;41;36
Mg-Capitao Andrade;9;9;8
Mg-Capitao Eneas;34;25;19
Mg-Capitolio;15;16;19
Mg-Caputira;0;0;0
Mg-Carai;17;8;8
Mg-Caranaiba;12;14;13
Mg-Carandai;37;39;25
Mg-Carangola;59;51;52
Mg-Caratinga;43;48;29
Mg-Carbonita;1;1;1
Mg-Careacu;26;27;24
Mg-Carlos Chagas;378;375;351
Mg-Carmesia;0;0;3
Mg-Carmo da Cachoeira;11;10;8
Mg-Carmo da Mata;5;5;6
Mg-Carmo de Minas;6;5;6
Mg-Carmo do Cajuru;104;102;84
Mg-Carmo do Paranaiba;162;173;147
Mg-Carmo do Rio Claro;41;39;19
Mg-Carmopolis de Minas;25;8;7
Mg-Carneirinho;189;155;145
Mg-Carrancas;30;30;27
Mg-Carvalhopolis;2;2;2
Mg-Carvalhos;9;7;7
Mg-Casa Grande;15;16;16
Mg-Cascalho Rico;19;15;15
Mg-Cassia;150;136;123
Mg-Conceicao da Barra de Minas;13;12;10
Mg-Cataguases;56;47;45
Mg-Catas Altas;3;3;1
Mg-Catas Altas da Noruega;3;2;2
Mg-Catuji;12;10;7
Mg-Catuti;1;0;0
Mg-Caxambu;7;7;6
Mg-Cedro do Abaete;3;3;4
Mg-Central de Minas;11;5;6
Mg-Centralina;34;36;31
Mg-Chacara;20;14;16
Mg-Chale;5;5;3
Mg-Chapada do Norte;1;1;1
Mg-Chapada Gaucha;0;0;0
Mg-Chiador;11;13;11
Mg-Cipotanea;6;6;5
Mg-Claraval;2;6;6
Mg-Claro dos Pocoes;18;14;13
Mg-Claudio;74;70;63
Mg-Coimbra;1;1;2
Mg-Coluna;12;9;7
Mg-Comendador Gomes;53;52;52
Mg-Comercinho;1;1;1
Mg-Conceicao da Aparecida;4;1;3
Mg-Conceicao das Pedras;19;21;8
Mg-Conceicao das Alagoas;46;36;32
Mg-Conceicao de Ipanema;12;10;14
Mg-Conceicao do Mato Dentro;16;4;2
Mg-Conceicao do Para;42;45;44
Mg-Conceicao do Rio Verde;2;1;1
Mg-Conceicao dos Ouros;4;4;4
Mg-Conego Marinho;1;0;0
Mg-Confins;1;1;1
Mg-Congonhal;5;3;6
Mg-Congonhas;11;10;7
Mg-Congonhas do Norte;0;0;1
Mg-Conquista;22;27;24
Mg-Conselheiro Lafaiete;84;78;80
Mg-Conselheiro Pena;5;6;5
Mg-Consolacao;3;3;1
Mg-Contagem;13;15;11
Mg-Coqueiral;0;0;0
Mg-Coracao de Jesus;12;9;11
Mg-Cordisburgo;15;13;14
Mg-Cordislandia;11;8;4
Mg-Corinto;57;53;50
Mg-Coroaci;19;27;28
Mg-Coromandel;115;83;80
Mg-Coronel Fabriciano;7;11;9
Mg-Coronel Murta;7;4;4
Mg-Coronel Pacheco;8;8;9
Mg-Coronel Xavier Chaves;38;34;30
Mg-Corrego Danta;31;28;26
Mg-Corrego do Bom Jesus;3;1;1
Mg-Corrego Fundo;0;0;0
Mg-Corrego Novo;7;9;7
Mg-Couto de Magalhaes de Minas;1;2;0
Mg-Crisolita;55;50;48
Mg-Cristais;8;8;6
Mg-Cristalia;0;0;0
Mg-Cristiano Otoni;22;20;18
Mg-Cristina;6;4;0
Mg-Crucilandia;9;5;3
Mg-Cruzeiro da Fortaleza;9;9;9
Mg-Cruzilia;14;14;12
Mg-Cuparaque;2;0;0
Mg-Curral de Dentro;6;3;2
Mg-Curvelo;284;239;213
Mg-Datas;1;1;1
Mg-Delfim Moreira;29;25;23
Mg-Delfinopolis;113;97;92
Mg-Delta;5;5;5
Mg-Descoberto;12;11;7
Mg-Desterro de Entre Rios;7;6;6
Mg-Desterro do Melo;11;13;12
Mg-Diamantina;27;28;18
Mg-Diogo de Vasconcelos;2;2;3
Mg-Dionisio;10;15;14
Mg-Divinesia;13;12;13
Mg-Divino;17;15;16
Mg-Divino das Laranjeiras;20;18;16
Mg-Divinolandia de Minas;1;1;1
Mg-Divinopolis;166;118;60
Mg-Divisa Alegre;0;0;0
Mg-Divisa Nova;16;10;11
Mg-Divisopolis;7;7;8
Mg-Dom Bosco;9;8;8
Mg-Dom Cavati;2;1;2
Mg-Dom Joaquim;2;2;2
Mg-Dom Silverio;12;14;6
Mg-Dom Vicoso;7;4;6
Mg-Dona Eusebia;1;1;2
Mg-Dores de Campos;1;1;1
Mg-Dores de Guanhaes;5;6;6
Mg-Dores do Indaia;254;164;162
Mg-Dores do Turvo;2;2;2
Mg-Doresopolis;2;0;1
Mg-Douradoquara;11;11;10
Mg-Durande;1;1;1
Mg-Eloi Mendes;9;11;10
Mg-Engenheiro Caldas;64;60;60
Mg-Engenheiro Navarro;5;5;3
Mg-Entre Folhas;2;5;2
Mg-Entre Rios de Minas;33;33;34
Mg-Ervalia;1;1;0
Mg-Esmeraldas;79;63;60
Mg-Espera Feliz;10;12;7
Mg-Espinosa;6;4;4
Mg-Espirito Santo do Dourado;5;4;3
Mg-Estiva;5;3;2
Mg-Estrela Dalva;33;41;38
Mg-Estrela do Indaia;19;15;14
Mg-Estrela do Sul;38;34;30
Mg-Eugenopolis;31;28;25
Mg-Ewbank da Camara;12;10;10
Mg-Extrema;2;4;6
Mg-Fama;4;4;3
Mg-Faria Lemos;21;20;20
Mg-Felicio dos Santos;2;2;1
Mg-Sao Goncalo do Rio Preto;1;1;0
Mg-Felisburgo;30;27;22
Mg-Felixlandia;66;66;58
Mg-Fernandes Tourinho;34;35;34
Mg-Ferros;104;100;96
Mg-Fervedouro;5;3;4
Mg-Florestal;68;57;57
Mg-Formiga;56;58;51
Mg-Formoso;10;11;13
Mg-Fortaleza de Minas;10;4;4
Mg-Fortuna de Minas;13;10;9
Mg-Francisco Badaro;1;1;1
Mg-Francisco Dumont;8;9;10
Mg-Francisco Sa;85;80;73
Mg-Franciscopolis;13;9;6
Mg-Frei Gaspar;40;34;34
Mg-Frei Inocencio;65;63;57
Mg-Frei Lagonegro;1;1;1
Mg-Fronteira;19;19;20
Mg-Fronteira dos Vales;9;8;10
Mg-Fruta de Leite;0;0;0
Mg-Frutal;177;168;181
Mg-Funilandia;19;16;15
Mg-Galileia;84;87;76
Mg-Gameleiras;3;3;1
Mg-Glaucilandia;6;3;3
Mg-Goiabeira;0;0;0
Mg-Goiana;10;9;8
Mg-Goncalves;7;6;5
Mg-Gonzaga;1;2;2
Mg-Gouveia;27;27;22
Mg-Governador Valadares;414;397;399
Mg-Grao Mogol;2;2;1
Mg-Grupiara;8;6;7
Mg-Guanhaes;16;14;16
Mg-Guape;21;14;8
Mg-Guaraciaba;9;11;11
Mg-Guaraciama;4;3;4
Mg-Guaranesia;14;14;8
Mg-Guarani;82;75;74
Mg-Guarara;20;20;19
Mg-Guarda-Mor;49;37;39
Mg-Guaxupe;6;5;5
Mg-Guidoval;8;11;10
Mg-Guimarania;40;34;29
Mg-Guiricema;29;30;30
Mg-Gurinhata;112;98;65
Mg-Heliodora;0;0;0
Mg-Iapu;17;19;17
Mg-Ibertioga;5;4;4
Mg-Ibia;113;111;111
Mg-Ibiai;4;4;4
Mg-Ibiracatu;3;3;2
Mg-Ibiraci;4;7;7
Mg-Ibirite;2;1;2
Mg-Ibitiura de Minas;4;6;5
Mg-Ibituruna;15;11;9
Mg-Icarai de Minas;5;3;1
Mg-Igarape;12;10;13
Mg-Igaratinga;26;27;28
Mg-Iguatama;22;22;23
Mg-Ijaci;16;14;15
Mg-Ilicinea;2;2;2
Mg-Imbe de Minas;2;1;2
Mg-Inconfidentes;7;8;8
Mg-Indaiabira;3;3;2
Mg-Indianopolis;20;27;13
Mg-Ingai;43;38;34
Mg-Inhapim;26;23;26
Mg-Inhauma;16;13;15
Mg-Inimutaba;50;41;36
Mg-Ipaba;3;3;4
Mg-Ipanema;60;57;53
Mg-Ipatinga;26;30;26
Mg-Ipiacu;27;23;14
Mg-Ipuiuna;2;0;0
Mg-Irai de Minas;11;3;2
Mg-Itabira;90;83;66
Mg-Itabirinha;8;5;4
Mg-Itabirito;8;11;12
Mg-Itacambira;2;1;1
Mg-Itacarambi;15;13;11
Mg-Itaguara;50;20;15
Mg-Itaipe;7;9;13
Mg-Itajuba;39;39;39
Mg-Itamarandiba;2;2;5
Mg-Itamarati de Minas;5;4;4
Mg-Itambacuri;114;103;91
Mg-Itambe do Mato Dentro;1;0;1
Mg-Itamogi;2;2;2
Mg-Itamonte;16;15;14
Mg-Itanhandu;23;24;25
Mg-Itanhomi;21;19;20
Mg-Itaobim;15;14;9
Mg-Itapagipe;83;72;55
Mg-Itapecerica;31;27;15
Mg-Itapeva;34;32;31
Mg-Itatiaiucu;18;14;16
Mg-Itau de Minas;4;3;2
Mg-Itauna;188;173;169
Mg-Itaverava;11;11;11
Mg-Itinga;7;8;9
Mg-Itueta;6;7;4
Mg-Ituiutaba;407;322;233
Mg-Itumirim;10;10;10
Mg-Iturama;235;238;223
Mg-Itutinga;8;11;12
Mg-Jaboticatubas;26;17;17
Mg-Jacinto;71;78;72
Mg-Jacui;4;2;1
Mg-Jacutinga;16;14;12
Mg-Jaguaracu;20;17;16
Mg-Jaiba;24;22;13
Mg-Jampruca;29;23;20
Mg-Janauba;78;82;84
Mg-Januaria;50;41;46
Mg-Japaraiba;10;6;7
Mg-Japonvar;0;0;0
Mg-Jeceaba;13;4;10
Mg-Jenipapo de Minas;1;1;1
Mg-Jequeri;37;36;33
Mg-Jequitai;20;20;18
Mg-Jequitiba;26;25;26
Mg-Jequitinhonha;127;126;113
Mg-Jesuania;0;0;0
Mg-Joaima;98;79;81
Mg-Joanesia;6;7;8
Mg-Joao Monlevade;15;9;7
Mg-Joao Pinheiro;338;338;299
Mg-Joaquim Felicio;5;6;6
Mg-Jordania;62;57;51
Mg-Jose Goncalves de Minas;0;0;0
Mg-Jose Raydan;1;1;3
Mg-Josenopolis;0;0;0
Mg-Nova Uniao;13;11;10
Mg-Juatuba;9;12;14
Mg-Juiz de Fora;78;89;76
Mg-Juramento;25;21;19
Mg-Juruaia;0;0;0
Mg-Juvenilia;5;6;3
Mg-Ladainha;16;13;15
Mg-Lagamar;50;53;48
Mg-Lagoa da Prata;93;91;86
Mg-Lagoa dos Patos;3;2;3
Mg-Lagoa Dourada;10;15;13
Mg-Lagoa Formosa;64;61;58
Mg-Lagoa Grande;37;36;35
Mg-Lagoa Santa;18;18;19
Mg-Lajinha;3;6;3
Mg-Lambari;8;8;7
Mg-Lamim;2;2;2
Mg-Laranjal;20;19;20
Mg-Lassance;33;29;27
Mg-Lavras;62;62;57
Mg-Leandro Ferreira;43;39;36
Mg-Leme do Prado;0;0;0
Mg-Leopoldina;313;37;33
Mg-Liberdade;3;3;2
Mg-Lima Duarte;245;244;223
Mg-Limeira do Oeste;69;61;64
Mg-Lontra;0;0;0
Mg-Luisburgo;0;0;0
Mg-Luislandia;0;0;0
Mg-Luminarias;18;16;13
Mg-Luz;217;214;202
Mg-Machacalis;26;25;24
Mg-Machado;15;16;15
Mg-Madre de Deus de Minas;10;6;5
Mg-Malacacheta;18;17;13
Mg-Mamonas;1;1;0
Mg-Manga;16;14;17
Mg-Manhuacu;8;7;4
Mg-Manhumirim;1;1;0
Mg-Mantena;52;49;50
Mg-Maravilhas;18;19;14
Mg-Mar de Espanha;6;6;6
Mg-Maria da Fe;3;3;2
Mg-Mariana;37;34;24
Mg-Marilac;20;19;17
Mg-Mario Campos;1;1;0
Mg-Maripa de Minas;24;22;23
Mg-Marlieria;14;14;17
Mg-Marmelopolis;5;4;6
Mg-Martinho Campos;44;42;26
Mg-Martins Soares;0;0;0
Mg-Mata Verde;2;4;1
Mg-Materlandia;3;3;3
Mg-Mateus Leme;46;31;38
Mg-Matias Barbosa;25;27;23
Mg-Matias Cardoso;17;13;13
Mg-Matipo;10;8;7
Mg-Mato Verde;0;0;1
Mg-Matozinhos;25;22;18
Mg-Matutina;23;19;18
Mg-Medeiros;28;25;32
Mg-Medina;25;21;22
Mg-Mendes Pimentel;22;20;21
Mg-Merces;21;22;17
Mg-Mesquita;10;10;6
Mg-Minas Novas;0;0;0
Mg-Minduri;0;0;0
Mg-Mirabela;8;10;10
Mg-Miradouro;12;8;7
Mg-Mirai;42;39;65
Mg-Miravania;1;0;0
Mg-Moeda;7;6;5
Mg-Moema;12;8;3
Mg-Monjolos;24;27;28
Mg-Monsenhor Paulo;4;8;8
Mg-Montalvania;14;12;10
Mg-Monte Alegre de Minas;106;105;95
Mg-Monte Azul;11;11;10
Mg-Monte Belo;5;6;4
Mg-Monte Carmelo;97;88;87
Mg-Monte Formoso;8;9;4
Mg-Monte Santo de Minas;17;12;9
Mg-Montes Claros;332;358;312
Mg-Monte Siao;16;15;15
Mg-Montezuma;1;1;1
Mg-Morada Nova de Minas;44;41;45
Mg-Morro da Garca;42;44;33
Mg-Morro do Pilar;9;10;7
Mg-Munhoz;1;1;0
Mg-Muriae;137;126;120
Mg-Mutum;59;5;10
Mg-Muzambinho;1;0;0
Mg-Nacip Raydan;4;3;3
Mg-Nanuque;169;171;167
Mg-Naque;3;4;3
Mg-Natalandia;5;3;3
Mg-Natercia;0;0;0
Mg-Nazareno;23;23;21
Mg-Nepomuceno;2;2;3
Mg-Ninheira;0;0;0
Mg-Nova Belem;0;0;0
Mg-Nova Era;20;20;22
Mg-Nova Lima;1;3;4
Mg-Nova Modica;33;20;10
Mg-Nova Ponte;8;12;13
Mg-Nova Porteirinha;4;4;1
Mg-Nova Resende;1;1;1
Mg-Nova Serrana;35;30;24
Mg-Novo Cruzeiro;9;6;6
Mg-Novo Oriente de Minas;19;16;13
Mg-Novorizonte;1;1;1
Mg-Olaria;19;17;11
Mg-Olhos-D Agua;1;2;1
Mg-Olimpio Noronha;1;1;1
Mg-Oliveira;32;23;23
Mg-Oliveira Fortes;12;12;12
Mg-Onca de Pitangui;38;38;32
Mg-Oratorios;12;9;3
Mg-Orizania;0;0;0
Mg-Ouro Branco;5;2;2
Mg-Ouro Fino;29;33;34
Mg-Ouro Preto;20;21;19
Mg-Ouro Verde de Minas;7;8;8
Mg-Padre Carvalho;0;0;0
Mg-Padre Paraiso;9;7;9
Mg-Paineiras;22;18;15
Mg-Pains;18;11;8
Mg-Pai Pedro;3;3;2
Mg-Paiva;5;5;5
Mg-Palma;11;9;8
Mg-Palmopolis;7;9;8
Mg-Papagaios;20;25;16
Mg-Paracatu;279;255;190
Mg-Para de Minas;200;208;198
Mg-Paraguacu;14;13;9
Mg-Paraisopolis;60;55;57
Mg-Paraopeba;30;27;26
Mg-Passabem;5;4;4
Mg-Passa Quatro;52;48;49
Mg-Passa Tempo;50;45;41
Mg-Passa-Vinte;10;13;18
Mg-Passos;324;342;330
Mg-Patis;4;2;2
Mg-Patos de Minas;426;408;388
Mg-Patrocinio;296;312;308
Mg-Patrocinio do Muriae;15;14;10
Mg-Paula Candido;9;4;4
Mg-Paulistas;1;3;3
Mg-Pavao;46;47;38
Mg-Pecanha;20;18;17
Mg-Pedra Azul;68;63;58
Mg-Pedra Bonita;0;0;0
Mg-Pedra do Anta;3;3;3
Mg-Pedra do Indaia;20;21;14
Mg-Pedra Dourada;3;2;2
Mg-Pedralva;2;1;1
Mg-Pedras de Maria da Cruz;12;14;14
Mg-Pedrinopolis;26;23;21
Mg-Pedro Leopoldo;27;23;26
Mg-Pedro Teixeira;12;9;5
Mg-Pequeri;15;14;10
Mg-Pequi;38;34;33
Mg-Perdigao;33;24;25
Mg-Perdizes;161;123;119
Mg-Perdoes;10;9;10
Mg-Periquito;7;4;4
Mg-Pescador;19;18;18
Mg-Piau;6;4;4
Mg-Piedade de Caratinga;0;0;0
Mg-Piedade de Ponte Nova;18;10;10
Mg-Piedade do Rio Grande;35;34;28
Mg-Piedade dos Gerais;5;5;4
Mg-Pimenta;3;3;2
Mg-Pingo-D Agua;1;2;2
Mg-Pintopolis;2;3;0
Mg-Piracema;68;62;57
Mg-Pirajuba;2;3;3
Mg-Piranga;9;7;8
Mg-Pirangucu;28;29;21
Mg-Piranguinho;16;15;13
Mg-Pirapetinga;22;20;18
Mg-Pirapora;24;25;25
Mg-Pirauba;47;48;45
Mg-Pitangui;88;91;91
Mg-Piumhi;18;14;12
Mg-Planura;1;3;3
Mg-Poco Fundo;19;23;16
Mg-Pocos de Caldas;8;9;8
Mg-Pocrane;16;10;9
Mg-Pompeu;34;46;55
Mg-Ponte Nova;125;134;134
Mg-Ponto Chique;1;2;2
Mg-Ponto dos Volantes;7;6;5
Mg-Porteirinha;47;45;42
Mg-Porto Firme;12;10;11
Mg-Pote;18;18;21
Mg-Pouso Alegre;39;35;27
Mg-Pouso Alto;9;9;6
Mg-Prados;9;6;6
Mg-Prata;389;120;107
Mg-Pratapolis;22;14;15
Mg-Pratinha;6;4;4
Mg-Presidente Bernardes;1;1;2
Mg-Presidente Juscelino;38;35;31
Mg-Presidente Kubitschek;4;5;5
Mg-Presidente Olegario;144;127;114
Mg-Alto Jequitiba;2;2;0
Mg-Prudente de Morais;9;7;9
Mg-Quartel Geral;25;26;25
Mg-Queluzito;20;25;21
Mg-Raposos;1;0;0
Mg-Raul Soares;22;19;16
Mg-Recreio;4;4;4
Mg-Reduto;0;1;2
Mg-Resende Costa;23;23;22
Mg-Resplendor;18;21;14
Mg-Ressaquinha;3;4;3
Mg-Riachinho;8;8;10
Mg-Riacho dos Machados;1;1;1
Mg-Ribeirao das Neves;7;8;9
Mg-Ribeirao Vermelho;5;6;6
Mg-Rio Acima;1;2;2
Mg-Rio Casca;91;108;83
Mg-Rio Doce;17;17;16
Mg-Rio do Prado;20;18;19
Mg-Rio Espera;1;1;1
Mg-Rio Manso;8;6;2
Mg-Rio Novo;26;25;20
Mg-Rio Paranaiba;36;33;32
Mg-Rio Pardo de Minas;1;2;3
Mg-Rio Piracicaba;43;43;24
Mg-Rio Pomba;75;81;85
Mg-Rio Preto;74;68;65
Mg-Rio Vermelho;3;3;2
Mg-Ritapolis;28;25;28
Mg-Rochedo de Minas;16;11;10
Mg-Rodeiro;4;5;6
Mg-Romaria;9;11;10
Mg-Rosario da Limeira;2;1;1
Mg-Rubelita;10;9;10
Mg-Rubim;83;83;71
Mg-Sabara;5;6;9
Mg-Sabinopolis;27;25;21
Mg-Sacramento;267;274;258
Mg-Salinas;40;42;37
Mg-Salto da Divisa;57;56;50
Mg-Santa Barbara;5;5;3
Mg-Santa Barbara do Leste;0;1;0
Mg-Santa Barbara do Monte Verde;28;20;21
Mg-Santa Barbara do Tugurio;0;0;2
Mg-Santa Cruz de Minas;0;0;0
Mg-Santa Cruz de Salinas;0;0;0
Mg-Santa Cruz do Escalvado;37;39;35
Mg-Santa Efigenia de Minas;1;0;0
Mg-Santa Fe de Minas;10;7;2
Mg-Santa Helena de Minas;1;1;1
Mg-Santa Juliana;46;29;48
Mg-Santa Luzia;33;31;15
Mg-Santa Margarida;1;1;0
Mg-Santa Maria de Itabira;87;69;92
Mg-Santa Maria do Salto;9;8;7
Mg-Santa Maria do Suacui;20;18;13
Mg-Santana da Vargem;2;2;0
Mg-Santana de Cataguases;5;4;5
Mg-Santana de Pirapama;11;8;7
Mg-Santana do Deserto;6;5;5
Mg-Santana do Garambeu;6;5;4
Mg-Santana do Jacare;4;3;3
Mg-Santana do Manhuacu;1;2;3
Mg-Santana do Paraiso;13;9;10
Mg-Santana do Riacho;9;6;7
Mg-Santana dos Montes;10;9;9
Mg-Santa Rita de Caldas;9;8;6
Mg-Santa Rita de Jacutinga;9;11;12
Mg-Santa Rita de Minas;1;0;0
Mg-Santa Rita de Ibitipoca;19;12;8
Mg-Santa Rita do Itueto;1;1;1
Mg-Santa Rita do Sapucai;12;2;3
Mg-Santa Rosa da Serra;3;2;1
Mg-Santa Vitoria;160;157;98
Mg-Santo Antonio do Amparo;19;21;10
Mg-Santo Antonio do Aventureiro;33;22;18
Mg-Santo Antonio do Grama;26;25;23
Mg-Santo Antonio do Itambe;1;1;0
Mg-Santo Antonio do Jacinto;14;9;9
Mg-Santo Antonio do Monte;107;100;88
Mg-Santo Antonio do Retiro;0;0;0
Mg-Santo Antonio do Rio Abaixo;3;3;3
Mg-Santo Hipolito;23;21;26
Mg-Santos Dumont;118;101;94
Mg-Sao Bento Abade;0;0;0
Mg-Sao Bras do Suacui;10;8;4
Mg-Sao Domingos das Dores;2;1;1
Mg-Sao Domingos do Prata;71;68;43
Mg-Sao Felix de Minas;4;2;1
Mg-Sao Francisco;41;31;20
Mg-Sao Francisco de Paula;6;2;3
Mg-Sao Francisco de Sales;113;101;101
Mg-Sao Francisco do Gloria;4;5;4
Mg-Sao Geraldo;28;23;22
Mg-Sao Geraldo da Piedade;4;2;2
Mg-Sao Geraldo do Baixio;4;3;2
Mg-Sao Goncalo do Abaete;36;26;24
Mg-Sao Goncalo do Para;27;31;26
Mg-Sao Goncalo do Rio Abaixo;45;46;48
Mg-Sao Goncalo do Sapucai;12;12;9
Mg-Sao Gotardo;103;103;89
Mg-Sao Joao Batista do Gloria;61;61;50
Mg-Sao Joao da Lagoa;9;7;4
Mg-Sao Joao da Mata;3;1;1
Mg-Sao Joao da Ponte;31;25;29
Mg-Sao Joao das Missoes;0;0;1
Mg-Sao Joao Del Rei;87;83;84
Mg-Sao Joao do Manhuacu;0;0;0
Mg-Sao Joao do Manteninha;7;4;9
Mg-Sao Joao do Oriente;1;1;1
Mg-Sao Joao do Pacui;0;0;0
Mg-Sao Joao do Paraiso;0;0;0
Mg-Sao Joao Evangelista;14;15;13
Mg-Sao Joao Nepomuceno;39;38;33
Mg-Sao Joaquim de Bicas;3;1;4
Mg-Sao Jose da Barra;22;17;14
Mg-Sao Jose da Lapa;1;1;2
Mg-Sao Jose da Safira;10;5;8
Mg-Sao Jose da Varginha;38;34;31
Mg-Sao Jose do Alegre;8;8;8
Mg-Sao Jose do Divino;6;7;7
Mg-Sao Jose do Goiabal;25;21;15
Mg-Sao Jose do Jacuri;4;3;4
Mg-Sao Jose do Mantimento;1;1;0
Mg-Sao Lourenco;13;10;10
Mg-Sao Miguel do Anta;0;0;0
Mg-Sao Pedro da Uniao;0;0;0
Mg-Sao Pedro dos Ferros;52;55;46
Mg-Sao Pedro do Suacui;6;5;5
Mg-Sao Romao;13;10;10
Mg-Sao Roque de Minas;9;6;4
Mg-Sao Sebastiao da Bela Vista;3;1;2
Mg-Sao Sebastiao da Vargem Alegre;1;0;0
Mg-Sao Sebastiao do Anta;1;0;0
Mg-Sao Sebastiao do Maranhao;3;1;0
Mg-Sao Sebastiao do Oeste;72;48;4
Mg-Sao Sebastiao do Paraiso;10;11;10
Mg-Sao Sebastiao do Rio Preto;6;4;3
Mg-Sao Sebastiao do Rio Verde;3;3;3
Mg-Sao Tiago;17;12;4
Mg-Sao Tomas de Aquino;6;7;6
Mg-Sao Thome das Letras;5;6;7
Mg-Sao Vicente de Minas;3;2;3
Mg-Sapucai-Mirim;7;4;3
Mg-Sardoa;1;1;1
Mg-Sarzedo;1;1;1
Mg-Setubinha;0;0;0
Mg-Sem-Peixe;3;3;2
Mg-Senador Amaral;1;0;0
Mg-Senador Cortes;7;6;6
Mg-Senador Firmino;10;13;12
Mg-Senador Jose Bento;0;0;0
Mg-Senador Modestino Goncalves;2;3;1
Mg-Senhora de Oliveira;0;0;0
Mg-Senhora do Porto;2;2;2
Mg-Senhora dos Remedios;1;0;0
Mg-Sericita;0;1;1
Mg-Seritinga;4;3;3
Mg-Serra Azul de Minas;1;1;2
Mg-Serra da Saudade;11;7;8
Mg-Serra dos Aimores;30;28;27
Mg-Serra do Salitre;58;54;48
Mg-Serrania;5;4;4
Mg-Serranopolis de Minas;3;3;4
Mg-Serranos;10;10;10
Mg-Serro;2;3;2
Mg-Sete Lagoas;68;64;64
Mg-Silveirania;13;13;14
Mg-Silvianopolis;8;12;13
Mg-Simao Pereira;17;20;21
Mg-Simonesia;2;1;1
Mg-Sobralia;22;21;21
Mg-Soledade de Minas;19;14;14
Mg-Tabuleiro;22;37;32
Mg-Taiobeiras;6;6;6
Mg-Taparuba;9;10;11
Mg-Tapira;28;31;26
Mg-Tapirai;11;13;10
Mg-Taquaracu de Minas;8;9;9
Mg-Tarumirim;50;38;44
Mg-Teixeiras;4;3;3
Mg-Teofilo Otoni;354;315;304
Mg-Timoteo;5;4;4
Mg-Tiradentes;9;11;11
Mg-Tiros;14;14;27
Mg-Tocantins;36;36;36
Mg-Tocos do Moji;0;0;0
Mg-Toledo;0;0;0
Mg-Tombos;14;11;10
Mg-Tres Coracoes;34;25;23
Mg-Tres Marias;30;27;21
Mg-Tres Pontas;5;4;4
Mg-Tumiritinga;16;21;20
Mg-Tupaciguara;166;163;149
Mg-Turmalina;0;0;0
Mg-Turvolandia;3;3;4
Mg-Uba;47;41;45
Mg-Ubai;5;4;4
Mg-Ubaporanga;7;4;2
Mg-Uberaba;810;739;709
Mg-Uberlandia;445;456;411
Mg-Umburatiba;29;28;24
Mg-Unai;443;424;344
Mg-Uniao de Minas;87;97;81
Mg-Uruana de Minas;2;3;2
Mg-Urucania;19;17;18
Mg-Urucuia;6;5;3
Mg-Vargem Alegre;3;4;3
Mg-Vargem Bonita;4;6;6
Mg-Vargem Grande do Rio Pardo;0;0;0
Mg-Varginha;6;10;6
Mg-Varjao de Minas;23;23;22
Mg-Varzea da Palma;75;74;57
Mg-Varzelandia;7;6;6
Mg-Vazante;72;72;51
Mg-Verdelandia;11;8;5
Mg-Veredinha;0;0;0
Mg-Verissimo;40;52;52
Mg-Vermelho Novo;0;0;0
Mg-Vespasiano;4;3;6
Mg-Vicosa;13;12;10
Mg-Vieiras;5;4;3
Mg-Mathias Lobato;27;28;23
Mg-Virgem da Lapa;4;4;1
Mg-Virginia;3;1;2
Mg-Virginopolis;1;2;2
Mg-Virgolandia;5;4;5
Mg-Visconde do Rio Branco;33;35;31
Mg-Volta Grande;75;71;74
Mg-Wenceslau Braz;14;14;14
Mg-Ignorado;0;0;0
Es-Afonso Claudio;10;8;8
Es-Aguia Branca;7;6;6
Es-Agua Doce do Norte;5;5;5
Es-Alegre;73;80;67
Es-Alfredo Chaves;5;6;4
Es-Alto Rio Novo;3;3;1
Es-Anchieta;33;30;25
Es-Apiaca;54;58;59
Es-Aracruz;86;82;78
Es-Atilio Vivacqua;25;22;24
Es-Baixo Guandu;61;55;45
Es-Barra de Sao Francisco;20;15;12
Es-Boa Esperanca;13;8;9
Es-Bom Jesus do Norte;23;23;17
Es-Brejetuba;0;1;1
Es-Cachoeiro de Itapemirim;125;113;102
Es-Cariacica;12;10;8
Es-Castelo;22;17;14
Es-Colatina;80;75;67
Es-Conceicao da Barra;15;9;9
Es-Conceicao do Castelo;4;2;2
Es-Divino de Sao Lourenco;2;2;3
Es-Domingos Martins;15;12;8
Es-Dores do Rio Preto;3;4;1
Es-Ecoporanga;233;216;187
Es-Fundao;25;26;24
Es-Governador Lindenberg;0;0;0
Es-Guacui;28;31;28
Es-Guarapari;40;36;26
Es-Ibatiba;2;2;2
Es-Ibiracu;7;5;6
Es-Ibitirama;4;2;0
Es-Iconha;17;11;4
Es-Irupi;0;0;0
