Município;2021;2020;2019;2018;2017
Rj-Belford Roxo;1;0;3;1;0
Rj-Bom Jardim;21;17;22;44;44
Rj-Bom Jesus do Itabapoana;35;54;28;48;44
Rj-Cabo Frio;0;0;0;0;0
Rj-Cachoeiras de Macacu;1;2;2;4;8
Rj-Cambuci;102;117;110;144;134
Rj-Carapebus;0;0;0;0;0
Rj-Comendador Levy Gasparian;140;131;151;295;320
Rj-Campos dos Goytacazes;94;93;97;106;77
Rj-Cantagalo;60;62;131;105;123
Rj-Cardoso Moreira;0;0;0;0;0
Rj-Carmo;114;122;117;19;18
Rj-Casimiro de Abreu;0;0;0;0;1
Rj-Conceicao de Macabu;0;0;1;1;0
Rj-Cordeiro;5;4;6;5;6
Rj-Duas Barras;0;0;0;0;0
Rj-Duque de Caxias;1235;1174;1048;972;1171
Rj-Engenheiro Paulo de Frontin;0;0;0;0;0
Rj-Guapimirim;84;65;88;90;32
Rj-Iguaba Grande;0;0;0;0;0
Rj-Itaborai;214;247;244;250;262
Rj-Itaguai;93;92;20;23;37
Rj-Italva;4;4;3;0;0
Rj-Itaocara;29;33;33;39;35
Rj-Itaperuna;551;560;542;728;731
Rj-Itatiaia;0;0;0;0;0
Rj-Japeri;0;0;0;0;0
Rj-Laje do Muriae;0;0;0;0;0
Rj-Macae;3;5;6;5;5
Rj-Macuco;0;0;0;0;0
Rj-Mage;0;3;1;3;5
Rj-Mangaratiba;0;0;0;0;0
Rj-Marica;208;204;269;263;245
Rj-Mendes;0;0;0;0;2
Rj-Mesquita;8;6;7;10;13
Rj-Miguel Pereira;0;0;0;0;0
Rj-Miracema;143;147;145;142;130
Rj-Natividade;0;47;37;118;121
Rj-Nilopolis;30;19;17;59;28
Rj-Niteroi;141;134;134;126;147
Rj-Nova Friburgo;7;9;10;11;3
Rj-Nova Iguacu;40;62;72;46;44
Rj-Paracambi;0;0;0;0;0
Rj-Paraiba do Sul;0;0;0;0;0
Rj-Paraty;0;0;0;0;0
Rj-Paty do Alferes;232;237;246;255;268
Rj-Petropolis;36;41;39;172;175
Rj-Pinheiral;0;27;26;51;45
Rj-Pirai;0;0;0;0;0
Rj-Porciuncula;188;160;183;189;217
Rj-Porto Real;0;0;0;0;0
Rj-Quatis;0;0;0;0;0
Rj-Queimados;37;22;0;0;0
Rj-Quissama;90;86;74;70;56
Rj-Resende;0;0;0;0;0
Rj-Rio Bonito;4;6;6;12;11
Rj-Rio Claro;0;0;0;0;0
Rj-Rio das Flores;0;0;0;0;0
Rj-Rio das Ostras;0;0;0;0;1
Rj-Rio de Janeiro;1854;1850;1728;1544;1951
Rj-Santa Maria Madalena;0;0;0;0;0
Rj-Santo Antonio de Padua;1;1;1;2;3
Rj-Sao Francisco de Itabapoana;0;0;0;0;0
Rj-Sao Fidelis;0;0;0;0;0
Rj-Sao Goncalo;156;151;112;139;107
Rj-Sao Joao da Barra;3;0;3;2;3
Rj-Sao Joao de Meriti;2;2;2;2;2
Rj-Sao Jose de Uba;0;0;0;0;0
Rj-Sao Jose do Vale do Rio Preto;883;849;591;561;584
Rj-Sao Pedro da Aldeia;0;0;0;0;0
Rj-Sao Sebastiao do Alto;0;0;0;0;0
Rj-Sapucaia;0;0;0;8;7
Rj-Saquarema;0;0;0;0;0
Rj-Seropedica;586;243;190;64;63
Rj-Silva Jardim;6;6;8;11;10
Rj-Sumidouro;0;0;0;0;0
Rj-Tangua;0;0;0;84;69
Rj-Teresopolis;5;2;4;3;2
Rj-Trajano de Moraes;0;0;0;0;0
Rj-Tres Rios;551;426;336;313;360
Rj-Valenca;232;233;233;255;242
Rj-Varre-Sai;0;0;0;0;0
Rj-Vassouras;39;35;30;21;18
Rj-Volta Redonda;22;7;8;6;2
Rj-Ignorado;0;0;0;0;0
Sp-Adamantina;0;0;0;4;1
Sp-Adolfo;0;0;0;0;0
Sp-Aguai;0;0;0;0;0
Sp-Aguas da Prata;0;0;0;0;0
Sp-Aguas de Lindoia;0;0;0;0;0
Sp-Aguas de Santa Barbara;0;0;0;0;0
Sp-Aguas de Sao Pedro;0;0;0;0;0
Sp-Agudos;0;0;0;0;0
Sp-Alambari;0;0;0;0;0
Sp-Alfredo Marcondes;0;0;0;0;0
Sp-Altair;0;0;0;0;0
Sp-Altinopolis;0;0;0;0;0
Sp-Alto Alegre;0;0;0;0;0
Sp-Aluminio;0;0;0;0;0
Sp-Alvares Florence;0;0;0;0;0
Sp-Alvares Machado;0;0;0;0;0
Sp-Alvaro de Carvalho;0;0;0;0;0
Sp-Alvinlandia;0;0;0;0;0
Sp-Americana;89;55;6;5;7
Sp-Americo Brasiliense;0;0;0;0;0
Sp-Americo de Campos;0;0;0;0;0
Sp-Amparo;2123;1877;1769;2052;2327
Sp-Analandia;0;0;0;0;0
Sp-Andradina;2562;2576;2669;2037;1893
Sp-Angatuba;0;0;0;0;43
Sp-Anhembi;0;0;0;0;0
Sp-Anhumas;0;0;0;0;0
Sp-Aparecida;0;0;6;8;8
Sp-Aparecida D Oeste;155;240;227;204;208
Sp-Apiai;0;0;0;0;0
Sp-Aracariguama;340;345;384;363;332
Sp-Aracatuba;0;0;0;0;0
Sp-Aracoiaba da Serra;9;2;0;17;4
Sp-Aramina;0;0;0;0;0
Sp-Arandu;0;0;0;0;0
Sp-Arapei;0;0;0;0;0
Sp-Araraquara;76;64;63;49;49
Sp-Araras;108;107;111;108;116
Sp-Arco-Iris;0;0;0;0;0
Sp-Arealva;226;185;172;154;0
Sp-Areias;0;0;0;0;0
Sp-Areiopolis;7;0;0;0;0
Sp-Ariranha;16;19;20;34;31
Sp-Artur Nogueira;2;8;9;4;4
Sp-Aruja;0;0;0;0;0
Sp-Aspasia;0;0;0;0;0
Sp-Assis;70;75;67;130;147
Sp-Atibaia;6;7;0;0;0
Sp-Auriflama;0;0;0;3;1
Sp-Avai;0;0;0;0;0
Sp-Avanhandava;0;0;0;0;0
Sp-Avare;8;362;159;37;48
Sp-Bady Bassitt;47;39;32;14;4
Sp-Balbinos;0;0;0;0;0
Sp-Balsamo;0;0;0;0;0
Sp-Bananal;1;1;1;1;1
Sp-Barao de Antonina;0;0;0;0;0
Sp-Barbosa;1;1;1;17;0
Sp-Bariri;558;527;484;442;427
Sp-Barra Bonita;0;0;0;0;0
Sp-Barra do Chapeu;0;0;0;0;0
Sp-Barra do Turvo;0;0;0;0;0
Sp-Barretos;3327;3327;3143;2904;2953
Sp-Barrinha;0;0;0;0;0
Sp-Barueri;218;236;365;269;249
Sp-Bastos;8;9;6;6;5
Sp-Batatais;0;1;0;0;0
Sp-Bauru;763;757;670;680;644
Sp-Bebedouro;11;8;6;6;19
Sp-Bento de Abreu;0;0;0;0;0
Sp-Bernardino de Campos;104;90;79;63;61
Sp-Bertioga;0;0;0;0;0
Sp-Bilac;0;0;0;0;0
Sp-Birigui;58;59;65;57;57
Sp-Biritiba-Mirim;0;0;0;0;0
Sp-Boa Esperanca do Sul;1;3;126;5;6
Sp-Bocaina;0;0;0;0;0
Sp-Bofete;0;0;0;0;19
Sp-Boituva;2831;2720;2529;2487;2553
Sp-Bom Jesus dos Perdoes;0;0;0;0;0
Sp-Bom Sucesso de Itarare;0;0;0;0;0
Sp-Bora;0;0;0;0;0
Sp-Boraceia;0;0;0;0;0
Sp-Borborema;0;0;0;1;0
Sp-Borebi;0;0;0;0;0
Sp-Botucatu;249;228;181;166;178
Sp-Braganca Paulista;55;68;95;32;51
Sp-Brauna;0;0;0;0;0
Sp-Brejo Alegre;0;0;0;0;0
Sp-Brodowski;56;92;95;122;81
Sp-Brotas;11;15;11;10;9
Sp-Buri;0;0;0;0;0
Sp-Buritama;0;0;0;0;0
Sp-Buritizal;0;0;0;0;0
Sp-Cabralia Paulista;0;0;0;0;0
Sp-Cabreuva;912;889;885;867;853
Sp-Cacapava;0;0;0;0;0
Sp-Cachoeira Paulista;0;0;0;0;0
Sp-Caconde;0;0;0;0;3
Sp-Cafelandia;0;0;0;0;0
Sp-Caiabu;0;0;0;0;0
Sp-Caieiras;0;0;0;0;0
Sp-Caiua;0;0;0;0;0
Sp-Cajamar;742;869;1038;938;981
Sp-Cajati;22;24;19;19;19
Sp-Cajobi;25;26;30;17;20
Sp-Cajuru;129;230;242;229;203
Sp-Campina do Monte Alegre;0;0;0;0;0
Sp-Campinas;5;47;71;95;140
Sp-Campo Limpo Paulista;141;139;164;197;220
Sp-Campos do Jordao;0;0;0;0;0
Sp-Campos Novos Paulista;0;0;0;0;0
Sp-Cananeia;0;0;0;0;0
Sp-Canas;0;0;0;0;0
Sp-Candido Mota;21;26;23;22;0
Sp-Candido Rodrigues;0;0;0;0;0
Sp-Canitar;0;0;0;0;0
Sp-Capao Bonito;60;60;57;57;57
Sp-Capela do Alto;0;0;0;0;0
Sp-Capivari;363;332;310;211;189
Sp-Caraguatatuba;0;0;0;0;0
Sp-Carapicuiba;335;360;346;369;363
Sp-Cardoso;0;0;0;0;0
Sp-Casa Branca;0;0;0;0;2
Sp-Cassia dos Coqueiros;0;0;0;0;0
Sp-Castilho;0;0;0;0;0
Sp-Catanduva;61;63;60;61;60
Sp-Catigua;0;0;0;0;0
Sp-Cedral;2;0;0;0;0
Sp-Cerqueira Cesar;520;437;368;289;241
Sp-Cerquilho;0;0;0;0;0
Sp-Cesario Lange;0;0;0;0;0
Sp-Charqueada;0;0;0;0;0
Sp-Clementina;0;0;0;0;0
Sp-Colina;667;538;341;338;320
Sp-Colombia;0;0;0;0;0
Sp-Conchal;2;3;0;0;0
Sp-Conchas;0;0;0;0;0
Sp-Cordeiropolis;0;41;33;21;19
Sp-Coroados;0;0;0;0;0
Sp-Coronel Macedo;64;55;41;36;31
Sp-Corumbatai;0;0;0;0;0
Sp-Cosmopolis;155;141;134;136;137
Sp-Cosmorama;0;0;0;0;0
Sp-Cotia;53;42;17;27;30
Sp-Cravinhos;41;0;0;0;0
Sp-Cristais Paulista;191;169;156;144;122
Sp-Cruzalia;0;0;0;0;0
Sp-Cruzeiro;65;64;0;73;57
Sp-Cubatao;0;0;0;0;0
Sp-Cunha;0;0;0;0;0
Sp-Descalvado;2;3;0;0;2
Sp-Diadema;168;79;96;100;96
Sp-Dirce Reis;120;123;136;142;141
Sp-Divinolandia;0;0;0;0;1
Sp-Dobrada;0;0;0;0;0
Sp-Dois Corregos;0;0;0;0;0
Sp-Dolcinopolis;0;0;0;0;0
Sp-Dourado;0;1;3;9;12
Sp-Dracena;101;99;84;103;102
Sp-Duartina;0;0;0;0;0
Sp-Dumont;3;7;7;14;11
Sp-Echapora;1;0;0;0;0
Sp-Eldorado;0;0;0;0;0
Sp-Elias Fausto;230;240;0;0;0
Sp-Elisiario;0;0;0;0;0
Sp-Embauba;0;0;0;0;0
Sp-Embu das Artes;0;0;0;0;0
Sp-Embu-Guacu;63;50;44;44;37
Sp-Emilianopolis;0;0;0;0;0
Sp-Engenheiro Coelho;0;0;0;0;0
Sp-Espirito Santo do Pinhal;0;0;0;0;0
Sp-Espirito Santo do Turvo;0;0;0;0;0
Sp-Estrela D Oeste;1897;1942;2047;1798;2694
Sp-Estrela do Norte;0;0;0;0;0
Sp-Euclides da Cunha Paulista;0;0;0;0;0
Sp-Fartura;0;0;0;0;0
Sp-Fernandopolis;216;147;358;165;485
Sp-Fernando Prestes;0;0;0;0;0
Sp-Fernao;0;0;0;0;0
Sp-Ferraz de Vasconcelos;0;0;0;0;0
Sp-Flora Rica;0;0;0;0;0
Sp-Floreal;0;0;0;0;0
Sp-Florida Paulista;181;184;179;176;0
Sp-Florinia;0;0;0;0;0
Sp-Franca;244;226;219;201;211
Sp-Francisco Morato;0;0;0;0;0
Sp-Franco da Rocha;5;3;7;0;0
Sp-Gabriel Monteiro;0;0;0;0;0
Sp-Galia;0;0;0;0;0
Sp-Garca;0;0;0;0;0
Sp-Gastao Vidigal;0;0;0;0;0
Sp-Gaviao Peixoto;0;0;0;14;0
Sp-General Salgado;0;0;0;0;0
Sp-Getulina;0;0;0;0;0
Sp-Glicerio;0;0;0;0;0
Sp-Guaicara;0;0;0;0;0
Sp-Guaimbe;0;0;0;0;0
Sp-Guaira;3;3;3;7;64
Sp-Guapiacu;1355;1338;1218;1156;994
Sp-Guapiara;0;0;0;0;0
Sp-Guara;1;1;1;1;2
Sp-Guaracai;0;0;0;0;1
Sp-Guaraci;0;0;0;0;0
Sp-Guarani D Oeste;0;0;0;0;1
Sp-Guaranta;242;237;268;274;257
Sp-Guararapes;12;12;15;11;16
Sp-Guararema;0;0;0;0;0
Sp-Guaratingueta;8;9;7;0;12
Sp-Guarei;1;0;1;2;2
Sp-Guariba;44;83;65;12;9
Sp-Guaruja;0;0;0;0;0
Sp-Guarulhos;285;284;285;119;108
Sp-Guatapara;0;0;0;0;0
Sp-Guzolandia;0;0;0;0;0
Sp-Herculandia;44;38;33;42;62
Sp-Holambra;732;700;642;608;576
Sp-Hortolandia;10;9;11;8;0
Sp-Iacanga;0;0;0;0;0
Sp-Iacri;0;0;0;0;0
Sp-Iaras;40;49;45;43;32
Sp-Ibate;92;100;0;0;0
Sp-Ibira;0;0;0;0;0
Sp-Ibirarema;0;0;0;0;0
Sp-Ibitinga;67;51;36;127;23
Sp-Ibiuna;123;109;106;107;90
Sp-Icem;0;0;0;0;0
Sp-Iepe;0;0;0;0;0
Sp-Igaracu do Tiete;0;0;0;0;0
Sp-Igarapava;0;0;0;0;0
Sp-Igarata;1;1;1;1;3
Sp-Iguape;0;0;0;0;1
Sp-Ilhabela;0;0;0;0;0
Sp-Ilha Comprida;0;0;0;0;0
Sp-Ilha Solteira;49;52;68;84;90
Sp-Indaiatuba;26;29;19;12;12
Sp-Indiana;0;0;0;0;0
Sp-Indiapora;0;0;0;0;0
Sp-Inubia Paulista;6;7;7;10;10
Sp-Ipaussu;1;0;0;0;0
Sp-Ipero;0;0;0;0;0
Sp-Ipeuna;357;383;362;358;352
Sp-Ipigua;0;0;0;0;0
Sp-Iporanga;0;0;0;0;0
Sp-Ipua;236;238;220;289;297
Sp-Iracemapolis;0;0;0;0;0
Sp-Irapua;5;5;6;7;0
Sp-Irapuru;0;0;0;0;0
Sp-Itabera;0;0;0;0;0
Sp-Itai;0;0;0;0;0
Sp-Itajobi;0;0;0;0;0
Sp-Itaju;90;84;80;82;81
Sp-Itanhaem;0;0;0;0;0
Sp-Itaoca;0;0;0;0;0
Sp-Itapecerica da Serra;0;0;0;0;0
Sp-Itapetininga;1554;1480;1189;1476;1466
Sp-Itapeva;0;0;0;0;0
Sp-Itapevi;0;0;0;0;0
Sp-Itapira;846;837;1048;731;653
Sp-Itapirapua Paulista;0;0;0;0;0
Sp-Itapolis;0;0;0;0;0
Sp-Itaporanga;0;0;0;0;0
Sp-Itapui;1600;1593;1375;1276;1101
Sp-Itapura;0;0;0;0;0
Sp-Itaquaquecetuba;0;0;0;0;0
Sp-Itarare;5;6;5;0;0
Sp-Itariri;0;0;0;0;0
Sp-Itatiba;1;1;2;1;0
Sp-Itatinga;0;0;0;0;0
Sp-Itirapina;0;0;0;0;0
Sp-Itirapua;0;0;0;0;0
Sp-Itobi;0;0;0;0;0
Sp-Itu;36;0;0;0;0
Sp-Itupeva;180;206;270;289;250
Sp-Ituverava;0;0;0;0;0
Sp-Jaborandi;0;0;0;0;0
Sp-Jaboticabal;29;27;26;26;30
Sp-Jacarei;0;0;0;0;0
Sp-Jaci;0;0;0;0;0
Sp-Jacupiranga;0;0;0;0;0
Sp-Jaguariuna;664;596;548;516;549
Sp-Jales;627;571;514;341;181
Sp-Jambeiro;0;0;0;0;0
Sp-Jandira;0;0;0;0;0
Sp-Jardinopolis;0;0;0;0;0
Sp-Jarinu;27;22;0;0;12
Sp-Jau;86;123;184;175;113
Sp-Jeriquara;3;4;4;4;7
Sp-Joanopolis;37;44;53;66;62
Sp-Joao Ramalho;0;0;0;0;0
Sp-Jose Bonifacio;1305;1302;1336;1322;1355
Sp-Julio Mesquita;0;0;0;0;0
Sp-Jumirim;319;326;253;230;124
Sp-Jundiai;597;536;435;411;525
Sp-Junqueiropolis;0;0;0;0;0
Sp-Juquia;0;8;0;4;9
Sp-Juquitiba;23;22;23;21;0
Sp-Lagoinha;0;0;0;0;0
Sp-Laranjal Paulista;258;206;180;175;204
Sp-Lavinia;0;0;0;0;0
Sp-Lavrinhas;0;0;0;0;0
Sp-Leme;763;745;734;217;374
Sp-Lencois Paulista;1192;1127;1116;1092;1037
Sp-Limeira;21;16;15;17;24
Sp-Lindoia;0;0;0;0;0
Sp-Lins;4285;4475;4041;4096;3841
Sp-Lorena;0;0;0;0;0
Sp-Lourdes;0;0;0;0;0
Sp-Louveira;364;323;159;318;382
Sp-Lucelia;0;0;0;0;0
Sp-Lucianopolis;0;0;0;0;0
Sp-Luis Antonio;0;0;0;0;0
Sp-Luiziania;0;0;0;0;0
Sp-Lupercio;114;128;131;103;104
Sp-Lutecia;0;0;0;0;0
Sp-Macatuba;0;0;0;0;0
Sp-Macaubal;21;20;21;20;22
Sp-Macedonia;0;0;0;0;0
Sp-Magda;0;0;0;0;0
Sp-Mairinque;0;0;0;0;0
Sp-Mairipora;0;0;0;0;0
Sp-Manduri;0;0;0;0;0
Sp-Maraba Paulista;0;0;0;0;0
Sp-Maracai;0;0;0;0;0
Sp-Marapoama;0;0;0;0;0
Sp-Mariapolis;0;0;0;0;0
Sp-Marilia;59;67;57;75;83
Sp-Marinopolis;0;0;0;0;0
Sp-Martinopolis;0;1;2;0;0
Sp-Matao;20;20;18;20;20
Sp-Maua;10;11;12;14;27
Sp-Mendonca;65;51;51;25;26
Sp-Meridiano;0;0;0;0;0
Sp-Mesopolis;0;0;0;0;0
Sp-Miguelopolis;2;2;3;4;6
Sp-Mineiros do Tiete;0;0;0;0;0
Sp-Miracatu;0;0;0;0;0
Sp-Mira Estrela;0;0;0;0;0
Sp-Mirandopolis;0;0;0;0;0
Sp-Mirante do Paranapanema;0;1;1;1;1
Sp-Mirassol;0;0;0;0;0
Sp-Mirassolandia;248;15;13;7;0
Sp-Mococa;243;242;222;200;164
Sp-Mogi das Cruzes;155;136;149;108;116
Sp-Mogi Guacu;0;0;0;4;0
Sp-Mogi Mirim;0;0;0;0;0
Sp-Mombuca;0;0;0;0;0
Sp-Moncoes;0;0;0;0;0
Sp-Mongagua;0;0;0;0;0
Sp-Monte Alegre do Sul;23;17;16;15;12
Sp-Monte Alto;1;0;1;7;5
Sp-Monte Aprazivel;0;0;0;0;0
Sp-Monte Azul Paulista;0;0;0;0;0
Sp-Monte Castelo;4;48;48;50;54
Sp-Monteiro Lobato;0;0;0;0;0
Sp-Monte Mor;0;0;0;0;0
Sp-Morro Agudo;25;18;18;18;16
Sp-Morungaba;0;0;0;0;0
Sp-Motuca;133;88;17;0;12
Sp-Murutinga do Sul;0;0;0;0;0
Sp-Nantes;0;0;0;0;0
Sp-Narandiba;0;0;0;0;0
Sp-Natividade da Serra;0;0;0;0;0
Sp-Nazare Paulista;0;0;0;0;0
Sp-Neves Paulista;0;0;0;0;0
Sp-Nhandeara;39;36;26;25;24
Sp-Nipoa;0;0;0;0;0
Sp-Nova Alianca;737;559;529;489;515
Sp-Nova Campina;0;0;0;0;0
Sp-Nova Canaa Paulista;0;0;0;0;0
Sp-Nova Castilho;0;0;0;0;0
Sp-Nova Europa;0;0;0;0;0
Sp-Nova Granada;6;4;4;7;8
Sp-Nova Guataporanga;0;0;0;0;0
Sp-Nova Independencia;0;0;0;0;0
Sp-Novais;10;10;11;11;10
Sp-Nova Luzitania;0;0;0;0;0
Sp-Nova Odessa;0;0;0;0;0
Sp-Novo Horizonte;0;0;10;12;13
Sp-Nuporanga;1910;1801;1552;1600;1678
Sp-Ocaucu;3;4;5;8;0
Sp-Oleo;0;0;0;0;0
Sp-Olimpia;0;0;0;0;0
Sp-Onda Verde;259;259;263;68;63
Sp-Oriente;2;2;0;0;0
Sp-Orindiuva;0;0;0;0;0
Sp-Orlandia;0;0;0;0;0
Sp-Osasco;828;843;780;707;659
Sp-Oscar Bressane;0;0;0;0;0
Sp-Osvaldo Cruz;0;0;0;0;0
Sp-Ourinhos;0;0;0;0;0
Sp-Ouroeste;116;131;141;162;158
Sp-Ouro Verde;10;10;10;14;1
Sp-Pacaembu;0;0;0;0;0
Sp-Palestina;0;0;0;0;0
Sp-Palmares Paulista;0;0;0;0;0
Sp-Palmeira D Oeste;19;8;14;25;7
Sp-Palmital;0;0;0;0;0
Sp-Panorama;0;0;0;0;0
Sp-Paraguacu Paulista;0;0;0;0;0
Sp-Paraibuna;6;8;11;13;16
Sp-Paraiso;59;64;62;67;68
Sp-Paranapanema;0;0;0;0;0
Sp-Paranapua;0;0;0;0;0
Sp-Parapua;0;0;0;0;0
Sp-Pardinho;0;0;0;0;0
Sp-Pariquera-Acu;0;0;0;0;0
Sp-Parisi;0;0;0;0;0
Sp-Patrocinio Paulista;8;3;0;0;0
Sp-Pauliceia;0;0;0;0;0
Sp-Paulinia;1;1;9;0;0
Sp-Paulistania;0;0;0;0;0
Sp-Paulo de Faria;0;0;0;0;0
Sp-Pederneiras;0;0;0;0;0
Sp-Pedra Bela;0;0;0;0;0
Sp-Pedranopolis;0;0;0;0;0
Sp-Pedregulho;1;13;16;12;16
Sp-Pedreira;5;4;4;2;16
Sp-Pedrinhas Paulista;0;0;0;0;0
Sp-Pedro de Toledo;0;0;0;0;0
Sp-Penapolis;4;3;3;5;5
Sp-Pereira Barreto;88;88;78;0;82
Sp-Pereiras;954;991;968;849;892
Sp-Peruibe;0;0;0;0;0
Sp-Piacatu;0;0;0;0;0
Sp-Piedade;4;3;3;3;3
Sp-Pilar do Sul;0;1;0;3;0
Sp-Pindamonhangaba;77;110;141;143;176
Sp-Pindorama;0;0;0;0;0
Sp-Pinhalzinho;0;0;0;0;0
Sp-Piquerobi;0;0;0;0;0
Sp-Piquete;0;0;0;0;0
Sp-Piracaia;19;20;15;10;12
Sp-Piracicaba;1011;989;969;978;966
Sp-Piraju;0;0;0;0;0
Sp-Pirajui;0;0;0;0;0
Sp-Pirangi;607;605;558;530;492
Sp-Pirapora do Bom Jesus;0;0;0;0;0
Sp-Pirapozinho;1152;1118;1088;1089;971
Sp-Pirassununga;274;245;271;232;178
Sp-Piratininga;0;0;0;0;0
Sp-Pitangueiras;0;0;0;0;0
Sp-Planalto;0;0;0;0;0
Sp-Platina;0;0;0;0;0
Sp-Poa;0;0;0;0;0
Sp-Poloni;85;114;168;273;365
Sp-Pompeia;0;0;0;0;0
Sp-Pongai;76;50;2;2;2
Sp-Pontal;3;3;5;9;11
Sp-Pontalinda;0;0;0;0;0
Sp-Pontes Gestal;0;0;0;0;0
Sp-Populina;0;0;0;0;0
Sp-Porangaba;14;1;0;0;0
Sp-Porto Feliz;0;2;3;6;5
Sp-Porto Ferreira;0;0;0;0;0
Sp-Potim;0;0;0;0;0
Sp-Potirendaba;96;95;92;95;100
Sp-Pracinha;0;0;0;0;0
Sp-Pradopolis;0;0;0;0;0
Sp-Praia Grande;0;0;0;0;0
Sp-Pratania;0;0;0;0;0
Sp-Presidente Alves;0;0;0;0;0
Sp-Presidente Bernardes;0;0;0;0;0
Sp-Presidente Epitacio;1;1;1;60;25
Sp-Presidente Prudente;886;922;936;623;1085
Sp-Presidente Venceslau;21;12;12;0;16
Sp-Promissao;2328;2432;2156;2298;2180
Sp-Quadra;0;0;0;0;2
Sp-Quata;0;0;0;0;0
Sp-Queiroz;0;0;0;0;0
Sp-Queluz;0;0;0;0;0
Sp-Quintana;176;149;144;110;124
Sp-Rafard;0;0;0;0;0
Sp-Rancharia;1387;1517;1447;1596;972
Sp-Redencao da Serra;0;0;0;0;0
Sp-Regente Feijo;49;51;46;8;0
Sp-Reginopolis;0;0;0;0;0
Sp-Registro;0;0;0;0;0
Sp-Restinga;0;0;0;0;0
Sp-Ribeira;0;0;0;0;0
Sp-Ribeirao Bonito;0;0;0;0;0
Sp-Ribeirao Branco;0;0;0;0;0
Sp-Ribeirao Corrente;0;0;0;0;0
Sp-Ribeirao do Sul;0;0;0;0;0
Sp-Ribeirao dos Indios;0;0;0;0;0
Sp-Ribeirao Grande;0;0;0;0;0
Sp-Ribeirao Pires;41;43;44;72;18
Sp-Ribeirao Preto;44;41;59;25;22
Sp-Riversul;3;4;4;4;0
Sp-Rifaina;0;0;0;0;0
Sp-Rincao;0;0;0;0;0
Sp-Rinopolis;0;0;0;0;0
Sp-Rio Claro;433;384;357;309;310
Sp-Rio das Pedras;0;0;0;0;0
Sp-Rio Grande da Serra;0;0;0;0;0
Sp-Riolandia;0;0;0;0;0
Sp-Rosana;0;0;0;0;0
Sp-Roseira;0;0;0;0;0
Sp-Rubiacea;0;0;0;0;0
Sp-Rubineia;0;0;0;0;0
Sp-Sabino;0;0;0;0;0
Sp-Sagres;0;0;0;0;0
Sp-Sales;0;0;0;0;0
Sp-Sales Oliveira;0;0;0;0;0
Sp-Salesopolis;0;0;0;0;0
Sp-Salmourao;0;0;0;0;0
Sp-Saltinho;0;0;0;0;0
Sp-Salto;0;0;0;0;0
Sp-Salto de Pirapora;41;37;47;14;0
Sp-Salto Grande;0;0;0;0;0
Sp-Sandovalina;0;0;0;0;0
Sp-Santa Adelia;0;0;0;0;0
Sp-Santa Albertina;0;0;0;0;0
Sp-Santa Barbara D Oeste;192;171;165;196;194
Sp-Santa Branca;0;0;0;0;0
Sp-Santa Clara D Oeste;0;0;0;0;0
Sp-Santa Cruz da Conceicao;0;0;0;0;0
Sp-Santa Cruz da Esperanca;0;0;0;0;0
Sp-Santa Cruz das Palmeiras;0;0;0;0;0
Sp-Santa Cruz do Rio Pardo;156;112;107;158;260
Sp-Santa Ernestina;0;0;0;0;0
Sp-Santa Fe do Sul;0;0;543;657;33
Sp-Santa Gertrudes;39;0;0;0;0
Sp-Santa Isabel;0;0;0;0;0
Sp-Santa Lucia;0;0;0;0;0
Sp-Santa Maria da Serra;0;0;0;0;0
Sp-Santa Mercedes;0;0;0;0;0
Sp-Santana da Ponte Pensa;0;0;0;0;0
Sp-Santana de Parnaiba;524;470;498;435;388
Sp-Santa Rita D Oeste;0;0;0;0;0
Sp-Santa Rita do Passa Quatro;9;11;17;15;10
Sp-Santa Rosa de Viterbo;0;0;0;0;0
Sp-Santa Salete;0;0;0;0;0
Sp-Santo Anastacio;0;0;0;0;0
Sp-Santo Andre;346;203;215;184;212
Sp-Santo Antonio da Alegria;0;0;0;0;0
Sp-Santo Antonio de Posse;537;483;485;494;500
Sp-Santo Antonio do Aracangua;0;0;0;0;0
Sp-Santo Antonio do Jardim;0;0;0;0;0
Sp-Santo Antonio do Pinhal;0;0;0;0;0
Sp-Santo Expedito;0;0;0;0;0
Sp-Santopolis do Aguapei;0;0;0;0;0
Sp-Santos;0;0;0;0;0
Sp-Sao Bento do Sapucai;0;0;0;0;0
Sp-Sao Bernardo do Campo;928;906;1053;1178;1054
Sp-Sao Caetano do Sul;140;146;165;197;281
Sp-Sao Carlos;79;291;66;62;141
Sp-Sao Francisco;0;0;0;0;0
Sp-Sao Joao da Boa Vista;2;1;0;0;14
Sp-Sao Joao das Duas Pontes;0;0;0;0;0
Sp-Sao Joao de Iracema;0;0;0;0;0
Sp-Sao Joao do Pau D Alho;25;20;20;18;14
Sp-Sao Joaquim da Barra;0;0;0;0;0
Sp-Sao Jose da Bela Vista;0;0;0;0;0
Sp-Sao Jose do Barreiro;0;0;0;0;0
Sp-Sao Jose do Rio Pardo;536;551;503;496;488
Sp-Sao Jose do Rio Preto;398;252;236;363;395
Sp-Sao Jose dos Campos;98;124;104;78;48
Sp-Sao Lourenco da Serra;0;0;0;0;0
Sp-Sao Luis do Paraitinga;0;0;0;0;0
Sp-Sao Manuel;21;40;27;22;22
Sp-Sao Miguel Arcanjo;0;0;0;0;0
